,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X267.HK.EQUITY,X600030.CH.EQUITY,X388.HK.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X000001.CH.EQUITY,X601998.CH.EQUITY,X688.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X600048.CH.EQUITY,X823.HK.EQUITY,X12.HK.EQUITY,X601688.CH.EQUITY,X601066.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X002142.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X1997.HK.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X600999.CH.EQUITY,X300059.CH.EQUITY,X2881.TT.EQUITY,X002736.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN210SLOPE
X601398.CH.EQUITY,0,0,0,-0.226101231710615,0,0,0,0,0,0,0,0,0.331755174807821,0,0,0,0,0,0,0,0,0,0.10730674242316,-0.184055333427314,0,0,0,0,0,0,-0.156441133464479,0,0.163482726177939,0,-0.222749373564936,0,0,0,0,0.543696356782861,0.0211250369394144,-0.0668629413515765,0,0,0,0,0,0,0,0,0,0.21871127652517
X601318.CH.EQUITY,0,0,0,0,0,0,0.122312860823612,0,1.38777878078145e-17,0.032803462112758,0,0,0,0.0531558979728987,0.0456087861405033,0,0,0,0,0,0,0,0.129998282846759,0,0,0,0,0,0,0.0724455422274543,0,0,0,0,0,0,0,0.488228057469297,0.05336259048853,0,0.0536116656087964,-0.0546917568266236,0,0,0,0,0,0,0,0,0,-0.0168743665706016
X601939.CH.EQUITY,0.315149310070716,-0.064444835806161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118489159187844,0,0,0,0,0.155435411293679,0,0.0992481704000998,0,0,0,-0.36677347253541,0,0,0,0.603646938946974,0,-0.0269822482559115,0,0.0146419453692005,0,0,0,0,0,0.0828904498948622,0,0,0
X601288.CH.EQUITY,0,0.0937761576316585,0,0,0,0.349606597987502,0,0,0.159917319821728,0,0,0,0.0327910753612244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.236360516400058,0,0,0,0,0,0,0,0,0,0,0,0,0.0680601767697611,0,0,0,0,0,1.38777878078145e-17,0,0,-0.0129638505002461,0,0.108247453134192
X5.HK.EQUITY,-0.0716388983965953,-0.129104688029277,0,0,0,0,0,4.33680868994202e-19,0,0,0.0928637628727505,0,0,0,0.228631649738234,0,0,0,0,0,0.378078849285605,0,0.0354780184806976,0.314123935251028,0,0,0,0,0,-0.185323465340605,0,0,0,0,0,0,-0.0983032853294137,0,0,0,0.255709543438127,-0.0843055065489994,0,0,0,0,-0.1265055610902,-0.0787706205586873,0,0,0,0.0755736936790019
X601988.CH.EQUITY,0.083302300652358,0,0.0712033307616723,0.710504359684846,0,0,0,0,0,0,0.0893212404766241,0,0.0364585736519253,0,-0.134858440828812,0,0.114157244476666,0,0,0,0,0.0153105813227477,0,0,0,0,0.120562650423374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00990072695269701,0,0,0,0
X600036.CH.EQUITY,0.0679405762287838,0.30383426784502,-0.124062776376131,0,0,0,0,0,0,0.45587452611907,0,0.0238878247182537,0,0,0,0,0,0.00863761588131112,0,0.0551072375556315,0,0,0,0,0,0.119248275100578,0,0,0,0.428052953640903,0,0,0,0,-0.450173880057609,0,0,0.0532206401766393,0,0,0.00459550237443162,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,-0.236441235844204
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,-0.0576627494069007,0,0,0,0.0418864792103707,-1.73472347597681e-18,0.322969959560386,0,0,0.0156021693972214,0.250234440018792,0,-0.0630929044181964,0,0.00366012017539519,0.265866399489616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.182042538676947
X601628.CH.EQUITY,0,0.0855379005588928,0.00733490940775782,0,0,0,0,0,0,0,0,0,0,0.281427286645197,0,0,0,0.0225868733918131,0,0,0,0,0,0,0.1248410454066,0,0,0,0,-0.0467807692048049,0,0,0,0,0,0,0.0710079097162021,0.253945376255355,0,0,0,0,0,0,0,0,0,0,0.0724965306644432,0,0,0
X601328.CH.EQUITY,0,0.237840494125107,0.169393848496343,0.349030160722824,0,0,0.262822050263637,0,0,0,0,0,0,0,0,0,0,0.130553319585989,0,0.10291330658474,0,0,0,0,0,0,0.400488088546479,0,0,0,0,0,0,-0.129745535938548,0,0,0,0,0,-0.14844131988061,0,-0.235066660842991,0,0,0,0,0,-0.043191859410375,-0.267657536452734,0,0,0
X601166.CH.EQUITY,0,0,0,0,0,0.31075005150836,0,0,0.217392718252292,0,0,0,0,0.576095384276926,0,0,0,0,0,0,0,0,0,0,-0.456867260323643,0,0.0396818587271121,0,0,0,0.0922297043687898,0,0,0.307343931881468,0,0,0,0,0.305754146757355,0,-0.0261292040622755,0,0,-0.208814910770547,0,0,0,0,0,0,0,0.0205203717913104
X600000.CH.EQUITY,0,0,0,0,0,0.254716646808184,0.32900339478109,0,0,0.144311953019995,0,0,0,0.500535835807677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137804416185998,0,0,0,0,0,0,0,-0.282125647827766,0,0,0,0,0,0.018683374921563,0,0,0,0,0.0229326581656924,0,0,-0.0193954508247969
X601319.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23862980871818,0,0,0,0,0,0,0,0,0.0507467301938833,0,0,0,0,0,0,0.141652356408058,0,0,0.311248028257193,0,0,0,0.00174429471001945,0,0,-0.133245589388264,0,0
X601601.CH.EQUITY,0,0.408033721627057,0,0,0,-0.207331768896893,0,0,0.264462363407886,0,0.00920356636041168,0,0,0,0.190584779506873,0,0,-0.0841505964828788,0,0,0,0,0,0,0,0.0771047919379998,0,0,0,0,0,0,0,0,0,0,0,0,0.0178754803695406,0,0,0,0,0,0,0,0,0,0,-0.012009485026756,0,0
X000002.CH.EQUITY,0,0,-0.0952876346885729,0,0.116801697238622,2.16840434497101e-19,0,0,0,0,0,0,0,0.345061251252628,0,0,0,0,0,0,0,0,0.0708648797035736,0,0,0,0.259200984392862,0,0,0.370696694578731,-0.33320482082047,-0.0893341287333578,0,0,0,0.0219563486804844,0,0,0,0,0.125106510006343,0,0,0,0,0,0,0,0,0.350449065015406,0,0
X16.HK.EQUITY,0,0,0,0,0,0,0,0.0875535885076153,0,0,-0.0188795052357277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20424299504447,6.93889390390723e-18,0,0.0292911045010272,0.0599702089568027,0.187468688549733,0.10328504290836,0,0,0.158067912734659,0,0,0,0,0,0,0.358242686554339,0,0,0,0,0,0,0,0,0,0.114195158068324
X11.HK.EQUITY,0.148464606709228,0,0,0,0.150582297652358,0.0215627103616482,0,0.180338001181838,0,0,0,0,-0.103968109229709,0,0,0,0,0,0,0,0.168723363387237,0,0,0,0,0,0,0,0,0.220050784100966,0,0,-0.074766868496554,-0.0140679556739583,0,0,0,0,0,0,-0.032488609723031,0,0,0,0,0,0,0,0,0,0,0
X267.HK.EQUITY,0,0,0,0,0.144986625562227,0,0.380099884979215,0,0,0.0277861061122401,0,0,0,0,0,0.0891900913654183,0,0,0,0.0788470973756741,0.0442511939227825,0,-0.19273210918079,0,0.118210794416304,0,0,0,0,0,0,0,0,0,0,0.101783245492465,0,0,0,0,0,0,0,-0.107935851723441,0,0,0,0,0,0,0,0.0486968466879699
X600030.CH.EQUITY,0,0.147639142510536,0,0,0,0.139705001206323,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0.190728289895239,0,0,0,0,0.0888672819465784,0,0,0,0,0,0,0,0,0,0,0,0,0.110790059144421,0,0,0,0.114249975029286,0,0,0.212566470873079,0,0,0.169306480954378,0,0.0184502747580903,0,0,0,0
X388.HK.EQUITY,0,0,0,0,0.059964691142097,0,0.157510876865572,0.429489695948334,0,0,-0.0942399860204724,0,0,0.148478541714896,-0.106582113001512,0,0,0,0,0,0,0,0.040795660892973,0,0,0,0,0,0.0535091203897653,0,0,0,0,-0.0949249669924545,0,0.0960191134468315,-0.412488128150315,0.025015209956604,0,0,0,0.290165457924576,0,0,0,0.400341812191299,-0.0557883602714669,0,0,0,0,0
