,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X388.HK.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600030.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X601066.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X600016.CH.EQUITY,X16.HK.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X267.HK.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X300059.CH.EQUITY,X002142.CH.EQUITY,X601211.CH.EQUITY,X600999.CH.EQUITY,X1113.HK.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X000166.CH.EQUITY,X001979.CH.EQUITY,X601229.CH.EQUITY,X12.HK.EQUITY,X600918.CH.Equity,X2882.TT.EQUITY,X823.HK.EQUITY,X601881.CH.EQUITY,X000776.CH.EQUITY,X601169.CH.EQUITY,X002736.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN210SLOPE
X601398.CH.EQUITY,0,0,0.00538854254191504,0,0.231897210865134,0,0,0,0,0,-0.216381774397452,0,0,0,0,0,0,0,0,0,0,0,0.470067036978836,0.475024044687062,0,0,0.104616691995103,0,0,0,0,0,-0.0825225774022299,0,0,-0.180869038672724,0,0,0,-0.618051048141698,0,0,-0.0944249290372613,0.0352136184223669,0.0321863087175947,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.032345027830055,0,0,0.213844558471153,0,0,0,0,0,0,0,0.254497020872163,0.223341288931307,0,0,0,0,0,0,0,0,0,0,0.032624293877754,0,0,0,0,0,0,0,0,0,0,0,0,-0.00864320576860699,0,0,0,0,0,0,0,0,0,0.00658333392164965,0,0.236124867979907,0,0,0,-0.131014236245082
X601318.CH.EQUITY,0,0,0,0,0.0243562361848062,0.263515410908052,0.138410551894354,0,0,0,0,0,0,0,0,0,0,0,0,0.223195202833636,0,0.153491329435086,0,0,0,0,0,-5.42101086242752e-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0.279271040109305,0,0,0.328615818773911,0,0,0.0593673351249046,0,0,0.0186417091168292,0,0.104930548686606,0,0.0643249286971231,0,0,0,0,0,0.0686622180851113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0609466783985568,0,0,0,0,0,0,0,0.00590748822234121,0.0269030946659408
X601988.CH.EQUITY,0,0,0,0.287185049835629,0,0,0,0,0,0.359786759487523,0,0.145264914844004,0,0,0,0,0.200353462065641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.237065203723951,0.0560889671034063,0,0,0,0,0,0,0,0,0,0,-0.151654041331578
X600036.CH.EQUITY,0,0.0870656374340456,0,0,0,0,0.0349786267337175,0.0623033812271081,0,0,0,0.114605706763207,0,0,0,0,0,0,0,0.12673924236506,0,0,0,0,0.0166624386110236,0,0.00162616769582213,0,0,0,0,0,0,0.3873682501356,0,0,0,0,0,0,0,0,0,0,0,0.0727940947205864,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,0.27519457342196,0,0,0,0,-0.0681358741928543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0953748075269532,0.155131964547755,0.156463025310435,0,0,0,0.0747217038961403,0.0310288257534633,0,0.0344997976080915,0.0336246304120546,0,0,0,0,0,4.33680868994202e-19
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0386673256330922,0,-0.0558440791885143,0.0410691329053231,0.0406886076914565,0,0,0,0,0.187346044567633,0,0,0,0,0,0.157752304263211,0.141918704581611,0,0,0,0,0.189069029273468,0,0,0.316469163436706,0,0,0,0,0.154210019603458,0,0
X5.HK.EQUITY,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.048200003430472,0,-0.0656707171199761,0,0,-0.543710815015432,0.804295047613532,0,0,0.132061311489484,0.637176179508444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181380709876044,0,0,0
X601658.CH.Equity,0,0,0,0.0410481546015666,0,0,0,0,0,0,0,0,0,0,0,0,0,0.294573795360033,0.0540545419491403,0,0,0,-0.00683544943940869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.217606851165608,0,0,-0.0123250624622284,0,0,0,0,0,0,0
