,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601066.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X300059.CH.EQUITY,X11.HK.EQUITY,X1109.HK.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X600999.CH.EQUITY,X601211.CH.EQUITY,X1113.HK.EQUITY,X600918.CH.Equity,X600837.CH.EQUITY,X601336.CH.EQUITY,X001979.CH.EQUITY,X000166.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X601788.CH.EQUITY,X002736.CH.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X601881.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN210SLOPE
X601398.CH.EQUITY,0,0,0.0358383701251461,0,0.0946495705767532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0953737585227979,0.453032953755678,0,0.684592508280445,-0.0684354747848199,0,0.151998322793446,0,0,0,0,0,0,0.0173380686072657,-0.250846114470324,0,0,0,0,0,0,0,0,0,0,-0.282924888917135,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0.106317976872097,0.00899791201157825,0.098176788338724,0,0,0.047230500726304,0,0,0,0,0,0,0,0,0,0.267693146627556,0,0,0,0,0,0,0,0,0.140733449031376,0.037215145526778,0,0,0,0,0,0,0,0,0,0.197635306553529,0,0,0,0,0,0,0.0524293418339303,0,0,0,0,0,0
X601939.CH.EQUITY,0,0,0,0.841505687656208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00858913086909928,0.0690988381522716,0,0,0,0,0.0934462179871226,0,-0.00978615768755207,0,0,0,0,0,0,0.0562287053977709,0,0.0273463856990554,0,0,0,-0.0582565149100284,0,0,0,0,0,0,0,0,-0.0639455534180887
X601288.CH.EQUITY,0.0163813773781824,0,0.897125854621993,0,-0.0742972689347784,0,0,0,0,0,0,0,0,0,0.000951811475124743,0,0.0176764754834142,0.128060449530634,0,0,0,0,0,0,0,0,-0.0736935132199205,0.0265030457315183,0,0,0.0316596536768584,0,0,0,0,0,0,0,0,0,-0.100627834142001,0,0,0,0,0,0,0,0,0,-0.0366559008919385,-0.0149851568214755,0
X601628.CH.EQUITY,0,0.0437500013494387,1.73472347597681e-18,0,0,0,0.290315439320308,0,0,-0.0125667326361485,0,0,0,0,0,0,0,0,0,0,0,0,0.0213778817548092,0,0,0,0,0.0227836345616047,0,0,0,0,0,0,0,0,0,0.161641789781228,0,0.17094539332696,0,0,0,-0.0261002697159601,0,0.0796544340299994,0,0.118371712592071,0,0.0778871158550864,0.102358530661275,0,0
X601988.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1967640068812,0,0,0,0,0,-0.237455749513192,-0.203644310295247,0,0,0.0275690958444145,0,0,0,0,0,-0.0618635598120977,0,0,0,-0.0682748474143227,0,0,0,0,0,0,0,0,0,0,0.0347364203523727,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0.391014743671847,0,0,0,0.0641585310035116,0.0336894591857435,-0.0147779005801211,0,0,0,0,0,0.0730837984113736,0,0,0,0.0237029860852574,0,0,0,0,0,0,0,0.134098948129316,0,0,0,0,0,0.249691214599485,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0481453472103308,0,0,0.0533759004799091,0,0.0503028475648285
X1299.HK.EQUITY,0,0,0,0,0.111522566362889,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0.179905483491687,0,0,-0.0572807335130466,0,0,0,0,0,0.0287034471076495,0.177608570152214,0,0,0,0,0,0.0298773303913738,0.203095881700179,0,0,0,0,0.0763352264200548,0,0,0,0,0.460639643032207,0,0,0.0594585075081475,-0.0157517574178272,0
X5.HK.EQUITY,0,0,0,0,-0.0711211302390557,0,0,0,0,0.0361754588391087,0,0,0,0,0,0,0.198199721176941,0,0,0,0,0.266922279959066,0,0,0,0.212141135862896,0,0.13139488615572,0,0,0,0,0,0,0,0,0,-0.0218939961507224,0,0,0,0,0,0.182551790538821,0.0351733972081601,0,0,0,0,0,0.19626434627572,0,0.187753686047783
X388.HK.EQUITY,0,0.198155776033746,0,0,0,0,0,0,0,0,0,0,0,0,0,0.145810609598714,0,0,0,0,0.559343313145463,0.279062009411074,0,0,0,0,0,0.158660645450811,0,-0.231731597360014,0,0,0,0.055129275210692,0,0,0.040682775094702,0,0,0,0.00535202016054936,0,-0.484740589668942,-0.0127469534514326,-0.141549247216728,0,0,0,0,0,0,-0.127369349974667,0
X601658.CH.Equity,0,0,0,0.230922872537989,0,0,0,0,0,0,0,0,0,0,0,0,0,0.226420676772734,0.0502819567716055,0,-0.0928783487807928,0,0,0,0,0,-0.125318456818183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.371298493109864,0,0,0.0654909777254092,0,0,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0.00514069004488155,0,0,0,0,0.236401543668395,0,0.065565079806946,0,0,0,0,0,0,0,0,0,0.0494096178074019,-0.00395684625929772,0,0,0,0,0,0,0.340925519400178,0,0,0.0604671519205347,0,0,0,0.0658408677908347,0,0,0,0,0,0.0036947340820547,0.0929828726412309,0,1.38777878078145e-17,0,0.0150472396114585,0,0
X601066.CH.EQUITY,0,0,0,0,-8.67361737988404e-19,0,0,0,0.0511315309375838,0,0,0.422825901453531,0,0,0,0,0,0,0,-0.0312493815816182,0,0,0,0,0.227260151920397,0,0,0,0,0,0,0,-4.33680868994202e-19,-0.0450758105035635,0,0.197295126512357,0.0217493619475414,0,0,0,0,0,0,0.0108589125316568,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0.0052492729587201,0,0,0,0.577560593657593,0.00908994840831326,-8.67361737988404e-19,0,0,0.0457785118257658,0,0,0,0,0.0934388256129839,0.076107124994285,0,0,0,0,0,0.0263564004069529,0,0,0,0.0370177754956799,0,0,0,0,0,0,0.0877298895257896,0,0,0,-0.0294896458301343,0,0,0,0,0,0,0,0,0,0,0,0.0270168372356579,0,0,0
X601328.CH.EQUITY,0.19803636766772,0,0,0.134363826685205,0,0.0242089343867067,0,0,0,0,0,0,0,0,0,0.0803001072967895,0,0,0,0,0,0,0.242454064946079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
