,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000001.CH.EQUITY,X000002.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X388.HK.EQUITY,X11.HK.EQUITY,X601319.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X600030.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X600048.CH.EQUITY,X12.HK.EQUITY,X002142.CH.EQUITY,X823.HK.EQUITY,X601066.CH.EQUITY,X001979.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X2891.TT.EQUITY,X17.HK.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN210SLOPE
X601398.CH.EQUITY,0,0,0.284512062221269,0.372172291769069,0,0,0,-0.045653472763227,0,0,0,0,0,0,0,0,-0.124620097887702,0.00204167555057729,0,0,0,0,0.114832141328328,0,0,0,0,0.155615984075477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0229840002739972,0,0,-0.00221572838617069,-0.0550954658594402,-0.00641908662481201,-0.140478956977171,0,0.0472205809104118
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.193435416759,0,0,0.298910490657755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06886537558765,0,0,0,0,0,0,-0.248745358709617,0.276186979005912,0,0,0.180879177624001,0,0,0,0,0.060392718866711,0,0,0,0
X601939.CH.EQUITY,0.466018384840768,0,0,0.08286895937183,0.0614893753753189,0,0,0,0,0,0,0,0.200597934165335,0,0,0,0,0,-0.0232215126152565,0.00823293123824531,0.115242792660491,0,0,0.066450977460778,0,0,0,0,0,0,0,0,0,0.0423630183517154,0,0,0,0,0.281899185971382,0,0,0,0,0,0,-0.0403552964777559,0,0,0,0,0,0.0578345481482574
X601288.CH.EQUITY,0.413406002241817,0,0.189551478382036,0,0.151890423369683,0.0575400136181826,0,0.0379803478014061,0,0,0,0,0,0.0100904293843904,0,0,0,0,0,0,0,0,0,0,0,0,0.0554431705445482,0,0,0,0,0,0,0.0620080076611828,0,0,0,0.0893975766050453,0.142042178476613,0,0,0,0,0.0603387618316852,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,-0.274829523467816,0,0.078022329498596,0,0,0,0,-0.278439263202821,0,0.251866604744401,0,0,0,0,0,0,0.0933222328630707,0,0.0428153866046235,0,0,0,0.519503529559747,0,0,-0.040348256726864,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0777783666488487,0,0,0,0,0,0,0,0,0,-0.31398476607872,0
X601988.CH.EQUITY,0.0223485569044557,0,0.141114170447675,0.257882213239859,0,0,0,0.0806860979503353,0,0.111250347899523,0.284772152666306,0,0,-0.336420886144774,0,0,0,0,0,0,0,0,0.0472301722698932,0,0,0,0,-0.0458300361088147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103740915970434,0,0,0,0,0.11959967191236,0,0
X600036.CH.EQUITY,0,0.248542479254106,0,0,0,0,0,0,0,0,0,0,0.201920192482392,0,0,0,0.108773841430537,0,0,0,0,0,0,0.111494871904643,0,0,-0.0114127304305435,0,0,0,0,0.204745261919172,0,-0.0163765156503382,0,0,0,0,0,0,0.0992749095864602,0.0740629051517634,0,0,0,0,0.0798604682720727,0,0.13152129574384,0.0626519676022173,0,0
X601628.CH.EQUITY,0,0.0883257124794964,0,0,0.0136605784169357,0,0,0,1.38777878078145e-17,0.0376034041200861,0,0,0,0,0.174798440529996,0,0,0,0,0,0,0,0,0.114830164396019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0218440004295057,0,0.0661598926204691
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,-0.0525936354159067,0,0,0,0.180016838769018,0,0,0,0.117939216052911,0.189360403807469,0,8.67361737988404e-19,0,0,0.00467944927354933,0,0.374558502219721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0697261348475785,0,0,0.016560899194992,0.00860607295266561,0,0
X601166.CH.EQUITY,0.0968967738086669,0,0,0,0,0.0417045871245163,0,-1.38777878078145e-17,0,0,0,0,0,0,0.234749131670894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.474335192861508,0,0.233924198027853,0,0,0,0,0,0.094607204703157,0,0,0,0,0,0,-0.0370928493426721,0,0,0.00423964565716802,0,0.0373924381609828
