,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X388.HK.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X601066.CH.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X002142.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X823.HK.EQUITY,X2882.TT.EQUITY,X300059.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X2881.TT.EQUITY,X600015.CH.EQUITY,X2886.TT.EQUITY,X000776.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN210SLOPE
X601398.CH.EQUITY,0,0.332014378418364,0.0168402146365221,0.337157472026313,0,0.0280824523023251,0,0,0,0,0.0406938181590982,0,0,0,0,0,0,0,0,0,0,0,0,-0.0631345955708176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0303250036141011,0,0.11034827449178,0,0.0300776736152703,-0.0931775448235989,0
X601939.CH.EQUITY,0.460266267365985,0,0,0.1529440743186,0,0,-0.160603077698872,0,0,0,0,0,0.188940216705604,0,-0.0607863509808186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6940658945086e-21,0,0,0,0,0,0,0,0,0,0.256026566025754,0,0,-0.0799992135793403,0,0
X601318.CH.EQUITY,0,0,0,0,0.22293029084622,1.73472347597681e-18,0,0,0,0,0,0,0,0,0.047251481686904,0,0,0,0,0,0,0.196567441164418,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0.239102325383929,0,0,0,0,0.212081920345115,0,0,0,0,0,0,0.0760830145673651,0,0,0
X601288.CH.EQUITY,0.500917076069284,0,0,0,0.198592967702364,0,0,0,0,0,0,0,0.0745614068416596,0,0,0,0,0,0,0.0127772560805332,0.116970942825164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0.0502237603378766,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0.505441477772605,0,0,0,0,0,0.216122830670894,0,0,0,0,0,0.327546194353301,0,0.076052266261197,0,0,0.0173909124396036,0,0,0,0,0,0.0215371347358464,0,0,0,0,0,0,0,0,0,-0.567347621959096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.300686705191929,0,0,0,0,0,0.0724604689350727,0,0,0,0,0,0.00853626591015676,0,0,0,0,0,0.0441994807917676,0.186446478193822,0,0.0788253616536151,0,0,0,0,0.00294248937629493,0,0,0,0.180418140618874,0,0,0,0,0.111096686992425,0,0.0165711700927363,0,0,0,0
X1299.HK.EQUITY,0.0764863164931467,0,0,0,0,0,0,0,0.135199337997839,0,0,0,0.101687838680569,6.93889390390723e-18,0,0,0,0,0,0,0,0,0.0102390122490302,0,0,0,0,0.226863132239056,0,0,0,0,0,0,0,0.176028826212953,0,0,0,0,0,0,0.0714886265812093,0,0,0,0.107194455949142,0,0,0,0,0,0
X5.HK.EQUITY,0,-0.0543462293462013,0,-0.124687635369923,0,0,0,0,0,0,0,0,0,0,-0.00835969860195428,0,0,0,0,0,0,0,-0.593871248632855,1.03799788866954,0,0,0,0,0.491187613264282,0,0,0,0,0,0,0,0,0,0.421928016869037,0,0,0,0,-0.103966895240482,0,0,0,0,0,0,0,-0.0731185392303806,0
X601628.CH.EQUITY,0.0140956849086491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142645133399635,0,0,0.0899812493590893,0.178202531197312,0,0,0.00248668564650059,0,0,0.107540739699903,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0123375944806389,0.0786433437393409,0.0448789446542261,0,0,0,0.104103426063256,0.00786132426161084,0,0.08948637179365,0,-0.0222184515667541
X601658.CH.Equity,0,0,0,0.0690375483644095,0.0713111794761215,0,0,0,0,0,0,0,0.25414213778859,-0.0390080288300225,0,0,0,0,0,0,0.0156605303973141,0,0,0,0,0,0.210737320317308,0.121741322416459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.361959991914691,0,0,0,0,0
X601328.CH.EQUITY,0.122745057663877,0,0,0.299493168651871,0,0,0,-0.0956710321914212,0,0,0,0,0,0.160264146371016,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.292434763476079,0,0,0,0.169061525848866,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0688666464117147,0,0,0,0
X601166.CH.EQUITY,0,0,0,0,0,0.431299244851457,0,0,0,0,0.0355379323271273,0,0.00708669689619138,0,0,0,0,0.0297334087337222,0,0,0,0,0,0,0,0,0,0,0,0,0.220563755036422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0402814216520432,0.0372503066051265,0.105447992898379,0.0471607350538241,0,0,0,0
