,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X300059.CH.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X002142.CH.EQUITY,X1109.HK.EQUITY,X600048.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600999.CH.EQUITY,X688.HK.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X2882.TT.EQUITY,X002736.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X000166.CH.EQUITY,X600918.CH.Equity,X601229.CH.EQUITY,X2881.TT.EQUITY,X000776.CH.EQUITY,X001979.CH.EQUITY,X601169.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN210SLOPE
X601398.CH.EQUITY,0,0,0.30834731297023,0,0,0,0,0.368198122172925,0,0,0,0,0,0,0,0.0349667833143228,0,0,0,0,0,0,0,0.131252898049078,0,0,0.0292603182735232,0,0,0,0,0,0,0,0,0,0,0.105987434291784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0.21006204061539,0,0,0,0,0,0.204866869896024,0,0,0,0.0176512403348422,0,0.154260711005073,0,0.0267464469189498,0.00583034932278165,0,0,0.104544605175575,0,0,0,0,0,0,0,0,0,0.0906502824286674,0,0,0,0,0.0881941326708345,0,0.0668139879219042,0,0,0,0,0,0,0,0,0.00177532050170186,0,0,0,0,0,-0.0498480596356765
X601939.CH.EQUITY,0.476087527693861,0.142387474565071,0,0,0,0,0,0.244817982856607,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.179570764769984,0,0,0,0,0,-0.0101940326231588,0,0,0,0,0.120983587145356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14698947441363,0.200910375883391,0,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,0.558536877512693,0,-0.079520308837582,0,0.0411125689736943,0,0,0,0,0,0.0182939104127143,0,0,0,0,0.0608024766434865,0.135320889506726,0,0,0,0,0,0,0.112864695060476,0,0.0559340974335102,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0340110532589256,0,0,0,0.0190778817692102,0,0
X600036.CH.EQUITY,0,0.115794480788197,0,0,0,0.0795175438908323,0,0.0884128743655789,0,0,0,0,0.107293983272469,0,0,0,0,0.00205669512627194,0,0,0,0,0.0134133596922197,0.0939988394537568,0,0,0,0,0,0,0.0791143290051292,0,0,0,0,0,0,0.040336994687414,0,0,0,0,0,0,0,0,0,0,0,0.345422615597759,-0.216503497871911,0,0
X1299.HK.EQUITY,0,0,-0.271343980458865,0,0,0,0,0,0,0.173216443855288,0,0,0,0,0.1047869806114,0,0,0,0,0,0,0,0.0710617436714442,0.0128071472722864,0,0,0,0,0,0,0,0,0.228618442614523,0,-1.73472347597681e-18,0,0,0,0.188256602728959,0,0.0347255560873263,0.0931564886929056,0.308336031600045,0,0,0,0,0.218347130287615,0,0,0,0,0
X601628.CH.EQUITY,0.173030706848946,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,-0.0162470889245373,0,0,-0.238464181336477,0,0,0,0,-0.0629044225566705,0.189889549353179,0,0,0.00215877384929019,0,-0.14282682094483,0,0,0,0,1.73472347597681e-18,0,0,0.613242900353473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0.0457349766666772,0,0.0888260485941741,0.365577089147372,0,0,0,0,0,0,0,0,0.194073716451235,0,0,0,0.153853183343927,0,0.0106134582588043,0,0,0,0,0.0289155737318244,0,0,0.00760345310956879,0,0,0.107456441772013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0.355128274778362,0,0,0,0,0,0,0,0,-0.0251443159302178,0,0,-0.313434318531113,-0.0517463020450798,0,0,0,0,0,0,0,0.217591197689683,0,0,0.157639315608336,0,-0.0263194349602317,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0.305540018439396,0,0.102370073613295,0,0,0,0.106167747419863,0,0,0,0.0641564488583956,0,0
X388.HK.EQUITY,0,0,0,0,-0.0870189188176574,0.240545679365436,0,0,0,0,0,0,0.0102680162291846,0,-0.0220192185637956,0,0,0,0,-0.129689838694708,0,0.412453214058769,0,0,0,0,0,0,0.0361283294149646,0,0,0,0,0,0,0,0,0,0.0795025618028037,0.116476769172413,0,-0.0682279332726982,0,0.175756262826345,0,-0.332776558233989,0,0,0,0,0.178126786211135,0,0
