,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X388.HK.EQUITY,X600030.CH.EQUITY,X16.HK.EQUITY,X688.HK.EQUITY,X000001.CH.EQUITY,X600016.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X11.HK.EQUITY,X601066.CH.EQUITY,X2388.HK.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X267.HK.EQUITY,X600048.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X002142.CH.EQUITY,X823.HK.EQUITY,X600837.CH.EQUITY,X300059.CH.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X2881.TT.EQUITY,X000776.CH.EQUITY,X2886.TT.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN210SLOPE
X601398.CH.EQUITY,0,0.232862696685056,0,0.129575284902408,0,0,0,0,0.252008951052215,0.0618526500193009,0,0.132416492076447,0,0,0,0,0,0,0.0959753592650422,0,0,0,-0.0775870445650919,0,0,0,0,0,0,0,0.00233219495749433,0,0,0,0,0.0731074109533134,0,0,0,0,0,0,0,0,0,0.018048278349286,0.0265624226893595,0,0,0,0,0,0
X601939.CH.EQUITY,0.45767829136754,0,0,0.0182302395175093,0,0,-0.0318938553318654,0,0,0,0.192609362477727,0,0.226721415468857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008520196299995,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0.0481442064181158,0,0,0,0,0,0,0,0.25844907149789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.204051232043489,0,0,0,0,0,0,0,0.0620227935644613,-6.93889390390723e-18,0.0429541085380557,0,0,0.206542388454345,0,0,0,0,0,0
X601288.CH.EQUITY,0.472539328263182,0.0317534846103396,0,0,0.171222317045712,0,0,0,0,0,0,0,0.0722572615372379,0,0,0,0,0,0,0,0.0672748940199338,0.0535959427796748,0,0,0,0,0,0,0,0,0.0365719955138771,0,0,0,0,0,0,0,0,0,0,0.0465522534540595,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0.342468728478002,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0.165331154485645,0,0.0104344213201043,0,0,0,0,0,0,0.387885526290108,0,0,0.0988619961437142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.105030056934446,0,0
X600036.CH.EQUITY,0,0,0.0217004927686636,0,0,0,0,0,0,0,0,0.415787387798557,0,0,0,0,0,0,0,0,0,0,0.0541268768839023,0.125025997639801,0,0,0,0,0,0,0,0,0,0,0,0,0.0850053623497114,0,0,0.0599456293014874,0,0,0,0,0,0,0,0,0,0.26975884155883,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0.113917535178264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0535725376463684,0,0,0.200474036796035,0,0.0540238558997268,0,0,0.193865248362339,0,0,0,0,0,0,0,0,0.00135893816383665,0,0,0,0.190132764641602,0,0,0,0,0
X5.HK.EQUITY,0,-0.256043101592183,0,0,0,0,0,0,0,0,0,0,0,-0.0294866068994378,0,0,0,0,0,0,0,0,1.17102927503676,-3.46944695195361e-18,-0.765211618104692,0,0,0.49513515261413,0,0,0,0,0,0,0,0,0,0,0,0,0.402803389915169,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,-0.0719674388534628,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.118907033623948,-6.93889390390723e-18,0,0,0,0,0,0.0904443934287624,0,0.148683835773218,0.158787135434685,0,0,0,0.196262374553129,0,0,0,0.0500833493801204,0,0,0,0,0,0.0222982639613478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0516608835051528,0,0
X601658.CH.Equity,0,0,0,0.505342196358583,0,0,0,0,0,0,0,0,0,0,-0.395581513070141,0,0,0,0,0,0,0,0.103155107713277,0.00377120290074571,0,0,0,0,0,0.907023089925017,0,0,0,0,0,0,0,0,0,0,-0.134924729135347,0,0,0,0,0.243896831210833,0,0,0,-0.126155258573309,0,0,0.0665027456986896
