,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X600036.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601166.CH.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X601328.CH.EQUITY,X601601.CH.EQUITY,X601066.CH.EQUITY,X600000.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X300059.CH.EQUITY,X2388.HK.EQUITY,X1109.HK.EQUITY,X601998.CH.EQUITY,X002142.CH.EQUITY,X600016.CH.EQUITY,X11.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X2007.HK.EQUITY,X600999.CH.EQUITY,X688.HK.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X267.HK.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X1113.HK.EQUITY,X002736.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X000776.CH.EQUITY,X601229.CH.EQUITY,X2881.TT.EQUITY,X601169.CH.EQUITY,X1997.HK.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN210SLOPE
X601398.CH.EQUITY,0,0,0,0,0.432960573952767,0.1033114848672,0.0831725668889089,0,0,0,0,0,0,0,0,0,0,0,0.105670918527145,0,0,0,-0.0441008826029398,0.0420981036598417,0,0.0906379878446538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.090622906627335,0,0.0215895153561685,0,0,0.00293859748220816,0,0.219973823720564,0.0126782249523544,-0.102759172834422,0,0
X601318.CH.EQUITY,0,0,0,0.14216672301554,0,0,0,0,0.157371910922755,0,0,0.0980443697693879,0,0,0,0,0.0317898294380847,0,0.140398745080178,0,0.261378661899788,0,0,0,0,0,0,0,0.00862555498053643,0,0.0956016663760897,0,0,0,0,0.0135634300865878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.150657502447832
X601939.CH.EQUITY,0.233196175252025,-3.46944695195361e-18,0,0,0.176583133061375,0,0,0,0,0,-0.0186164343470457,0.119881731292273,0,0.0621818323183616,0,0,0,0.0662200608902535,0,0.0763885787434371,0,0,0,0,0.252549775675225,0,0.214458726354514,0,0,0,0,0,0,0,0,0,0,0,0,-0.0519761428606084,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0.116354579973365,0,0,0,0.0628503803219977,0.164726896038703,0.111536255071707,0,0,0,0,0.17398347094084,0.117214226487143,0,0,0,0,0,0,0,0,0,0,0,0.290600916503387,0,0,0,0.00870095036559775,0,0,0,0,0,0,0,0,0,0,0.130523654365408,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.17403932693732,0,0.0433404687830791,0,0,0.0784316892178871,-0.0828502314512267,0.318848748442684,0.0106559732627777,0,0,0.0457455779347535,0,0,0,0.0737889768853322,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16989679360207,0,0,0,0,0,0,-0.120822739841531,0
X601628.CH.EQUITY,0.0904726790321128,0,0,0,0,0,0,0,0,0,0.0243058882478088,0,0,0,0,0,0.205409155946624,0,0,0,0,0.143564126911275,0,0,0,-0.103260532813472,0,-0.072067755136481,0,0,0,0.0762183405704138,0,0,0.679266395317331,0,0,0,0,0,-0.0426412180832702,0.189914695706379,0,0,0,0,0,0,0,-0.023108795562913,0,0,-0.0549212926262326
X1299.HK.EQUITY,0,0,-0.0315168255059405,0,0,0,0,-0.078107124041509,0,0,0.0931990566731419,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0.0246797389373434,0,0,0,0,0,0,0,0,0,0,0.0729182171289326,0,0.293145185572765,0.260275571891931,0.174347285304914,0,0,0,0,0,0,0.288194329500488,0,0.0873978826379265,0
X601988.CH.EQUITY,0,0.118069771901327,0.0494901020316083,0.289647581747752,0.182410149979485,0,0,0,0,0,0,0,0,0,0,0,0,0,0.286505760993242,0,0,0,0,0,0,0,0,0.138490279990639,0,0,0.12840623291493,-0.0441994305991055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0.0208185448397403,0,0,0,-1.20715539109701e-05,0,0,0,0,0,0,0,0,0,0,0.097996306453209,0.0108139928518956,0.101178504026904,0,0,0,0.0557260370703093,0.232630468879279,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0.331325029769881,0,0,1.73472347597681e-18,0,0.17419731604632,0,0,0,0.00240858745440684,0,0,0,0,0
X601166.CH.EQUITY,0,0,0.00527283399205102,0.0784951712554723,0,0,0,0,0,0,0,0.0862190060248026,0.103997312207932,0.0509650618569099,0,0,0,0,0,0,0,0,0,0,0,0.179702023312121,0,0,0.421641751425027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0190058963607704,0,0,0,0,0.087330347354831
