,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X388.HK.EQUITY,X000001.CH.EQUITY,X600030.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X300059.CH.EQUITY,X601998.CH.EQUITY,X002142.CH.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X600999.CH.EQUITY,X688.HK.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X600918.CH.Equity,X000776.CH.EQUITY,X823.HK.EQUITY,X601229.CH.EQUITY,X001979.CH.EQUITY,X601169.CH.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN210SLOPE
X601398.CH.EQUITY,0,0,0.0511912352246214,0.205375563881928,0,0.0415851829468342,0.0286348986746398,0,0,0,0,0,0,0,0,0,0,0.201242588917849,0,0,0,0,0.0223835145859955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0624935649846365,0.00258602857792259,0,0.0292554462557911,0,0,0.102090226520401,0,-0.0353155237404124,0,0
X601318.CH.EQUITY,0,0,0.108888834911602,0,0.0627320107310619,0,0,0,0.138629590146556,8.67361737988404e-19,0,0,0.0693577881132254,0,0.0440833954300241,0,0,0.0801902036765773,0,0.209237449737396,0,0,0,0,0,0,0,0,0,0,0.100932318926641,0,0,0,0,0,0,0.0775025902213066,0,0,0,0,0,0,0,0,0,0,0,0.0269481350830845,0,0,-0.0923527441242118
X601939.CH.EQUITY,0,0,0,0.0764871833646014,0,0,0,0,0,0,0.109035334220538,0,0,0,0,0,0,0,0,0,0,0,0.640808235047942,0,0.150100228383459,0,0,0,0.0821462146544844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,-2.16840434497101e-19,0,0.1416984033814,0,0,0.0761518761977632,0,0.39680176877085,0,0,0,-1.73472347597681e-18,0,0,0.0643297729458145,0,0,0,0,0,0,0,0,0,0,0,0,0.15293447629729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0255312751073482,0,0,0,-0.0733700770298657,0
X600036.CH.EQUITY,0,0.131503972154421,0,0,0,0,0.200209665974475,0.0223896684171995,0,0,0,0,0.173525405370728,0,0,0.127109379912469,0,0,0,0,0,0,0.175573114463141,0.24581865004813,0,0,0.00129239835519209,0,0,0.0372775038913215,0,0,0,0,0,0,0,0.00461091030154494,0,0.0711903844321015,0.0196388484400431,0,0,0,0,0,0,0,0,0,-0.0669115987167229,0,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.106759752456351,-0.0140923537798097,0,0,0,0,0.209309037626944,0,-0.0957689504279548,0,0,0,0,0,0.0141560763372612,-0.0191761857715048,6.93889390390723e-18,0,0,0.707950821358454,-0.0286623877869711,0,0,0,0,0,0,0.105567343580453,0,0,-0.0756709353567867,0,0.179961142552561,0,0,0,-0.0430002299910937,0
X1299.HK.EQUITY,0,0,-0.0956146234227078,0,0.114036849755614,0,0,0,0,0,0,0.192415109793985,0,0,0,0,0,0,0,0,0.138989293400922,0,0,0,0,0,0.164629688387476,0,0,0,0,0,0.0493270234221487,0,0,0,0,0,0,0.0330052773833564,0.132626730177283,0,0.0862614211952365,0,0.0489821696733045,0.118256491106969,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0.663358508879926,0.15840639438551,0,0,0,0,0,-0.00366817821349103,0,0,0,0,0,0,0,0,0,0.0842396355371243,0,0,0.237432271220784,0,0,0.00779908691922334,0,-0.0239212691100756,0,0.100478162438581,0,0.132652778244184,-0.0107794344844606,0,0,0,0,0,0,0,0,-0.0188505375736486,0,-0.0324914885552494,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0.00958843880827061,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131011477583399,0,0,0,0,0,0.0858092048812609,0.180466368752134,0,0.0159969559083885,0,0,0,0,0,0,0,0,0,0,0.342827157325481,0,0,0,0,0,0.152721530303836,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0.0850494242954579,0,0.0419132083892349,0.0376629897200114,0,0,0,0,0.034850853322973,0,0.123161973096101,0,0,0.0439803853374224,0,0,0,0,0,0,0,0.158187057685222,0,0,0,0.391089155050668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
