,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2886.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,macro_return_add
X000001.CH.EQUITY,0,0,-2.77555756156289e-17,0.17180525875214,3.46944695195361e-18,0,0,0,0,0,1.73472347597681e-18,0,0,0,0.0526084901951217,0.0946919415661008,0,0,0,0,0,0,0,0,0,0,0,0.0344471383345523,-5.55111512312578e-17,0,0,0.381518538861314,0,0,0,0,0,0,0.163944669669408,0.0868697367947856,0,0,0,0.00251422911371219,0,0,0,0,0,0,0
X002142.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.406243070626205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140141508203459,0,0,-0.0921749911687484,0.171658518807582,0.0813393597973892,0,0,0,0,0,0.0102483554454334,0.187357743166152,0,0,0
X600000.CH.EQUITY,0,0,0,0,0.239279084971709,0,0,0.081461343173704,0,0,0.31751846045346,0,0,0,0,0.182347774658759,0,0,0.0224525997827634,0,0,0.0583213381366533,0,0,0,0.0686954292615417,0,0,0,0.0195251044379781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600015.CH.EQUITY,0,0.00295151972229227,0,0,0,0,0.510213701608313,0.0787351879681821,0,0,0,0.14182109034494,0,0.0581685038072882,0,0,0,0,0,-0.0334288369697344,0,0,0,-0.0286965658715599,0,0,0,-0.039190459014718,0,0,0,0,0,0,0,0,0,0,-0.0367665525316914,0,0,0,0,0,0.324954002877235,0,0,0,0,0,0.0296979598763798
X600016.CH.EQUITY,8.67361737988404e-19,0,0.17525006985293,0,0,0,0,0.272141129872294,0.111747083503524,0.124247476231313,0.188067964725808,0,0,0.0868173945027536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0318094504541219,0,0,0,0,0
X600036.CH.EQUITY,0,0.0887729003548909,0,0,0,0,0.407656458243038,0,0,0,0,0,0,0,0,0,0,0.052421581520311,0.0136518454744872,0,0.26383360399688,0,0,0.0571102012205059,0,0,0,0.124486858191557,0,0,0,0.0195467792928143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0.100370621914987,0,0,0.10945124447336,0.0387627387672319,0.258166451597787,0,0.127934818881196,0,0,0.036035093778123,0,0.164202191424731,0.106106663912719,0,0,0,0,0,0,0.0313738995905064,0,0,0.00835418621786112,0,0,0,0,0,0,0,0,0,0.0172303513535518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0217922935037009,0
X601169.CH.EQUITY,0,0.0383535843168769,0.107758244279226,0.352923975669317,0.0639056104566881,0,0,0,0,0,0,0,0,0,0,0.131277433912416,0,0,0,0,0,0,0,0,0,0.246000317504382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.078663656059077,0,0,0,0,0,0,0,0.0165014777111418,0,0
X601229.CH.EQUITY,0,0,0.23939480358813,0.393115372951492,0,0,0,0,0,0.0325008456288111,0,0,0,0,0,0.0847229953467065,0.301043916055445,0,0,0,-0.094328663872923,0.0242618212904528,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,-6.93889390390723e-18,0.0579382836143836,0,0,0.436654835239043,0.0815404367828426,0.0732924578859462,0.173526197076905,0.0031379686421077,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0.0572796696241258,0,0.0622984253868505,0,0,0.0269162834761755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
