,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X600926.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601577.CH.EQUITY,X601818.CH.EQUITY,X601838.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601997.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X601077.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2880.TT.EQUITY,X2884.TT.EQUITY,X2887.TT.EQUITY,X5880.TT.EQUITY,X000166.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X2885.TT.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2882.TT.EQUITY,X2883.TT.EQUITY,X000002.CH.EQUITY,X600048.CH.EQUITY,X267.HK.EQUITY,macro_return_add
X000001.CH.EQUITY,0,0,0,0,0.122858264135156,0.120737459116637,0,0,0.0115357454627737,0.129363496311311,0,0,0,0,0,0,0,0.0194666243966775,0,0,0.0302345015342796,0,0.197538870808455,0,0,0,0,0,0,0,0.0485008555953802,0,0.0419164640589118,0,0,0,0,0,0,0,0,0,0.156273724433147,0,0,0,0,0.0270288539295211,0,0,0
X002142.CH.EQUITY,0,0,0.0206512567192488,0,0,0.0378628670175012,0,0,0,0.33549977423203,0,0,0,0,0,0,0,0.251422780800224,0,0.027304797975499,0,0,0,0,0,0,0,0,0,0,0,0,-0.0394973214719273,0,0,0,0,0,0,0,0,0.160251077847192,0,0.0229049987265218,0.108614389201135,0,0,0.145330523704278,0,-0.0318088372009611,0.03219049158391
X600000.CH.EQUITY,0,0,0,0.247645221700672,0,0.00667146206714329,0,0,0,0,0,0.206295880208088,0,0,0.306624114867856,0,0.0322881455210922,0.133951005699145,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0778235367932196,0.0307882228920509
X600015.CH.EQUITY,0,0,0,0,0,0,0.0691987796257944,0,0,0,0.281037228428414,0.265743670785913,0,0,0,0,0,0,0,0.0381191582920479,0,0,0,0,0.236336959836679,0,0.182361342898992,0,0,0,0,-0.0532552484381625,0,0,0,0,0,0,0,0,0.0951015363594993,0,0,0.0971761271571522,0,0,0,-0.118116943429616,0,0,0
X600016.CH.EQUITY,0,0,0,0,0,0.140544562910706,0,0,0,0,0.0423557178746372,0,0,0.0092216003099815,0,0.312552856926329,0,0,0,0,0,0,0,0.286710981012156,0,0,0,0,0,0,0,0,0.0469911413377185,0.0730468325134968,0,0.050202456376722,0,0,0,0.0444275776724641,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0.516826972551063,0.0572535980980419,0,0,0,0,0,0,0,0,0,0,0,0,-0.11122950505879,0,0.189698098049636,0,0,0,0,0,0.236020282590009,0,-0.0543161697638219,0,0.0366702842364219,0,0,0,0.131322274652577,0.0479829297248525,0,0,0,0,0.041750269570893,0,-0.081361104106007,0,-0.0692838571391041,0,0,0,0,0,0,0,0,0.135937011579675,0.0157376865692993
X600919.CH.EQUITY,0,0,0,0.0230652659975283,0,0,0,0.425739522944482,0.207064680761423,0,0,0,0,0.110746681660774,0.0162009825412967,0,0,0,0,0.148521887157956,0,0,0,0,0,0,0,0,0.123915549623601,0,0,0,-0.052618755554085,0,0.0716521527031364,0,0,0,0,0,-0.0657998686316572,0,0,0,0,0,0,0,0,0,0
X600926.CH.EQUITY,0,0.21014208914103,0,0,0,0.0689636316109152,0.386450254342652,0,0,0,0,0,0,0.0881313104509311,0,0,0,0.264848187144307,0,0,0,0,0,0,0,0,0,0,0.159593641628261,0,-0.0768146424134445,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0.064277095552754,-0.0150132270758059,-0.181961209472262,0.0265671823289049,0,0,0.0141560323356376
X601009.CH.EQUITY,0.124120608771493,0,0,0,-0.201789497295361,0,0.181562441600039,0,0,0,0,0,0,0,0,0,0,0,0.167844033834456,0,0,0,0,0,0.331040594241905,0,0,0.0243361592840016,0,0,0,0.252917527874567,0,0,0,0,0,0.0424274800548913,0,0,0.28015912922503,0,0,0,0.0102336497234806,-0.154935239966697,0,0,0,0,0.0739503832533071
X601166.CH.EQUITY,0,0.301952603292396,0.235376752881059,0,0,0,0,0,0.0256405111677326,0,0,0,0,0,0,0,0,0,0,0,0.150754485433808,0,0.00543404984918707,0,0,0,0,0,0,0.0359639283149248,0,0,0,0,0.221707954915364,0,0,0,0,0,0,0,0,0.0815393124239869,0,0,0,0.046422152133779,0,0,0
