,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X600926.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601577.CH.EQUITY,X601818.CH.EQUITY,X601838.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601997.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X601077.CH.Equity,X2801.TT.EQUITY,X2880.TT.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X5880.TT.EQUITY,X000166.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X2885.TT.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X2883.TT.EQUITY,X2888.TT.EQUITY,X000002.CH.EQUITY,macro_return_add
X000001.CH.EQUITY,0,0.190841200807798,0,0.165668663791758,0,0.125917406031627,0,0.311828260939976,0,0,0,0.0381475656851092,0,0.0895286279978636,0,0.0695591859678759,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.168651647698619,0,0,0,0,0.114983057329508,0,0,0,0,0,0,0,-0.190049327788967,0,0,0,0,0,0,-0.0673085280198299
X002142.CH.EQUITY,0,0,0,0,0,0.0681786783597347,0,0.367939477507205,0,0,0,0,-0.133741246205181,0,0,0,0,-0.177540005879481,0.188328032255616,0,0,0,0,0,0,0.0587367489943239,0,0,0,0,0,0,0,0.0927947876204477,0,0,0,0,0,0,0,0,0.0853776977129885,0,0,0,0,0,0,0.0905997599752462,0
X600000.CH.EQUITY,0,0,0,0,0,0.189081030461289,0,0.112242463527728,0.156220229238171,0,0,0,0,-3.46944695195361e-18,0,0,0.0119402228421966,0,0,0,0.339064520854244,0,0,-0.00863636541768265,-0.11434788016158,0,0,0,0,0,0.0445552425616113,0,0.230869159819195,-0.0341066545530741,0,0,0,0,0,0,0,0,0,0.0146436557009568,0,0,0,0,0,0,0
X600015.CH.EQUITY,0.196520408355722,0,0,0,0,0,0,0,0,0,0.347817422728267,0.122947171139064,0,0,0,0,0,0.138794132638331,-0.00626388794145087,0,0,0.031524871683025,0,-0.044580546650608,0,0,-0.122287641274161,0,0,0,0,0,0,0,0,0.0303545940202021,0,0,0,0,0,0,-0.0072930881411753,0,0,0,0,0,0,0,0.0673235705803911
X600016.CH.EQUITY,0,0.222992117291054,0.36943309931213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.283334488092401,-0.281667772370345,0,0.118112627006176,0,0,0.468070391681357,0,0,0.0139855891246616,0,-0.180932801008779,0,0,0,0,0,0,0,0,0.37219789835304,0,0,0,0,0,-0.035569636382392,0,0,0,0,0.226658915593717,0.148868104919753
X600036.CH.EQUITY,0,0.178151294747385,0.0688435801029413,0,0,0,0,0,0.0444057942769549,0.148878014352735,0,0,0,0,0,0,0.196171582928016,0.0257220568509003,0,0,0,0,0,0,0.0309965463546595,0.0154774822789531,0,0,0,0,0,0,0,0,0.0404957440682777,0,0,0,0,0,0,0,0,0,0.23738660281226,0,0,0,0,0,-0.0344383154518755
X600919.CH.EQUITY,0,0,0,0,0,0,0,0.22592577274129,0,0,0.0570986346472399,0.141053221473425,0,0,0,0,0,0,0.0589974448912359,0,0.224659463201189,0,0,0,0,0,-0.126845407165208,0,0,0,0,0,0,0,0,-0.0132997127913136,0,0,0,4.33680868994202e-19,0,0,0,0.0402827742721824,0,0,0,0,0,0,-0.030670559633648
X600926.CH.EQUITY,0.205545469415883,0.155389122804748,0,0,0,0,0.0690155094104131,0,0,0,-0.0592178211142506,0,0,0,0,0.437292887662233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0372565696371556,0,-0.11930972040124,0,0,0.0434093457623886,0
X601009.CH.EQUITY,0,0.138042961176945,0,0,0,0,0,0.0771271041612436,0,0.0251740861600057,0,0.187575026260971,0,0.0782065910926383,0,0,0,0,0,0,0.29870021863968,0,0.156568487560858,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0119521554251857,0,0,0,0,0,0,0.087107020892393,0,0,0,-0.095270508643976,0,-0.193869218282444,0
X601166.CH.EQUITY,0.286215340970681,0,0,0,0,0.545219542094579,0,0,0,0,-3.46944695195361e-18,0.208886348570227,0,0,0,0,0,0,0,0,0,0,0.0890943538795178,0,0,0,0,-0.0527699098278374,0,0,0,0,0,0,0,0,-0.178461041716206,0,0,0,0,0,0,0,0,-0.0400915390292563,0,0,0,0,0
X601169.CH.EQUITY,0,0.0687258039782834,0,0,0,6.93889390390723e-18,0.264578659685606,0,0,0.0171859603023694,0,0,0,0.218633230954062,0,0,0,0,0,0,0,0.156703503939598,0,0.0687343510011964,0,0,0,0,0,0,0,0.191784809647267,0,0,0,0,-0.131863237758922,0,0,0,0,0,0.0159103129659201,0,0,0,0,0,0,0.0252130604728076,0
X601229.CH.EQUITY,0,0,0.0268509133288859,0.0877077992261982,0,0,0,0,0.182161015470828,0.0551312200401306,0.0126784247350227,0,0,0.0977679719040868,0,0,0.211943288424022,0,0,0,0.088240654103423,0.0570593892055387,0.215710909320845,0,0,0,0.0114334944684526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
