,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2886.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X600918.CH.Equity,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,macro_return_add
X000001.CH.EQUITY,0,0.136027300073599,0.124914637575368,0,0.111215626732771,0.124984444016563,0,0,0,0,0,0,0,0,0,0,0.0717257906299386,-1.35525271560688e-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14258697254141,0,0.025162969259338,0.0688434354218837,0,0,0.0434842647022519,0,0.0333853170137521,0,0,0,0,0,0,0.018340764736068,0,0,0
X002142.CH.EQUITY,0,0,0,0.120943377859729,0.110792317782552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4270855482844,0,0,0,0,0,0,0,0,0,0,0,0.0642787121951,0,0,0,0,0,0,0,0.122131768432015,0,0,0,0,0,0,0,0,0,-0.0145577877552347,0
X600000.CH.EQUITY,0,0,0,0,0.168447942474726,0,0,0,0.144953178610375,0,0,0,0.175533294556599,0,0,0,0,0,0,0,0,0,0,0,0,0,0.267079375868376,0,0,0,0,-0.0139262670915925,0,0,0,0,0,0,0.0795805861059758,0,0.697793971478604,0,-0.121281325087197,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0.170528906041687,0,0,0,0.135387784971544,0,0,0.0436558467338373,0.135520960625188,0,0.0182017689009069,0,8.67361737988404e-19,0,0,0,0.174249051347167,0,0,0,0.191274736264095,-0.124087136885726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.114145628471056,0,0,0.00526212791721113,0,0,0,0,0,0,0,0,0.00621644572326524
X600036.CH.EQUITY,0,0.176596745264139,0.125795001947915,0,0,0,0,0.0194951043470718,0,0,0,0,0.383823989260644,0,0,0,0,0.186277860904683,0.0189904859118908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00148580931472839,0,0,0,0,0,0,0,0,0,0.00715610704188455,0,0,0,0,0
X601166.CH.EQUITY,0.00212452343393054,0,0.0114794632041243,0.0641149611093798,0.205174137069172,0,0.454666480956121,0,0,0,0,0,0,0.183582671925314,0,0.0482346883493206,0,0,0,0,0,0,0,0,0,0,0.0189880215628277,0,0,0,-0.00732604081925294,0,0,0,0.0371879117823046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601169.CH.EQUITY,0,-0.0484321132360752,0,0,0,0,0,0,-0.101784997909498,0,0,0,0,0.803672488642903,0.061462672906168,0,0,0,0,0,0,0.0875932396378425,0.0346844436427473,0,0,0,-0.0232915433192878,0,0,0,0,0,0,0,-0.0418164429268143,0,0,0.0273865673653617,0,0.0659630672629366,0,0,0,0,0,0.00312887644728542,0,0,0,0,0.00612962246914204
X601229.CH.EQUITY,0,0,0,0,0.00914734510467334,0,0,0,3.46944695195361e-18,0,0.946962403098176,0.0137586901303037,0,0,0,0,0,0,0.464226748527859,0,0,0,0,0,0,0,-0.00705991551364777,0,0,0.276696090335585,0,0,0,-0.0605358256667122,0,0,0,0,-0.220544297711034,0,0,0,-0.295531493343502,-0.12161776702266,0,0,0,-0.0731658310458195,0,0,0
X601288.CH.EQUITY,0,0,0.0453039211209064,0,0,0,0,0,0,0,0,0.0147651745639256,0.866940842143641,0,0,0,0,0.0208484942432453,0,0,0,0,-0.026712401314625,0,0,0,0,0,0,0,0,0,0,0.157255170731509,0,0,-0.0665368117294192,0,0,0.0331314643096901,-0.123750207322019,0,-0.102741180147074,0.0148678763709736,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0.044697874467189,0.415016992367955,0.0459898535005664,0,0,0.252346958352541,0.0669654978043454,0,0,0,0,0.0211688284172765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00771727194238099,0,0,0,0,0,0,0,0,0
X601398.CH.EQUITY,0,0.20739285675221,0,0,0,0,0,0,0,0,0,0,0,0,0.789829189956931,0,0,0,0,0,-0.0801976566624531,0,0,-0.10731605846472,0,0,-0.32445937348521,0,0,0,0,-0.0344575401487634,0,0,0,0,0,0,0,0,-0.0450278368179195,-0.23403188188481,0.0108897069176863,0,0,-0.00193182584821038,0,0,0.536652713393753,0,0
X601818.CH.EQUITY,0,0,0.0998775655497838,0,0,0,0,0,0.237516775851935,0,0,0,0,0.0703564324671141,0,0,0,0,0,0,0.0979709832314884,0.110902524684484,0,0.00448902080051058,0,0,0,0.0578055164151714,0,0,0.0361588654022044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0115305833719345,0,0,0
X601939.CH.EQUITY,0,0,0.0819536466691387,0.0179842569181493,0,0,0.0310113091711703,0,0.82848523663611,0,0,0,0,0,0,0,0,0.0470032870228662,0,0.0352638760504842,0,0,0,0,0,0,0,-0.0416189654115066,0,0,0.00186607551577935,0.00628356348191577,0,0.0597706847125032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0280215589603868
X601988.CH.EQUITY,0,0,0,0,0.0760180275633641,0,1.0542588959618,0,0.0150512093478651,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,-0.0169201782612783,0,0,0,0,0,0,0,0,0,0,0,-0.135392538132109,0.0324542806669634,0,0,-0.112811632331973,0,0,0,0,-0.0690798688373447,0,0,0,0,-0.0262896380809478
X601998.CH.EQUITY,0,0,0,-0.0215009662469169,0,0,0.490397331070461,0,0,0,0.267337326473098,0,0,0,0,0,0,0,0,0.0537332817508281,0,0.320266700372245,0,0,0,0,0,0,0,0,-0.084586977605308,0,0,0.0820074000010666,0,0,-0.0982709740401428,0,0,0,0.0413068920221907,0,0,0,0,0,0,0,0,0,0
X601658.CH.Equity,0.0762131509175807,0,0.0248328637974171,0,0,0,0,0,0.249459462406127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121285715580293,0.140391714686281,0,0,0,0,0,0,0,0.0492181167070016,-0.075763448442943,-0.123360250984321,0.265277122694891,0,0,0,0,0,0.125217746760007
X11.HK.EQUITY,0,0.0164108396221365,-0.0871228723058537,0,0,0,0,0,0,0,-0.0560954729591432,0,0,0,0,0,0,0.232635036345293,0.399310813091681,0.0268080426318116,0,0,0,0,0,0.142637348282606,0,0,0,0,0,-0.0706457117460745,0,0,0,0,0.0267280178225061,0.0780329254790256,0,0,0,0,0,0,0,0.106660934056487,0,0,0,0,0.0134079854058085
X2388.HK.EQUITY,0,0,0.0219200143670805,0.00670059804584156,0,0,0,0.106964505507394,0.0495869796133138,0,0,0,0,0,0,0,0.24523486600149,0,0.122460364420548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.118194352209013,0,0,0,0,0,0,0.0508878814321857,0,0.0175331366653091,0,0,0,0.464481840330088,-0.0769840840455199
X5.HK.EQUITY,-0.433885934450248,0,0,0,0,0,0,0.118438055494907,0,0,0,0,0,0,0,0,0.4296692099682,0.220534522947717,0,0,0,0,0,0,0,-0.116675778674877,0,0,0,0,-0.164498383068867,0,0,0,0,0,0,0,0.109176213875821,0.324426433199114,0,0,0.159618066762311,0.00219195476668717,0,0,0,0.0425176196487316,0.0918960359572834,-0.0537199373995532,0
X2886.TT.EQUITY,0,0.348397815647883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.272101196833253,-0.176865409403409,0,0,0,0,0,0,0,0,0,-0.360464147018372,0,0,0.0640746771557701,0.16075511753221,0,0,0,0,0,0,0.607424755550321,0,0.00440935753261443,0,0,0,0,-0.216020446664194,0.348402194025905,0,0,0,-0.0440170404650258
X000166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.0332751274682951,0,0,0,0,0.0754146993432827,0,0,0,0.21476934107502,0,0,0,0.229323144128396,0,0,0.201017352361233,0.142029632589243,0.0366839822006156,0,0,0.0202398844479635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000776.CH.EQUITY,0,-0.0645657227512954,0,0.189864569997378,-0.0204234766179988,0,0,0.152250745736379,0,0,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0.000928997840774934,0,0.0782544641539722,0.0295004686409387,0,0.0243147196588373,0.205482653446439,0,0,0,0.457270341316333,0,0,0,0,0,0,0,0,0,0,0.00892466770611961,0,0,0,0,0,-0.0149856569348328
X002736.CH.EQUITY,0,0.013201863906868,0.08955707762572,0,0,0,0,0,0,0.1889120550839,0,0,0,0.130385181350459,0,0,0,0,0,0,0,0,0,0.179036035909887,0.172600223719223,0,0,0,0,0.320720114939473,-0.0363267373515308,0.00251887356696198,0,0,0,0,0,-0.0342438154219549,0,0,0,0,0,0,0,0,0,0,0,0,0
X300059.CH.EQUITY,0,0,0,0,0,0,0.0123352127486289,0,0,0,0,0.0199920176385201,0,0,0,0,0,0,0,0,0,0.35352347960801,0,0,0.0169430190823428,0,0,0,0,0.296468347851969,0.0190318866381472,0.234638331619095,0,0,0,0,0,0,0,-0.0828983588573098,0,0,0,-0.0380510785387529,0.0234314106285073,0,0,0,-0.225892281479568,0,-0.0953330436182299
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129705793550289,0.0276546241060508,0,0.0919888321302956,0,0.190135280313393,0,0.366728815645115,0.059436313188547,0.0659918383212689,0,0,0,0,0.0708312313796292,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.00340572780248483,0,0,0,0.147010991653832,0,0,0,0,0.0425813517688113,0,0,0.226125122323037,0,0.0190910330175527,0.0641157527117551,0,0.462422720409313,0,-0.00803059025066284,0,0.0143747217353987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600999.CH.EQUITY,0,0,0.431775438815794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0852171017593695,0,0.825265574900487,0,0,0,0.0252630189818263,0,0,0,0,0,-0.0555004950982031,0,0,0,-0.268847774464968,-0.194093353882898,0,0,0,-0.520234581620979,0,0,0,0,0,0,0,0,0,0.170815946831215
X601066.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.175765198954794,0.46746074378303,0.118896683127303,0,0,0,0.116518194958391,0,-0.0181476561797823,0,0,0,0,0,0,0.0487997505225421,0,0,0,0,0,0,0.0138508192611508,0,0,0,0,-0.0185639564952582
