,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X600926.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601577.CH.EQUITY,X601818.CH.EQUITY,X601838.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601997.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X601077.CH.Equity,X2801.TT.EQUITY,X2880.TT.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X5880.TT.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X2885.TT.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X2883.TT.EQUITY,X2888.TT.EQUITY,X000002.CH.EQUITY,X600048.CH.EQUITY,macro_return_add
X000001.CH.EQUITY,0,0,0.288216522127646,0,0,0.297310438962199,0,0.0406310708431554,0,0.257088630090699,0,0.0460692294520296,0,0,0,0,0,0,-0.00805682264551308,0,0,0,0,0,0,-0.168968604285053,0,0,0,0,0,0,0,0,0.13648502031999,0.0530726501809185,0,0,-0.0730357640832809,0,0,0,-0.103754835817301,0,0,0,0,0,0,0,0
X002142.CH.EQUITY,0,0,0,0,0,0.0171043297461614,0,0.330338720893205,0,0,0,0.197778557318448,0,0,0,0,0,-0.30577582413213,0.00804387019726302,0,0,0,0,0,0,0,0,0,0,0,0,0,0.199804179126676,0,0,0,0,0,0,0,0,0,0.208366886200882,0,0,0,0,0,0.0857273906984463,0,-0.0830578202623893
X600000.CH.EQUITY,0.264034963662026,0.0452881914880344,0,0,0.0161895902471381,0.110917213577891,0,0,0,0,0.209069243224627,0,0,-0.0862375872566136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114421038359926,0,0,0,0,0,0,0,0,0.0432002635737308,0.193224455461137,0,0,0,0,0,0,0,0,0,0
X600015.CH.EQUITY,0.105368843222039,0,0.181908940515511,0,0,0,0.242969238540844,-0.160980822761898,0,0,0.178329294394,0.0781878650772382,0,0,0,0.0636171010349775,0,0,0,0,0,0.165029987235969,0.00464458650122442,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0775864084773732,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0.120909637685267,0,0.132278359187919,0.00136248733629287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134335284411569,0,0.106610037715325,0.454920934141855,0,0,0,0,0,0.212227715976468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0155930207702316,0,0.123607899725185,0,0
X600036.CH.EQUITY,0,0.00923552219079057,0.129998521809142,0,0,0,0.0248584746108107,0,0.0402130560439184,0.238658220279346,0,0,0,0,0,0,0,0,0,0,0.181799445530003,3.46944695195361e-18,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0.0209205748199224,0.0539181499707431,0,0,0,0,0,0,0.0156716289073447,0,0.12089550335301,0.203066094354619,0,0,0,0,0,0,-0.0380596518033652
X600919.CH.EQUITY,0,0.126491173213697,0,0.0035981281627598,0,0.0638814914205496,0,0.103218629506461,0.0833045892513216,0,0.100095683352168,0,0.0316149159962799,0,0.0234411117590254,0.0936957582049275,0,0,0,0,0.118698845461148,0.0689734415327726,0.0879153399642197,0.0393922864997865,0,0,0,0,0,0,0,0.105015209204951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600926.CH.EQUITY,0,0.117324640395433,0,0,0,0,0,0,0,0.54491366723174,0,0,0,-0.150276863606746,0,0.24427378997112,0,0,-0.0483781744750894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0405541178497751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06306930324535
X601009.CH.EQUITY,0,0,0,0,0,0,0.081231606002874,0,0,0.125171075807658,0,0.180776670711934,0,0.00699365378285198,0,0,0.0916276704821601,0,0,0,0,0,0,0,0,0,0,0,0,0.162255002937942,0,0,0,0,0,0,0.00796434624985233,0,0,0,0,0,0.0390488795868644,0.0560631761993767,0,3.46944695195361e-18,0,0,0,0,0
X601166.CH.EQUITY,0.268238453380026,0,0,-0.0139969871827312,0,0.349197717163889,-0.010403216497077,0.166638976370332,0,0,0,-0.119919406425842,0,0,0,0,0,0.0833364764860921,0,0,0,0,0.231694258470209,0,0,0.0174036682939679,0,0,0,0,0,0,0,0,0,0,-0.0823630669198572,0,0,0,0,0,0,0,0,0,0,0.095769390070947,0,0.14443693381628,-0.0397356752292858
X601169.CH.EQUITY,0,0,0.269253063620631,0.027817524950297,0.0427954050512274,0,0,0,0,0,0,0,0,0.0888442934965572,0,0,0,0,0,0,0,0.0258484291186478,0,0.225735906375314,0.266232587256859,0.00563166031887829,0,0,0,0,0,0,0,0,0,0,0.0632508715670183,0,0,0.0645768823899494,0,0,0,0.0696870322000793,0,0,0,0.173899352028564,0,0,0
X601229.CH.EQUITY,0.00253907494216266,0,0.0274462539841024,0.325315038850768,0,0.0934968646794421,0.220330585964667,-8.67361737988404e-19,0.0826123830316005,0.157602227452514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00254075880756839
X601288.CH.EQUITY,0,0,0,0,0,0,0.126405378247045,0,0,0,0.0167681155944621,0,0,0.200045084108879,0.194394917294659,-0.0874955608507314,0,0,0.245554896868086,0.0980089949566083,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25607676044614,0,0,0,-0.0437375329099697,0,0,0,0,0,-0.124876187413434,0,0,0,0,0,0,-1.73472347597681e-18
