,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X1997.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,macro_return_add
X000001.CH.EQUITY,0,0.166435996694074,0,1.73472347597681e-18,0,0.159957866501449,0.174634005931729,0,0,0,0,0,0,0.00774906752934539,0.0665727958133462,0.272675803975143,0,0,0,0,0,0,0.0829124530971714,0,0,0,0,0,0,0,0.0302778732047234,0.0736244404576262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002142.CH.EQUITY,0.443387979787664,0,0,0,0,0.378220159144619,0,0,0,0,0,0,0,0,0,-0.10270337527318,0.126255377419583,0,0,-0.0158722177268595,0,0,0,0,0,0,0,0,0,0,0.0936492337078424,0,0.251340660776925,0,0,0,-0.0269691690196479,-0.138479495318868,0,-0.256560457995178,0,0,0,0,0,0,0,0,0,0,-0.000681162391726621
X600000.CH.EQUITY,0.055775536402063,0,0,0.0707115804414616,0,0,0.166907989033628,0.0427606240514753,0.0184116798392032,0,0.405741776216889,0,0,0,0,0,0,0,0,0,0.161292371783878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116717348464418,0,0,0,0,0,0,0,0,0,0,0,0,0
X600015.CH.EQUITY,0,0,0.421471082410498,0,0,0,0,0.0581317563004516,0,0,0,0,0,0.0424846981979083,0.0302880703766011,0.161012153027977,0,0,0,0,0,0,0,0,0,0.0693936330579805,0,0.0844403998397674,0,0,0,0,0.0199841115009185,0,0,0,0,0,0,0.0610757089095834,0,0,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0,0,0,0.0147100729290143,0.323215839281183,0.0295940906048411,0.0110095062642812,0.118396683758802,0,0.0196954933043249,0.0376423953197783,0.152673291191227,0.08965616433048,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0.125879776851692,0,0,0,0,0,0,0,0,0,0.0562325869172561,0,0,0,0,0,0,0,0,0,0,0.0532387673070655,0,0
X600036.CH.EQUITY,0.17708507180078,0,0,0,0,0,0.229187169618895,0,0,0,1.38777878078145e-17,0,0.149006549287833,0,0,0,0,0,0,0,0,0,0.0374014412283254,0,0.0961322658963247,0,0,0,0.00530075179158916,0,0,0,0,0,0,0.197053032225869,0,-3.46944695195361e-18,0,0,0,0,0.152876065621842,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,-0.0220742020919193,0,0,0,0.437433809607331,0,0,0.024210120596567,0,0,0,0.364468668309053,0.237598616676385,0,0.0934705959660596,-0.0104114969162149,0.00176027461554933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038447506046886,-0.177387321670243,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19
X601169.CH.EQUITY,0.0383818436699393,0,0.0330065671144435,0.126478707516609,0,0,0,0,0,0,0.414607285345079,0.0551006548331268,0.00607775619525567,0,0,0.0351381912520972,0,0,0,0.0647539945453131,0,0.220941926491045,0,0,0.0186445149465415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601229.CH.EQUITY,0,0.0223896521524231,0.0259142231925714,0,0,0,0.242928956363632,0.166082555057789,0,0,0,0,0,0.0630283073611371,0,0,0.0535121117800786,0,0,0,0,0.13703554142552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126929313318686,0,0,0,0,0,0.164444427475411,-1.38777878078145e-17,0,0,0,0
X601288.CH.EQUITY,-3.46944695195361e-18,0,0,0,0,0.086376453787408,0,0,0,0,0,0.245004092237374,0,0.178033394911892,0.478900500984966,0,-1.0842021724855e-19,0,0,0,0,0,0,-0.00841393726799053,0,0,0,0,0,0.0169782648849805,0,0,0,0,0,0,0,0,0,0,0,-0.00137034829235643,0,0,0,-0.0180915950561796,0,0,0,0,-0.061563678638337
X601328.CH.EQUITY,0,0,0.621317369847927,0,0.0700097546263844,0,0,0,0.200307240504953,0,0,0,0,0,0,0,0,0,0.0046363562607572,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0427352860089111,0.0388764970267362,5.42101086242752e-20,0,0,0,0
X601398.CH.EQUITY,0,0,0,0,0,0.170353852359932,0,0,0,0.0594285677460085,0,0,0.112233387342765,0,0.131854193817945,0.0110537776280035,0,0,0,0,0,0,0,0,0,0,0.0047437724487577,0,0,0.133314883168227,0,0,0,0,0.34804902807673,0,0,0,0.00235948294734662,0,0,0,0,0,0,0,0,0,0,0,0
