,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X600926.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601577.CH.EQUITY,X601818.CH.EQUITY,X601838.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601997.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X601077.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X2801.TT.EQUITY,X2880.TT.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X5880.TT.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X2885.TT.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X2883.TT.EQUITY,X2888.TT.EQUITY,X267.HK.EQUITY,macro_return_add
X000001.CH.EQUITY,0,0.0109775865777833,0,0,0,0,0.0767258676913725,0,0,0.349638472966003,0,0,0,0,0,0.110476677940205,0.12082019837923,0,0,0,0,0,0,0,0,0,0,0,0.119374034887266,0,0,0,0,0,0,0,0,0,0,0,0,0.126764295893049,0,0,0.101701208491328,0,0,0,0,0.0399145477945571,0.0158651552182753
X002142.CH.EQUITY,0.149095729531798,0,0,0,0,0.0885700995247704,0,0,0,0,0,0,-0.0524949279961508,0,0.399032975122495,0,0,0,0,0,0,0,0.27956645065576,0,0,-0.224440915207251,0,0,0,0.0636050794908485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14597430775853,0,0,0,0,0.0273461206798867,-0.044031035364418
X600000.CH.EQUITY,0,0,0,0,0,0,0,0.223747422692983,0,0,-1.73472347597681e-18,0.117951991926965,0,0,0.104156953024015,0,0,0,0,0.118351189848709,0,0,0,0,0.0579984414051341,0,0,0,0,-0.099835551018977,0,0,0,0,0.274893153576353,0.051423203731034,0,0,0,0,0,0,0.0558931556522193,0,0.111511915896274,0,0,0,0,0.0490407461723392,0
X600015.CH.EQUITY,0,0,0,0,0.0657999882378057,0,0,0,0,0,0.132818464785686,0.118113578715334,0,0.0325725874842279,0,0,0.480937623237715,0,0,0,0,0.035954533486412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144183639532905,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13195623899376,0,0,0,0,0.262786148123396,0,0,0,0.125816196247504,0.464454710903511,0,0,-0.123645639923287,0,-0.0694281291530679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.180304313004817,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.226421257061955,0,0,0,0,0,0,0,0,0.2848299485164,0,0,0,0,0,0,0,0,0,0,0,0.201950427496477,0,0,0,0,0,0,0.227210784327441,0,0.159582707579444,0,0,0.0122692410279326,0.118751182855252,0,0.0364416492160387,0,0,0,0,0
X600919.CH.EQUITY,0.0573639092070646,0.394956505865544,0,0,1.38777878078145e-17,0,0,0,0.0300561647804552,0,0,0,0,0.0680203353989398,0,0,0,0,0,0.413525173334738,0,0,0,0,0,0,0,0.0738221329271831,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0.184040447700555,0,0,0,0.0112330854472548,0.0609558791348518
X600926.CH.EQUITY,0,0,0,0,0,0,0,0,0.154658314844362,0,0,0,0.0772652301842789,0,0,0,0,0.142099459820261,0,0,0,0,0.319677277061577,0,0,0,-0.0280414343329727,0,0,0,0,0,0,0,0.193476989642583,0,0,0,0.101695058448837,0,0,0,0.0666795333919963,0,0,0,0,0,0,0,0.0122318777215447
X601009.CH.EQUITY,0,0,0,0,-0.194081821374349,0,0.304923659798135,0.33077726336509,0,0.258863558099837,0,0,0,0,0,0,0,0,0,0.202622523260195,0,0,0,0,0,0,0,0.108778917597535,-0.180887359098813,0,0,-0.0346759767965403,-0.204112026774122,0,0,0,0,0,0,0,0,0,0,-0.0333424154618607,0,0,0.217426215199143,0,0.105483332761437,0,0
X601166.CH.EQUITY,0.212512214694423,0,0.0218195245597404,0,0,0,0,0,0.114456733197203,0,0,0,0,0,0,0,0,0.251290879139791,0,0.112236800737874,0,0,8.67361737988404e-19,0,0,-0.0547937436278341,0,-0.163384640403843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0432976881477536,0.31884478318521,0.0278624160718872
