,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X600918.CH.Equity,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X1997.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,macro_return_add
X000001.CH.EQUITY,0,0.27457715393971,0,0,0.0705893538801001,0.512192579736491,0,0,0,0,0.0533723086389196,0,0,0,0,0,0,0,0,0,0,0.137897999058202,0,0,1.38777878078145e-17,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,-0.198435999817758,-0.0362851156485163,0,0,0,0,0,-0.00298171511767676,0,0,0,-0.0302628209270223
X002142.CH.EQUITY,0,0,0,0,0.188289930515839,0.272329888775797,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116859079114579,0.166353499582672,-6.93889390390723e-18,0,0,0,0,0.0359630511325598,0,0.0131329504757348,0,0.0581732661045125,0,0,0,0,0,0,0,0,-0.174689312254704,0,0,-0.00886528722901618,0,0,0,0,0,0
X600000.CH.EQUITY,0,0,0,0.145236991542263,0,0,0,0.123101559156428,0.247301860572234,0,0,0,0.0745671815489912,0,0,0.0606433189976621,0,0,0.0764774195021668,0,0.103150883357726,0.0747465677083108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0487482348950866,0.130050785509788,0,0.111053678077002,0,0,0,-0.0626754993196295,0,0,0,0
X600016.CH.EQUITY,0,0,0.0865106039405609,0,0.00083545884947655,0,0,0,0.453641206771379,0,0,0,0,0,-0.10018958405343,0,0.0707627907488204,0,-0.235911921013985,0,0,0,0,0,0,0,0,0.377251290539138,0,0,0,0.14381744311206,0.183315827712754,0,0,0,-0.15008742688513,0,0,0.198709569430934,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0.132731972105704,0,0.196426217043181,0.385740621157874,0,0.0256708378929506,0,0,0,-0.01612908217675,0.0303213483701985,0,0,0,-0.0726438725791464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.138431516342725,0,0,0,0,0,0.214093660743094,0,0,0.135661838012496,0,0,0,0,-0.0396759740022699,0,0,0,0,0,0,0
X601166.CH.EQUITY,0.44958914672415,0,0,0,0.0133657178646875,0,0,0,0,0,0.214367517076074,0,0,0,0,-0.0145163692690625,0,0,0,-0.0781394892699864,0,-0.00212215811114769,0,0,0,0,0,0,0,-0.0526798194445136,0,0,0.0944836277179232,-0.0699730001671137,0,0,0.0243925902734272,0,0.0332603820137307,0,0.145441915668365,0,0,0,-0.152892061734717,0,0,0,0.116986875107369,0,0
X601229.CH.EQUITY,0,0.0677377490359594,0,0,0,0,0,0,0,0,0.705366975204946,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164031849754913,0.0612815475021453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139587694297666,0
X601288.CH.EQUITY,0,0,0.00862251032344614,0,0,0,0,0,0,0,0.135257770007048,0.102559038316883,0.536272813618879,0.0608272354470739,0.0239971329833972,0.137488756477234,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0671609201524713,0,0,0,0,0,0,0.0156423501069622,0,0,0.0030889572496258,0,0,0,0,0,0,0,0,0.0174418748704323,0,0
X601328.CH.EQUITY,0,0,0.32158393105657,0.0808079672023092,0,0,0,0,0,0,0,0.102766183922762,0.0425994071019433,0.055623408484671,0.219815732663763,0,0,0,0,0,0,0,0,0,0,0,0.0801055083710453,0.0300462305667233,0,0,0,0,0,0,1.73472347597681e-18,0,0,0.0135571037875234,0,0,0,0,0,0,0,0,0,0.115137603849744,0,0,0
X601398.CH.EQUITY,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0.221906489706261,0.384138972865229,0.265332578452244,0,0,0,0,0,0.0131886173891828,0,0,0,0,0.0179394393302497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0983808901727258,0,0.0659403720058596,0.0897728798543745,-0.00786680415147118,0
X601818.CH.EQUITY,0,0.116125854880509,0,0,0,0.329746767020496,0,0,0,-0.0681654113747342,0,0,0,0.308279493190529,0,0,-0.0978093478856043,0,0,0,0,0,0,0,0,0,0,0,0,-0.0270834163345989,0.306644367003846,0,0,0.0371580507686221,0,0,0,0,0.0182364366724656,0,0,0,0,0,0,0,0.214735261892531,0,0,0.0951158560936052,0.0848447048685476
X601939.CH.EQUITY,0,0,0.135217386130109,0,0,0,0,0,0.0679362134792282,0.511257242741411,0.342397707134429,0,0,0,0,0,0,0.161359011079062,0,0,0,0,0,0,0,0,0,0,0,0,0.0464817332215429,0,0,0,0,0,0,-0.134276083955373,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0.135471965140175,0,0.00674460637983402
X601988.CH.EQUITY,-0.0521811059522619,0,0,0,0,-0.0342835196818762,0,0.510054243521892,0.211355872662281,0.070238428473058,0,0,0,0,0.0192911608207582,0,0,0,0.0964847485003616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.077185900446554,0,0,0,0,0,0,0,0,0,0,-0.159559886280302,0,0
X601998.CH.EQUITY,0,0,0.0415518012640853,0,0,0,0.0621739210400062,0.333624308185923,0,0.234200918440735,0.137173776319424,0,0.176843990915642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.054237268799705,0.0152493579606119,0,0.0148476794020993,0,0,0,0,0,0,0,0,0,0,0,0
X601658.CH.Equity,0,0,0,0,0,0,0,0,0.0238596112453375,0,0.145414335625474,0,0.562962802969136,0,0,0,0.0523840272683079,0.0677997266608404,0,0,0,0,0,0,-0.27495649370081,0,0,0,0,0,0,0,0,0.0813974122362954,0,-0.0645781115325069,0,0.0488915638053241,0,0,0,0,0,0,0,0,0,0,-0.12286976215494,0,0
X11.HK.EQUITY,0,0,0,0,-0.0236285365081626,0,0,0,0,0,0,-0.090307285164191,0,0,0,0,0.107177261653564,0.496230988061064,0,0,0,0,0,0,-0.0429848128451072,0,0,0,0,0,0,0,0,0,0.124377175082127,0.0417512697525098,0,0,0,0,0,0,0,0,0,0,0,0.153140166356484,0.14220002988352,0,0
X2388.HK.EQUITY,0,0,0,0.0895198286355353,0.0343933976420629,0,0,0,0,0,0,0,0,-0.0253623043548351,0,0.413009467584975,0,0.218545151729251,0,0,0,0,0,0,0,-0.203555483633658,0,0,0,0,0,0,0,0,0,0,-0.0151588474250389,0,0,0.0167709715282874,0,0.0412817984558936,0,0,0.169021660051738,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0.0640860362661708,0,0,0,0,0,0,0,0,0.0954109948523153,0.324683336065348,0.139785483239769,0,0,0,0,0,0,0,0,0,0,0,0,-0.145814897830984,0.160941456898269,0,0,0,0,0,0.0618855999354597,0,0,0,0,0,0.00781582731810677,0.204543297603574,0,0,0,0,0.138589404296623,0.200163363425499,0
X000166.CH.EQUITY,-0.0672378421346077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0637284219157466,0.00734921323556097,0.230284850499897,0.0956578505539416,0,0,0,0.344624813019069,0,0.340030878426914,0,0,0,0.0492388424420287,0,0,0,0.00934771694717972,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000776.CH.EQUITY,0,-0.0231989626649949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.201655708376921,0,0.0280738774743229,0.21263912415235,0.0820274173553635,0,0,0.116238617664498,0.156096515828552,0,0.0245047533297964,0.12495679412499,0,0.0309842992566057,0,0,0,0,-0.0422129095178943,0,0,0,-0.00915777019911973,0,0,0,-0.103746744578311,0.0942585717605086,0,0,0,0,0
X002736.CH.EQUITY,-0.0570828568831365,0,0,0,0.0985372272983811,0,0,0,0,0,0,0,0,0.0187659653623986,0,-0.0446191841258866,0,0,0.235724190529683,-0.119978324815252,0,0,0,0,0,0.21674188865894,0.174417312888738,0,0.382354322480186,0.131378750149437,0,0,0,0,0,0,-0.157427180378714,0,0,0.055025650045701,0,0,0,0,0.00841742650689372,-0.211968308356568,0.129735288538575,0,0,-0.0127705813803204,0
X300059.CH.EQUITY,0.0781653624122475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.101362434369662,0,-6.93889390390723e-18,0,0,0.229273654881464,0,0.227718486748031,0.177559642331072,0.103535039690195,0,0.208179083882246,0.0151310369865088,0,0,-0.0382585136667584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.046990534421678
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0142732864296856,0,0,0,0.21334658207882,0,0,0,0,0.129560775130181,0.0136680814256881,0.265725799909443,0.164599724509212,0.0386148000136475,0.0318523168682895,0,0.0421657540715672,0,0.0204058944235846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0341061735089853
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0.712657177569951,0,-0.013526332783279,0,0,0,0,0,0,0,0,0,0,0.025688027825076,0,0,0,0,-0.0603139705069478,-0.0512580134047952,0,0,0,0,0,0.140872600702381,0,0.115299375418515,0
X600999.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.00535484270009761,0,0,-0.297046452522116,0,0,0,0,0,0.183080551741234,0.372249412598056,0,0,0,0.171946370537545,0.1636200455739,0,0,0,0,-0.0525004158300057,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0.0680632268855126,0,0,0
X601066.CH.EQUITY,0,0,0,0,0,0,0.126146007387966,0,0,0.0571741702219279,0.00853360218510526,0,0,0,0,-0.0379182588437667,-0.0571912157622892,0,0,0,0.140164253899548,0.148092742763208,0.289818257023239,0,0,0,0,0.0215784405438039,0.0256437117998378,0,0,0,0,0,0.237703366767049,0,0,0,0,0,0,0,0,0,0,0,0,-0.0839789802357343,0,0,0
X601211.CH.EQUITY,0,0,0.0217620871179072,0,0,0,0,0,0.166132230105621,0,0.0645688723749651,0,0,0.0243014888094492,0,0,0,0,0,0.0805866656555741,0.103980902538705,0,-6.93889390390723e-18,0,0.062974673014119,0,0,0.317278752904991,0.144638142083002,0,0.0967834331196794,0,0,0,0,0.0462495812489847,0,0.0230530568994378,0,0,0,0,0,0,0,0,0,0,0,0,0
X601688.CH.EQUITY,0,0,0,0.292243277265373,-0.0721912387828903,0,0,-0.0241942218089575,0,0,0,0,0,0,-0.073864744155959,0,0,0,0,0,0,0,0.331320223581826,0,0,0,0.427235173999218,0,0,0,0,0,0.0620103515277151,0,0.0480523812177432,-0.0203517138612797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119943329539935
X600918.CH.Equity,0,0,0,0,0.0397396140327659,0,0,0,0,0,0,0,0,0,0,0,-0.0369230254434535,0,0.251358169654182,0,0,0,0.0223714245509563,0,0,0.0474925851761892,0.315797828665694,0,0,-0.0645399963246857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0300171851033947,0,0,-0.0193702781828936,0
X388.HK.EQUITY,0,0,0,0,-0.169709859553848,0,0,0.0470192742395691,0,0,-3.46944695195361e-18,0,0,0,0,0,0,-0.154607612162292,0,0.245395249881304,0.204176937222368,0,0,0,0,0,0,0,0,0,0,0.0991946392052923,0.212585232544501,0,-0.125788475430264,0,0,0,0,0,0,0,0,0,0,0.202396951544489,0,0,-0.227834538454881,0,0
X601318.CH.EQUITY,0.246593835985561,0,0.092037223253756,0,0,-1.73472347597681e-18,-0.11721314919455,0,0,0,0.102448573907537,0.077496525614073,0,0,0,0,0,0.174798485940288,0,0,0,0,0.056816735505467,0,0.192141768539267,0,0,0,0.045820036303307,0,0,0.155292247428231,0,0,0,0,0,0.0213102152176444,0,0,0.00152841260108894,0,0,0.056702608667565,0,0,0,0,0,0,-0.060035406714015
