,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X000166.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,macro_return_add
X000001.CH.EQUITY,0,0.287630681589162,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0360368648752673,0,0,0,0,0,0,0,0,0,0.317571170266577,0,0,0,0,0,0,0.140936487073578,0.135665292263666,0,0.0507466990865195,0,0,0,0,4.33680868994202e-19,0,0,0,-0.0352813536893086
X002142.CH.EQUITY,0,0,0,0,0,0,0,0,0.290252212574931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0999391986289798,0.0463064736585071,0.0954547279340876,0,0.0883468960095745,0.0275760686671588,-1.73472347597681e-18,0,0,0,0.257972644426189,0,0,0,0,0,0,0,0,0,0,0
X600000.CH.EQUITY,0,0,0,0,0,0,0.25215719005931,0,0.0514306671393735,0.148977286675056,0,0.140105086947076,0,6.93889390390723e-18,0,0.0324022782520463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0179913218784288,0,0,0,0,0.0258759780025758,0,0,0,0,0,0,0,0,0.155133541896594,0,0,0,0
X600015.CH.EQUITY,0,0.0910643678866306,0,0,0,0,0.256903859797157,0.227686096724932,0,0,0,0,0.146530807066069,0.170951654475821,0,0,0,0,0,-0.0405310501716519,0,0,-0.044951545726488,0,0,0,0,-0.115067497111525,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0.27216266604002,0,0,0,0,0,-0.0409446285471513
X600016.CH.EQUITY,0,0,0,0,0,0,0.0722187584374512,0.0755846791445414,0.125773258927079,0.115078678791175,0.325849415488372,0.0485530445970571,0,0,0.0462770594367209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00386114490571762,0,0,0,0.179809103482066,0,0,0,0,0
X600036.CH.EQUITY,0.0511410481896749,0.357238057404065,0,0,0.0276919410808514,0,0.146316575189087,0,0,0,0,0,0,0.0259042355670945,0,0,0,0,0,0,0,0,0,0,0,0.0406930620641081,0,0,0,0,0,0,0,0.0581789203002728,0.153467899005809,0.0529913997611807,0,0.187004870483318,0,0,0,0,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,1.73472347597681e-18,0.128705283153382,0.00607692607289118,0.360634621057569,0,0,0.0479453860118118,0.0443117612805014,0.0122528742150123,0,0.224634543698105,0,0,0,0.0314052204911062,0,0,0,0.0921529643836125,0,0,0,0,0,0,0,0,0,0,0,0,0.0252914146466759,0,0,0,0,0,0.0226670767301001,0,0.0554442250334282,0,0,0,0,0,0,0,0,0.0124688636645438
X601169.CH.EQUITY,0,0.0659312241213119,0,0.49745369866224,0,0,0,0,0,0,0,0,0,0.0793852079824855,0,0,0.0583169349058978,0,0,0,0.116859611046668,-0.0230217628636181,0,0,0,0.150142353727617,0,0,0.0191568927904303,0.122839812999191,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0693345356258522
X601229.CH.EQUITY,0.00701991271986626,0.0219337471574702,0.113765824287734,0,0.0610365394795734,0,0.163379773187671,0,0,0,-0.209832821845863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.229670267636863,0,0,0.25255818591735,-3.46944695195361e-18,0,0,0,0,0,0,0.104431518923341,0,0,0,0,0,0,0.0430881818082728,0,0,-0.0691824771325273
X601288.CH.EQUITY,0,0,0.189642190754015,0,0.0454378545292744,0,0,0,0,0,0,0.296142617227714,0,0.0954110631426613,0.174331537694925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120910250920276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
