,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2886.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X600918.CH.Equity,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,macro_return_add
X000001.CH.EQUITY,0,0.110889032634952,0.116444384189639,0,0.116384131456929,0.128257091735183,0,0,0,0,0,0,0,0,0,0.0997440364061346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0819956966400984,0,0.0756789095959973,0.0931647424512157,0,0,0.0140114208178074,0,0.0301563752748869,0,0,0,0,0,0,0,0,0,0
X002142.CH.EQUITY,3.46944695195361e-18,0,0,0.191050655665929,0.656536847869935,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25604659223742,-0.109167780650368,0,0,0,0,0,0.0941864017529417,0,0,0,0,0,0.069814425574658,0,0,0.0839737107606933,0,0,0,0,0,0,0.183548187261898,0,-0.0132381599225248,0,0,-0.0513581986179871,-0.221357716088804,0,-0.00995811196908051,-0.0687278268110404
X600000.CH.EQUITY,0,0,0,0,0.111486473952559,0,0,0.299399799424438,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0.265386014107628,0,0,0,0,0,0,0,0.0690685173888026,0,0,0,0,0.0680588805178912,0,0.667084608740415,0,-0.0242110481283711,0,0,0,0,0,0,0,-0.0235281238686037
X600016.CH.EQUITY,0,0.135151166175304,0,0,0,0.213922788430262,0,0,0.134233898206437,0,0,0,0,0,0,0,0.0413851756800814,0,0,0,0.5888305752978,-0.492222167422391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0185442051150089,0,0,0.00847018399960851,0,0,0,0,0,0,0,0,0.059381948545365
X600036.CH.EQUITY,0,0.265531900562401,0.171073869112991,0,0,0,0.0762432845399274,0,0,0,0,0.348722719810205,0,0,0,0,0.171266323616191,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00624039337075222,-0.00160376086656361,0,0,0,0.00300278677691626,0,0,0,0,0,0,0,0,0,0,0.0171181797527243,0,0,0.0377668074511051,0.0198177475384101
X601166.CH.EQUITY,0.0676175208729719,0,0.0866325659415141,0.0516993123993999,0,0,0,0,0,0,0,0.0192031120907646,0.563854548185411,0.00674912898834728,0.0721198736942902,0,0,0,0,0,0,0,0,0,0,0.000695886767964136,0,0,0,0.0430070684611221,-0.0285941620436372,0.0170472033055678,0,0,0,0,0,0,0,0.0171255607911432,0,0,0.0868005904203926,0,0,0,0,0,0,0,0
X601229.CH.EQUITY,0,0,0,0.0151376865571082,0,0,0,-6.93889390390723e-18,0,0.880754544025891,0.000735407671678553,0,0,0,0,0,0,0.483311468388463,0,0,0,0,0,0,0,0,0,0,0.263877242989271,0,0,0,0,0,0,0,0,0,-0.233513039878585,0,0,0,-0.319817387632992,-0.100763416606738,0,0,0,-0.0764582147457434,0,0,0
X601288.CH.EQUITY,0,0,0.0204576278155473,0,0,0,0,0,0.0262203454096311,0,0,0.831414686291868,0.0599228948819026,0,0,0,0,0,0,0,0,0,0,0,0,-0.0159090511724708,0,0,0,0,0,0,0,0.141932718655543,0,0,-0.107688973629522,0,0,0.0745658206847219,-0.184272638971471,0.0151792810725201,-0.0506250822545294,0.00878769102674191,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0.0480289100302782,0.410136821912124,0.0324770582758161,0,0.252891453457574,0.0723413406663839,0,0,0,6.93889390390723e-18,0.0218096909545548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00972660833519483,0,0,0,0,0,0,0,0,0
X601398.CH.EQUITY,0,0.243015913667332,0,0,0,0,0,0.00106717703867075,0,0,0,0,0,0.66062269288591,0,0,0,0,0,0,0,0,-0.114113582458866,0,0,-0.309775406417859,0,0,0,0,0,-0.0404140690576484,0,0,0,0,0,0,0,0,-0.0547004612164104,-0.196293715224,0.00755719044487598,0,0,0,0,0,0.515396815518185,0,0
X601818.CH.EQUITY,0,0,0.09412968458022,0,0,0,0,0.256020410575982,0.011627656805941,0,0,0,0.0371996047411058,0,0,0,0,0,0,0.0982968480417601,0,0,0,0,0,0,0,0,0,0.10760119374419,0.0490346677246977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.0667315668850091,0.0439627752579747,0,0,0.0104805200532367,0.00454549026150781,0,0.831722811413414,0,0,0.0144936131965822,0,0.0207990434888172,0,0,0,-2.16840434497101e-19,0,0.0223284133871536,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0.0718590533824592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,-0.0325078628678628,0,0,0.912620728807256,0,0,0,0,0,0,0,0.28829090836186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124826376454611,0,0,0,-0.406393027554832,0,0,-0.0411462815084871,0,0.109402660693177,0,0.0368113094742971,0,0,-0.0560645557763922,0,0,0,0,0,0,0.0663972847830114
X601998.CH.EQUITY,0,0,0,0,-0.101318833363605,0.0230251537422219,0,0,0,0.268202736866811,0,0,0.477399200165972,0,0,0,0,0,0,0,0.366024740105383,0,0,0,0,0.0411225545637574,0,0,0,-0.125471705429314,0,0,0,0,0,0,0,0,-0.0286201855349497,0,0.0569696261508683,0,0,0,0.0351371556306876,0.0944580191091902,0,0,0,0,0
X601658.CH.Equity,0.0388183603920283,0,0.0767592506792642,0,0,0,0,0.0937775688361376,0,0,0,0.160342883634802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0708352295516637,0,0,0,0.133675405022796,0,0,0,0,0,0,0,0.0488039196019557,-0.0810502645495454,0,0.211899726320463,0,0,0,0,0,0.218512442731102
X11.HK.EQUITY,0,0,0,0,0,0,0,0,0,-0.014220070098085,0,0,0,0,0,0,0.141776724085695,0.320616714938377,0.0289948289768122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0731314791583856,0.260323375803416,0,0,0,0,0,0.00643766053440476,0.00945196338446692,0,0,0,0,0,0.0290615671087073
X2388.HK.EQUITY,0,0,0,0,0,0,0,0.0239822876613012,0,0,0,0,0.0111189181762144,0,0,0.437089742284091,0,0.0177980410765311,0,0,0,0,0,0,0,0.106495457722212,0,0,0,0,0,0,0,0,0,0,-0.0889981619826151,0,0,0,-0.112181343891521,0,0,0,0,0,0,0.160512264675887,0,0.424446936096993,0
