,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X000166.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X17.HK.EQUITY,X1997.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,macro_return_add
X000001.CH.EQUITY,0,0.246744906021126,0,0,0,0,0,0,0.20993907871721,0,0,0,0,0,0,0,0.122387742656799,0,0,0,0,0,0,0,0,0,-0.208703844312462,0,0,0,0,0,0,0,-0.0198943909063697,0,-0.0135547963688721,0.371667964046505,0,0.0430812578477126,0,0,0,0,0,-0.254364302304782,0.0554265212141434,0.148815508500522,-0.0396195395198617,-0.0907206262469701
X002142.CH.EQUITY,0.239589132149488,0,0,0,0,0.0192183019734693,0.080651138472361,0,0,0,1.73472347597681e-18,0.0214772110777357,0,0.0353224839455481,0.0965822758196276,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112391768224813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00114251540357372
X600000.CH.EQUITY,0,0.0977834141039528,0,0,0.178680182681774,0.233802257274042,0,0,0,0,0.24088509073364,0,0,0,0.0494552162906415,0,0,0,0,0,0.0311677643554896,-0.119682360727036,0,0,0,0,0,0,0.177412625550967,0,0,0,0,0,0,0,-0.0299562178447458,0.103377870141082,0.0098019910879492,0,0,0,0,-0.0319526357970228,0,0,0,0,0,-0.0361356417327033
X600015.CH.EQUITY,0.0202775957700843,0,0,0,0.0171053403458945,0,0,0.235919367445787,0.00568562600977673,0,0,0,0.436509181154465,0,0,0,0.011826528610547,0,0.235273735417152,0,0,0.067330217892422,0,0,0,0,0,0,0,0,0.0910426205061709,0,0,0,0.0190449245339974,0,0,0,0,0,0.0175111498852575,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,8.67361737988404e-19,0,0.352375613088669,0,0,0,0,0.0572256311816093,0,0.289724347163155,0.00818612309693075,0,0,0.16615126663217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137817547848056,0.0368030245696617,0,0,0,0,-0.0286675647426828,0,0,0.122206324634898,0,0,0,0,0.0521114096962592,0,0,0,0,0,-0.124188373332105
X600036.CH.EQUITY,0.271774719585722,0.138278996092047,0.126130975120747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122022139367059,0,0,0,0,0,0,0,0.146000068527039,0,0.0856070430519244,0.233224949901244,0,0,0,-0.0190016489956342,0,0,0,0,0,-0.0418605368980336,0,0,0,0,0.0336154835970423,0.147842433292179,-0.00907046387102437,0,0,0,0.100448877252373
X601166.CH.EQUITY,0,0.263022520151451,0,0,0,0,0,-0.181142466174772,0,0,0,0,0,0,0.417822858106734,0,0,0,0,0,0,0,0,0,0.0888105021570339,0,0,0,0,0.0872491912443942,0.276925314664261,0.145590323445338,0.042636783984972,0,0,0,0,0,0.0649955589667598,0,-0.046443426585135,0,0,0,0,-2.77555756156289e-17,-0.0203420228152841,0,0,0.352246772505886
X601169.CH.EQUITY,0,0,0.0283765128679549,0.281932627667364,0,0,0,0,0,0,0.432215846953869,0,0.250930744160433,0,0.0624833869712515,0,0,0,0.0947252456864105,0,-0.0680815629228101,0,0,0,0,0,0,0,0,0,0.00933671341044822,0,0,0,0,0,-0.0371735732849879,0,0,0,0,0,0,0.103778500340947,0,0,0,0,0,0
X601229.CH.EQUITY,0.0713292773780944,0,0,0,0,0,0,0,0,0.262854256520668,0,0,0,0.381739264208642,0,0,0,0,0.120452403462096,0,0,0.393648793726514,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0.112527117064157,0,0,0,-0.115547502910713,0,0,0.161809754903536,0,0,0,0,0,0,-0.281999928361081,-0.0293729775081193,0,0,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,0.271638262277473,0.188424956946218,0,0,0.211428613396518,0,0.092804935922738,0,0,0,0,0.0283956265143257,0,0,0.147420618441011,0,0,0,0,0,0,0.0654912009419897,0,0,0,0.0274666273257409,0,0,0,0,-0.0279445915942862,0,0,0,0,0,0,0,0,0.0836586494987792,0,0,0
X601328.CH.EQUITY,0,0,0.172063128214942,0,0.165163125212506,0,0,0.0926027118106624,0,0,0,0,0,0.0139836723355358,0.292145444824518,0.184375970679595,0,0,0.0472069884006838,0,0,0,0.113548222313353,0,0,0,0,0.0230059849564842,0,0,0,0,0,0,0,0,0,0,0,0.0403121762320799,0,0,0,0,0,0,0,0,-0.00362128718614014,0
X601398.CH.EQUITY,0,0,0,0,0.240814758140482,0,0,0,0.118621829748224,0,0.0981961177618877,0,0.0130099104035595,0,0.144710435198162,0,0,0,0,0,-0.11695551945913,0,0,0,0,0,0.0434571719422594,0,0,0,0,0,0,0,-0.0579855352972383,0,0,0,0,0,0,0,-0.0611492028281368,0,0,0,0,0,0,0
X601818.CH.EQUITY,0,0,0,0.330101330531727,0,0,0,0,0,0,0,-1.0842021724855e-19,0,0,0,0.257033482753567,0,0,0,0,-0.0926867783983995,0,0,0,0,0,0,-0.107516355096738,0,0,0,0,0,0,0.134250190774754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0108455504161992
X601939.CH.EQUITY,0.149397339545488,0,0,0.0909779311861386,0,0,0,-1.73472347597681e-18,0.0541150792806061,0,0,0.30607505176622,0.168076390477644,0,0,0,0,0,0.0889583702529715,0,0,0,0,0,0.0947595429597427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0927217101380584,0,0,-0.0172153365397766
X601988.CH.EQUITY,0,0,0,0,0.569459867344517,0,0.171707215549778,0.000347118290183263,0,0,0.0681833463792187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100385321144477,0,0,0,0,0,0,0,0,0,0,0.0589348899609376,0,0,0,0,-0.13914235675916,0
X601998.CH.EQUITY,0,0,0,0.0564035550205961,0.134043022027598,0,0,0,0,0,0.129277725827933,0,0.262463261369347,0,0,0,0,0,0.0791816928567689,0,0,0,0,0,-0.11402385279729,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0657199772326518,0,0.0946307152662861,0,0,0.0143876582380264,0,0,0,0,0,0
X11.HK.EQUITY,0,0,0,0,0,0,0,0,-0.0619805216089163,0,0,0.368073425930605,-0.225144292080802,-0.0787213128720291,0,0,0,0.434639141635177,0.0854636606317031,0,0,0,0,0,0,0,0.022449573208363,0,0,0,0,0,0,0.212712803624947,-0.0369133085790788,-0.0366686509863527,0,0,-3.46944695195361e-18,-0.0496366093312769,0,0,0,-0.0561230454496673,0,0,0.060854191291821,0,0,-0.0016146297267055
X2388.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,-0.0203021756809661,0,0,0,0.181805368308847,0,0.536909790312839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03476531172077,0,0,0,0,0,0,0,0,0.10427909767549,0,0,0,-0.04051220115695,0.34577205191604,0.0557321521899597,0.0624278921058421
X5.HK.EQUITY,0,-0.0299828077825587,0,0,0,0,0,0,0.0469934764234154,0.496973469299369,0,0,0,0,0,0.109045524612462,0,0.487956608350165,0,0,0,-0.230715665130526,0,0,0,0,0,0,-0.184048382605462,0,0,0,-0.032909973047955,-0.113331891709407,0,0.154168382339396,0.0246487088418046,-0.222758284770392,0,-0.0519827494098725,0,0,0,-0.00603223077844922,0,0,0,0,0,-0.063697576817661
X000166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0284160737377946,0,0,0,0,0,0,0,0,0.409404345315277,0.173255044725659,0,0,0,0,0.161397892102337,0,0,0.109483156438474,0.161961737679237,0,0,0,0,0,0,0,0.0812258391914625,0,0,0,0,0,0,0,0,0,0.00347790374926155,0.0265317173075404
X002736.CH.EQUITY,0,0,0.119468140815773,0,0,0,0.216684011023896,0,0,0,0,0,0,0,0.0428257289264208,0,0,0,0,0.1882581455979,0,0,0,0,0.00343192321200699,0,0.0827208238325219,0,0,0,0,0,0,0,0,0.0200236758050016,0,0.25468032767802,0,0,0,0,0.0170727225098551,0,0,0,0,0,0,0
X300059.CH.EQUITY,0,-0.0672176488877981,0,0,0,0,0,0,0.215215190764875,0,0,0,0,0,0,0,0,0,0,0.0040057068156483,0,0,0.215819414291836,0.259486128074691,0.112800778402832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,-0.0511300696987796,0,0,0,0,0,0,0,0,0.0628240786005966,0.0517023427775147,0,0,0.0226934163750745,0,0,0,0,0,0.452735347386301,0.177144984001513,0.136116158790648,0.0658304932161573,0,0.130609427076251,0,0,0,0,0.048707354471705,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0
X600837.CH.EQUITY,0,0,0,0.0365154177128597,0,0,0,0,0,0,0,0,0,0,0.0433137486724126,0,0,0,0,0.135875043765385,0.276663736900775,0.352312474842333,0.0479466394543312,0,0,0.0610662344987811,0,0,0,0,0,0,0,0,0,0,0,0,-0.135643382400736,0,0,0,0,0,0,0,0,-0.0948942820400941,0,-0.120700693432412
X601066.CH.EQUITY,0,0,0,0,0,0,0,0,0.0999399779701881,0,0,0,0,0,0,0,0,-0.00690534909446667,0,0,0.227936168794408,0.233555260205209,0,0,0,0,0,0,0,0,0.0501637771820216,0,0,0,0,-0.172454793981489,0,0,0,0,-0.0052025032634607,-0.0450222419526171,0,-0.0889525034659893,0,0,0.163130126847259,0,-0.0305759370905339,0
X601211.CH.EQUITY,-0.0237880986865536,0,0,0,0,0.0761969416280446,0,0,0,0,0,-0.0711549612475842,0,0,0,0,0,0.101556675993234,0.0300266760328293,0,0,0.20851609620549,0.251910096270399,0.194184768365308,0.124494594484011,0,0,0,0,0,0,0,0,0,0,0.0263834893502365,0,0,-0.133934016024916,0,0,0,0,0,0,0,0.0267606546198802,0,0,0
X601688.CH.EQUITY,0,0,0,0,0,0.454515373789408,0,0,0,-0.256933212380624,0,0.110697505964981,0,0,0,-0.472825899912206,0,0,0.0913776652833822,0,0,0.123608631893792,0.40700166631944,0.459716327146594,0,0,0,0,0,0,0,0,0,0,-0.121283793608234,0,0,0,0,0,-0.142888947409354,0,-0.167913746781469,0.151015150458839,0,0.422297923362129,0,0,0,-0.201948487152554
X388.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24766050038325,0,0,0,0,0.0464210846228605,0,0.100066467741431,0,0,-0.20233721375778,-0.0122373248762322,0,0,0,0,0,0,0,0,0.607489001975675,0,0,0,0,-0.08837572734261,0,0,0,0,0,0,0,0,0,0,0.371136739336827
X601318.CH.EQUITY,0.0933106634339525,0.0789724781231925,0.175179713100589,0,0,0,0,0.223891635723544,-0.281581805638027,0,0,0,0,0,0,-0.0391202836558265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.247387305785049,0.314306081653461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000570008757632735,-0.0147737870005559,0,0
X601319.CH.EQUITY,0,0,0,-3.46944695195361e-18,0.142413583732826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.232843665183745,0,0.020971924061273,0.161093577241148,-6.93889390390723e-18,0.0283638674345038,0,0,0,0,0,0,0,0.0768733395354856,0.185970555958168,0.142878003597939,0,0,0.0821239208069742,0,0.0547997171638066,0,0,0,0,0,0,0,0,0,0
X601336.CH.EQUITY,0,0,0,0.0488815954605702,0,0.0672098617369045,0,0.0824553335472747,0,0,0,0,0,0,0,0,0,0,0,0.164224407705353,0,0,0,0,0.0308568415705042,0,0,0,0,0.121654386539473,0,0,0,-0.0920687429718186,0.189241605561052,0.176742257824509,0,0.12934888957322,0.193888651756262,0,0,0,0,0,0,0,0,0,0,0.157207195554748
X601601.CH.EQUITY,0.154963561204103,0,0,0,0,0.101069623460368,0,0,0.057650305065571,0,0,0,0,0.218552877138517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.274315781290665,0,0,0,0.0580947595780229,0,-0.142400441515351,-0.0736684166471809,0,0,0.186701387819186,0,0,0,0,0,0,-0.043352333357313,0,0,0,0
X601628.CH.EQUITY,0,-0.000677965385083237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.155056431732756,0,0,0,0,0,0,0.11086683745653,0,0,0,0,0,0,0.259936803201212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X1299.HK.EQUITY,-0.0241811683246219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0833935103436617,0.0583416506739553,0,0,0,0,0,0,0,0,0,0.15680789791162,0,0,0,0,0,0,0.063424300889132,0,0,0,0,0,0.175567883328133,0,0,0,0,0,0.227192428341947,0.105074932210725,0,0
X2881.TT.EQUITY,-0.1645443536364,0,0,0,0,0,0,0,-0.0884111492054595,0,0,0,0.101538082880487,0,0,0,0.211991985498042,0,0,0,0,0,0,0,0,0,-0.105636487524544,0,0,0,0.168307493106521,0,-0.0641689303336925,0.0107988289380192,0,0.626332556421932,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.11372412167255
X2882.TT.EQUITY,0,0,0,0,0,0,0,0,0,-0.0227967720124809,0,-0.0607133100182232,0,0,0,0,0,0.0218176414523264,0,0,0,0.010312713939161,0,0,0,0.0832010885630032,0,0,0,0.056270607387689,0,0,0,0,0.360032784785576,0,0.19103239579422,0,0,0,0,0,0,0,0,0,0,0,0,-0.0728984592497814
X000002.CH.EQUITY,0.0779074988418109,-1.38777878078145e-17,0,0.239371284407942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153139235626032,0,0,0,0,0,0.114576876083472,0,0,0,0,0,0.144906737744744,0,0.178058346449172,0,0,0,0,0,0.474968205207733,0,0,0,0,-0.427471244092254,0,0,0,0,0,0
X001979.CH.EQUITY,0.106269207613808,0.105925942999707,0,0,0,0,0,0.203747405646233,2.71050543121376e-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.03111113946287,0,0,-0.124303121130149,0,0,0.0904719297532355,0.273818742930508,0,0,0.308153105477116,-0.111500309139022,0,0,0.173420379991493,0,0,0,0,0,0,0.0925057724394436
X600048.CH.EQUITY,-0.153304758679634,0,0.0416729916021715,0,0,0,0,0,-0.0969472565800755,0,0,0,0,0.0997335010145636,0.0612461779622629,0.161170485298007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,-0.175467966362477,-0.327250203754688,0,0.0835301751804583,0.382885432349328,0.167748078349934,0,0,0,0,0,0,0,0,0,0,0.127389332902855,0
X1109.HK.EQUITY,0.212996786370011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0203082598401129,0,0,0.226975569045072,-0.222477807004473,0,0,0.0907373630203105,0,0,0.0534260993324088,0,0,0,0,0,0.125733639905378,0,0,0.0607058975039957,0,0.359181256194305,0,0
X1113.HK.EQUITY,0,0,0,0,0,0,0.259671348679903,0,0,0,0,0,-0.146342226734269,0,0,0,0.18526820410543,0,0,0,0,0,0,0,0,0,0,0,0.0376316015113935,0,0,0,0,0,0,-0.0414700644018451,0.0932796664000274,0,0,0,0,0,0.284998725838474,0,0.0187399552901056,-1.38777878078145e-17,0.158801009913644,0,0,0
X12.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.00984624535572178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.107268179772512,-0.0532707955420401,0.111723287991345,0.392650978650653,0.0472331878012474,0,0,0,0.0586184962707361,0,0,0,0.0266673985816936,0.12500385875728,0.194875456379229,0,0,1.73472347597681e-18,0.264763301973481,0
X16.HK.EQUITY,0,0,0,0,0,0,0,0,0.134590224382673,0,0,0,0,0,0,0,0,0.139921168599468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0633710913680361,0,0,0.0195228451129407,0,0,0,0,0.426832913779232,0,0,0.258995331015621,0.124166378373431,0.151533684155076,0.00670061285586673,0,0,0
X17.HK.EQUITY,-0.088187444329538,0,0,0,0.147988500008325,0,0,0.275530329098561,0,0,0,0,0,0,0,0,0,0,0,0,-0.0308127082735213,0,0,0,-0.0979576304124249,0,0.0423366584020031,0.0565289137263872,0,0,0,0,0,0,0,0,0,0,0,0,0,0.221077870668873,0,0,0.194376807080004,0,0,0,0,0
X1997.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.074790665678645,0,0,0,0,0,0.00456958248453924,0,0,0,0,0,0,0,0,0.0944030465799774,0,0,0,0,-0.158966083312829,0,0,0,0,0.0632238271763054,-0.160175483191875,0,0,0.179216231270225,0.0580175577872096,-3.46944695195361e-18,0.181673538387645,0,0.00822819549617804,0.108927631332292,0,0.263881014321244,0.0312452257257174
X2007.HK.EQUITY,-0.0529480306071896,-0.0412214851786034,0,0,0,-0.0394692345048671,0,0,0,0,0,0,0,0,0.0957470558218467,0,0,6.93889390390723e-18,0,0,0,0,0,0,0.265194466385774,0,0,0,-0.0353753334161718,0,0,0,0,0,0,0,0,0,0,0.0365242556693799,0,0,0.0266291355062869,0,0.203266668785613,0,0,0.216039679150233,0,0.212547416271707
X267.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130765278584961,0.302224677333226,0,0,0,0,0,0.0104627328621587,0,0,0.127063034353675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131199361533682,0.0777349764650501,0,0,0,0.13951261803236,0,0.0291050486806511
X688.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.18999666835475,0.187248622042572,0,0.0527919700336239,0,0,0.185367958339938,0,0,0,0,0,0,0.267472519290407,0,0,0.102892011309548,0,0,0.0578628812303267,-0.278671491755459,0,0.276472515734917,0,0,0,0,0,0,0,0,0.0498862170006517,0,0,0,0
X823.HK.EQUITY,0,0,0,-0.0075500592373514,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,-0.13212784729166,0,0.438081566607805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0487448228295454,0,0,-0.0716598699413229,0,0,0,0,0,0.106878405228545,0,0.372506024218868,0,-0.0311917808210647,0.0690862106382569,0,0,-0.139270142193212
macro_return_add,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00821581391184394,0,0,0,0,0,0,0,0,0,0,0,0.029414474686853,0,0,0,-0.0531268763606447,-0.0698725898893485,0,0,0.16482477206812,0,0,0,0,0,0,0,-0.0263466452208919,0,0,0
