,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X388.HK.EQUITY,X000001.CH.EQUITY,X600030.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X300059.CH.EQUITY,X601998.CH.EQUITY,X002142.CH.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X600999.CH.EQUITY,X688.HK.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X600918.CH.Equity,X000776.CH.EQUITY,X823.HK.EQUITY,X601229.CH.EQUITY,X001979.CH.EQUITY,X601169.CH.EQUITY,X2881.TT.EQUITY,VXFXI.INDEX,CN210SLOPE
X601398.CH.EQUITY,0,0,0.0353804942604675,0.176002475161734,0,0.0289178495179266,0.0102430738857799,0,0,0,0,0,0,0,0,0,0,0.22516836809579,0,0,0,0,0.0692943243846526,0,0.0132886623352998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.059025594454944,0.0189270613808397,0,0.0289857339407133,0,0,0.0631063357458067,0,0,0.0335863474397135
X601318.CH.EQUITY,0,0,0.108888834911602,0,0.0627320107310619,0,0,0,0.138629590146556,8.67361737988404e-19,0,0,0.0693577881132254,0,0.0440833954300241,0,0,0.0801902036765773,0,0.209237449737396,0,0,0,0,0,0,0,0,0,0,0.100932318926641,0,0,0,0,0,0,0.0775025902213066,0,0,0,0,0,0,0,0,0,0,0,0.0269481350830845,0,-0.0923527441242118
X601939.CH.EQUITY,0,0,0,0.0764862475610447,0,0,0,0,0,0,0.109034846091641,0,0,0,0,0,0,0,0,0,0,0,0.640809947984584,0,0.150100462921339,0,0,0,0.082148828856374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0.141717223821982,0,0,0.0761360831956729,0,0.396849381097549,0,0,0,-1.73472347597681e-18,0,0,0.0642315766753353,0,0,0,0,0,0,0,0,0,0,0,0,0.152936804336077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0255663467293238,0,0,-0.0733705975277471,0
X600036.CH.EQUITY,0.0346752731278503,0.0419557075589357,0,0,0,0,0.257082377714139,0.0462401214587571,0,0,0,0,0.220220424619464,0,0,0.148319315763552,0,0,0,0,0,0,0.181707088297235,0.232995208040149,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0112184426875141,0,0.0225481325165395,0.0423405006814297,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.106759752456351,-0.0140923537798097,0,0,0,0,0.209309037626944,0,-0.0957689504279548,0,0,0,0,0,0.0141560763372612,-0.0191761857715048,6.93889390390723e-18,0,0,0.707950821358454,-0.0286623877869711,0,0,0,0,0,0,0.105567343580453,0,0,-0.0756709353567867,0,0.179961142552561,0,0,-0.0430002299910937,0
X1299.HK.EQUITY,0,0,-0.0956205122205576,0,0.114035395653603,0,0,0,0,0,3.46944695195361e-18,0.192423153478542,0,0,0,0,0,0,0,0,0.13896841528476,0,0,0,0,0,0.164622977143181,0,0,0,0,0,0.0493353237968262,0,0,0,0,0,0,0.032991980809821,0.132627995996153,0,0.0862691515812185,0,0.0489689656186906,0.118284291582433,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0.663398925925591,0.158429446807638,0,0,0,0,0,-0.00365573535912247,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0.084243889160315,0,0,0.237415367221066,0,0,0.00777810082804969,0,-0.0239211103513317,0,0.100472389046149,0,0.132663153262614,-0.0108100963749534,0,0,0,0,0,0,0,0,-0.018860622709689,0,-0.0324896939806205,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0.00959990560184764,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130995641826287,0,0,0,0,0,0.0858173704367754,0.180467922887858,0,0.0159952715115857,0,0,0,0,0,0,0,0,0,0,0.342848601436489,0,0,0,0,0,0.152697737667735,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0.0850497705449156,0,0.0419136955665777,0.0376623680545753,0,0,0,0,0.0348509351205245,0,0.123161899360262,0,0,0.0439796346590826,0,0,0,0,0,0,0,0.158187282323573,0,0,0,0.391088458038691,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
