,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X000002.CH.EQUITY,X601601.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X300059.CH.EQUITY,X11.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X2388.HK.EQUITY,X002142.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600999.CH.EQUITY,X688.HK.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X2882.TT.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X600918.CH.Equity,X823.HK.EQUITY,X000166.CH.EQUITY,X601229.CH.EQUITY,X2881.TT.EQUITY,X000776.CH.EQUITY,X001979.CH.EQUITY,X601169.CH.EQUITY,VXFXI.INDEX,CN210SLOPE
X601398.CH.EQUITY,0,0,0.294935705943732,0,0.0288329871172462,0,0,0.431659675693967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107791410988958,0,0.0237424857382582,0,0,0,0,0,0,0,0,0,0,0.0889358558880154,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0.221376600719215,0,0,0,0,0,0.0288642786692647,0,0,0,0.0642036236716818,0,0,0.241543370692939,0.0011072295679079,0,0,0,0.102566063052442,0,0,0,0,0,0,0,0,0,0.0865053176451827,0,0.0649959405395474,0,0,0,0,0,0,0.0257688183826613,0,0.0220440594967032,0,0,0,0,0,0,0,0,-0.0368451104484991,-0.0736866954861096
X601939.CH.EQUITY,0.417551710024494,0.0803387892892556,0,0,0,0,0.0647210229138403,0,0,0,0,0,0,0,0,0,0.158797554779585,0,0,0,0,-0.14899893272079,0,0,0.0299497702992046,0,0,0,0,0,0.164220288267294,0,0.260617474259836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.174710447164731,0,0
X601288.CH.EQUITY,0,0,0,0,0,0,0.00168290064578893,0.556397817916458,0,-0.0848392438676741,0,0.0566925386814638,0,0,0,0,0,0,0,0,0,0,0.0576199671164163,0,0.109852293247462,0,0,0,0,0,0.112365527386305,0,0.0471202043511581,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0377651253549475,0,-3.46944695195361e-18,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0.178405011582078,0,0.141183193534797,0,0,0,-0.0881640303212366,0.143611228014586,0,0.0691948832272116,0,0,0,0,0,0,0,0,0,0.0654292719686933,0,0.0255699410981078,0,0.0271329344251241,0,0.0934265061858738,0,0,0,0,0,0,0,0,0,0.046084068118348,0,0,0,0,0,0,0,0,0.365001262830947,0.0528815520096754,0
X1299.HK.EQUITY,0,0,-0.164204369589277,0,0,0,0,0,0,0.195023262111627,0,0,0,0,0,0,0,0,0,0,0,0,0.0340458533120935,0,0,0,0,0,0,0,0,0,0.214834816137179,0,0,0,0,0.0429665804609306,0,0.224016362970841,0,0.031309165322074,0,0.361658135319142,0,0,0,0.201118681353134,0,0,0,0
X601628.CH.EQUITY,0.150931307397923,0,0,0,0,0,0,0,0,0,0,0,-0.00293040209484696,0,-0.264824733188015,0,0,0,0,0,-0.0870206450645298,0.214308672949498,0,0.0301005911128645,0,0,-0.143132244600762,0,0,0,0,-1.73472347597681e-18,0,0,0.627426263699711,0,0,0,-1.73472347597681e-18,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0.0312173267984601,0,-0.00624999568216303,0
X601988.CH.EQUITY,0.0914293147737392,0,0.0941311161666334,0.336993604019339,0,0,0,0,0,0.0264766593120103,0,0,0.208347398519463,0,0,0,0.134606713720378,0,0,0,0,0,0.0133619882279823,0,0.0416088540032162,0,0,0,0,0.119889941716147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0.210699813041553,0.101018928720812,0,0,0,0,0,0,-0.115830572329724,0,0,-0.0434025274279846,0,0,0,0,0,0,0,0,-0.144270750316392,0,0,0,0.148374981959917,0.0901938579615587,0,0,0,0,0,0.153831763900623,0,0,0,0,0,0,0,0.166785612431921,0.0776159521672115,0,0,0,0,0,0,0,-0.156859284245645,0,0
X388.HK.EQUITY,0,0,0,0,-0.26732721810389,0.272856251850834,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0924197515295083,0,0.383935769887547,0,0,0,0,0,0.020407640983109,-0.011516361317243,0,0,0,-0.183654255072096,0,0,0,0,0,0.109244443533226,0.126330986421167,0,0,0,0,0,0,0,0.0777255610734406,0,0,-0.00985779326116171,0
X601166.CH.EQUITY,0,0,-3.46944695195361e-18,0,0.00793567162269299,0,0,0,0,0,0,0.0571520248435205,0.15102629911684,0,0.122542338576788,0,0,0,0,0,0,0,0,0,0,0.0259407804312155,0.182849954086307,0,0,0,0.391330250071852,0,0,0,0.0098201575365412,0,0.000554642637336891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601658.CH.Equity,0,0,0,0.346194970511216,0,0,0,0.0843852510960568,0,0,0.255499615085001,0,0.0547589565395911,0,0.0284149900326079,0,0.453302210493461,0,0,0,0,0.321469520973858,0,0,0,0,0,0.060387629795912,0,0,0,-0.325501499080623,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0615226766857243,0,0,-0.0631408858432599,-0.409407071685847,0,-0.0506467760149973
X000001.CH.EQUITY,0,0.160975209474639,0,0,0.114810524239558,0,0,0.221139248323066,0,0.0415122719617624,0.280631637575212,0,0,0,-0.0598537895959723,0,0,0,0,0,0,0,0.173839039575315,0,0,0,0.223105196106234,0,-0.0487571902367258,-0.0467990896188136,0,0,-0.273765947624853,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.012338091312245,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,-0.041343725527336,0,0,0,-0.00848767994527402,0,0,0,0.177390875220802,0,0,0.18708409333164,0,0,0,0,0,0,0,0,0,0.0860573619536378,0,0.286128947680872,0.0720256484927581,0,0,0.0641499846124684,0,-0.0305566563994832,0,0,0,0,0.292092596897707,0,0,0,0,0,0,0
