,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X388.HK.EQUITY,X600030.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X601066.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X300059.CH.EQUITY,X11.HK.EQUITY,X1109.HK.EQUITY,X2388.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X601211.CH.EQUITY,X600999.CH.EQUITY,X600837.CH.EQUITY,X1113.HK.EQUITY,X001979.CH.EQUITY,X000166.CH.EQUITY,X601336.CH.EQUITY,X600918.CH.Equity,X12.HK.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X002736.CH.EQUITY,X601788.CH.EQUITY,X823.HK.EQUITY,X601881.CH.EQUITY,X000776.CH.EQUITY,VXFXI.INDEX,CN210SLOPE
X601398.CH.EQUITY,0,0,0.00712131867213762,0,0,0.132509423172798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0646104823150805,0.429781061831448,0,0.728078859940087,-0.0732539542933479,0,0.163882732995824,0,0,0,0,0,0,0,0,-0.247569850354187,0,0,-0.000184425663966511,0,0,0,0,0,0,0,-0.358378351987143,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0.0545177334867914,0.182875047948687,0.0773336701667549,0,0,0,0.0574676009113884,0,0,0,0,0,0,0,0,0.284748850823536,0,0,0,0,0,0,0,0,0,0.155070173686642,0,0,0,0,0,0,0,0,0,0,0.189632774864582,0,0,0,0,0.0147128867849264,0,0,0,0,0,0
X601939.CH.EQUITY,0,0,0,0.866223836703013,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0460093664456194,0,0,0,0,0,0.0116532410837415,0,0,0,0,0,0.118923333843876,-0.0418963643050548,0,0,0,0,0,0,0,0,0,0,0,0,-0.0511122681970669,0,0,0,0,0,0,0,-0.0403303954795549
X601288.CH.EQUITY,0,0,0.870669121954624,0,0.065064803796022,-0.0822505059981642,0,0,0,0,0,0,0,0.00943461930774953,0,0,0.0501299101166665,0.105557095653937,0,0,0,0,0,0,0,0,-0.0925230269797857,0.0080783995874262,0,0,0.0141006954137731,0,0,0,0,0,0,0,-0.111203265666627,0,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.684308727162289,0,0,0.245996856277861,0,0.0777621217051453,0,0,0,0.0273725725854616,0,0,0,0,0.0644124305238075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.175335744414869,0,0,0,0,0,0.0494995651864266,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0,0.0148482782053717,0,0,0,0.281787932999709,0,0,0,-0.0396250888400833,0,0,0,0,0,0,0,0,0,0,0,0.0529653222992586,0,0,-3.46944695195361e-18,0,0.0320422233401971,0,0,0,0,0,0,0,0,0,0,0,0,0.185243315822264,0.164803021350243,0,-0.00167236014099105,0,0,0.102761272951228,0.126341907639705,0.0577758680900912,0,-0.0335374599234103,0
X600036.CH.EQUITY,0,0,0,0.406660125468495,0,0,0,0.0792017664178183,0.0211476930900063,0,-0.00540283029358238,0,0,0,0,0,0,0,0,0.0160140877382711,0,0,0,0,-0.0134889837187304,0,0,0.127009385650259,0,0,0,0,0,0.296170876608366,0,0,0,0,0,0,0,-0.00354190967373892,0,0,0.0272046881839453,0,0,0.0551107024551641,0,0,0,0.0564679018096115
X1299.HK.EQUITY,0,0,0,0,0,0.142537730892226,0,0,0,0,0,0,0,0,0,0,0.0424478362352151,0,0,0,0.211455994410727,0,0,-0.0562028567468181,0,0.0124394384914079,0,0,0,0,0.143688716766519,0,0,0,0,0,0,0,0,0,0,0.183824579922954,0.0577837884398259,0,0,0,0,0.491634486042663,0,0,-0.0484053664838952,0
X5.HK.EQUITY,0,0,0,0,0,-0.141044340254034,0,0,0,0,0.0834587384799502,0,0,0,0,0,0.342814234505382,0,0,0,0,0.130153706448751,0,0,0,0.390491084867814,0,0,0.0155678047633215,0.147076535806032,0,0.022481779076206,0,0,0,0,-0.106018682247728,0,0,0,0,-0.0306605382207134,0,0.166577506448863,0.133613114472567,0,0,0,0,0,0,0.0958184167510067
X601658.CH.Equity,0,0,0,0.225238134530559,0,0,0,0,0,0,0,0,0.0345298500695121,0,0,0,0,0.168047832443346,0.138368598916427,0,-0.222773299550256,0,0,0,0,0,-0.141705807399096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.467198453428644,0,0,0,0.0491333272126384,4.33680868994202e-19,0,0,0,0
