,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X600016.CH.EQUITY,X688.HK.EQUITY,X601319.CH.EQUITY,X2388.HK.EQUITY,X601601.CH.EQUITY,X11.HK.EQUITY,X601066.CH.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X267.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X002142.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X12.HK.EQUITY,X300059.CH.EQUITY,X001979.CH.EQUITY,X2882.TT.EQUITY,X823.HK.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X2881.TT.EQUITY,X601169.CH.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X2886.TT.EQUITY,X600015.CH.EQUITY,X1997.HK.EQUITY,VXFXI.INDEX,CN210SLOPE
X601398.CH.EQUITY,0,0.243686878059433,0,0.178324707827916,0,0,0,0,0,0,0.198911109681859,0,0,0,0,0,0,0,0,0,0,0,0.0492073183771176,0,0,0,0,0,0,0.129513977782251,0,0,0,0,0,0,0,0,0,0,-0.0640386823189295,0.0398864234485223,0,0,0,0,0,0,0.0232879204147704,-0.0109039763163234,-0.209678119799186,0
X601939.CH.EQUITY,0.440486474960955,0,0,0.287788161725359,0,0,0,0,0,0,0,0,0,0.0593445550956356,-0.185971749940666,0,0,0,0,0,0,0,0,0,-0.0198465603083689,0.189962845123948,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0.062939699773147,0.0641539656813416,0,0.00523343952269186,0
X601318.CH.EQUITY,0,0,0,0,0.152115166501465,0.160675004362274,0,0,0,0,0,0,0.0309731349727221,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0.136964652411634,0,0,0,0,0,0.0569381609425964,0,0.0308150399255032,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.296425167167893,0.0946703838518136,0,0,0.174288760646504,0,0,0,0,0,0,0,0,0.185020560523524,0,0,0,0,0.0448058338368167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119215811767123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0.483240954856105,0,0,0,0,0,0.309391129658394,0,0,0,0,0,0.190094124613001,0,0.142568164320624,0,0,0.0540859308002623,0,0,0,0.0378275092127717,0,0,0,0,0,0,0,0,0,0,0,0,-0.528300521496574,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.258385889781563
X600036.CH.EQUITY,0,0.0497314668285767,0,0,0,0,0,0,0,0,0,0,0.169963940849038,0,0,0,0,0.0286742598014769,0,0,0,0,0.207934259288774,0.013328533792389,0,0,0,0,0,0,0,0,0.357862313264139,0,0,0,0,0,0,3.46944695195361e-18,0,0.112116370043436,0,0.142473291059548,0,0,0,0.00286129285721687,0,0,0,0
X1299.HK.EQUITY,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0.212712225115564,0,0,0.434887920551538,6.93889390390723e-18,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0.0708877243005617,0,0,0,0,0,0,0,0,0,0,0.0405805293098921,0,0.0777521349194106,2.16840434497101e-19,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0,-0.166164828075996,0,0,0,0,0.164918119143149,0,0,0,0.073390845031868,0,0.219283650731903,0.0668152302263719,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0.215452714507341,0,0,0,0,0,0.183303080786451,0,0,-0.0746925370250192,-0.0181933193228369
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0363041620748175,0,0,-0.0781773693335529,0,0,0,-0.405456192643432,0,0.629779554417928,0,0.0661278580007786,0,0.695753463613482,0,0,0,0,0,0,0,0,0,0,0.0433631222816394,0,0,0,0,0,0,-0.135913218946036,0,0.257831407142272,0,0,0,0
X601658.CH.Equity,0,0,0,0,0.0832435169207869,0,0,0,0,0,0,-0.0971853681307614,0,0.189832319205978,0,0,-0.209074693831714,0.125364664720163,0,0,0.230007726517131,0,0,0,0,0,0,0,0,0.106525373463116,0,0,0,0,0,0.477426966280807,0,0.163451067544528,0,-0.171486331847067,-0.145744760138976,0,0,0,0,0,0,0,0,0,0,0
