,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X300059.CH.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X002142.CH.EQUITY,X1109.HK.EQUITY,X600048.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600999.CH.EQUITY,X688.HK.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X2882.TT.EQUITY,X002736.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X000166.CH.EQUITY,X600918.CH.Equity,X601229.CH.EQUITY,X2881.TT.EQUITY,X000776.CH.EQUITY,X001979.CH.EQUITY,X601169.CH.EQUITY,VXFXI.INDEX,CN210SLOPE
X601398.CH.EQUITY,0,0,0.308346972985642,0,0,0,0,0.368205382919679,0,0,0,0,0,0,0,0.0349661310753262,0,0,0,0,0,0,0,0.131251072047995,0,0,0.0292585400968265,0,0,0,0,0,0,0,0,0,0,0.105985680974834,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0.21006204061539,0,0,0,0,0,0.204866869896024,0,0,0,0.0176512403348422,0,0.154260711005073,0,0.0267464469189498,0.00583034932278165,0,0,0.104544605175575,0,0,0,0,0,0,0,0,0,0.0906502824286674,0,0,0,0,0.0881941326708345,0,0.0668139879219042,0,0,0,0,0,0,0,0,0.00177532050170186,0,0,0,0,-0.0498480596356765
X601939.CH.EQUITY,0.470283766113467,0.081411590764373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0919160260771083,0,0,0,0,-0.13488724793084,0,0.0797126754257007,0,0,0,-0.0650668393734581,0,0,0.210358884262575,0,0.24520576682207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147579720584275,0,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,0.54863842308794,0,-0.0822343167699133,0,0.0571259130848551,0,0,0,0,0,0,0,0,0,0.0410257288527259,0.0766853319028255,0.116647466154614,0,0,0,0,0,0,0.118239967735866,0,0.0442158682000212,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0524140247870997,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0.20792706767096,0,0.114634429207585,0,0,0,-0.0767421375815755,0.202106462389972,0,0,0.0966674918644042,0,0,0,0,0,0,0,0.103692918152043,0,0,0.00347990062056862,0.0260964772891404,0,0,0.0261118652088448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.371141747774648,0.0323084332918194,0
X1299.HK.EQUITY,0,0,-0.271301048557637,0,0,0,0,0,0,0.173166697569552,0,0,0,0,0.104674649001008,0,0,0,0,0,0,0,0.0711006326207168,0.0128181792286781,0,0,0,0,0,0,0,0,0.228594480419569,0,0,-1.73472347597681e-18,0,0,0.18823742633638,0,0.0347329249256136,0.0931790841505176,0.308332783478438,0,0,0,0,0.218413212779714,0,0,0,0
X601628.CH.EQUITY,0.173030706848946,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,-0.0162470889245373,0,0,-0.238464181336477,0,0,0,0,-0.0629044225566705,0.189889549353179,0,0,0.00215877384929019,0,-0.14282682094483,0,0,0,0,1.73472347597681e-18,0,0,0.613242900353473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0.0800545668571656,0,0.0906864346243062,0.342125340322146,0,0,0,0,0,0,0,0,0.231791908876009,0,0,0,0.112697845056709,0,0,0,0,0,0.017050285518881,0.0383743281856416,0,0,0,0,0,0.130687539363715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0.275964162573706,0,0,0,0,0,0,0,0,0,0,0,-0.209199415497582,-0.0212704505817713,0,0,0,0,0,0,0,0.266378229737906,0,0,0.142792987465433,0,-0.0430023785334647,0,0,-0.0391684388877581,0,0.0848115222622621,0,0,0,0,0,0,0,0.354686069657384,0,0.137812943052751,0,0,0,0.0124393139776504,0,0,0,0,0
X388.HK.EQUITY,0,0,0,0,-0.282814985208304,0.200031959166165,-0.0481020326653026,0,0,0,0,0,0.0549623099872672,0,0,0,0,0,0,-0.0499524493195472,0,0.495698378426333,0,0,0,0,0,0,0.0526685914662328,0,0,0,-0.12382850594016,0,0,0,0,0,0.119213854665951,0.137127816784611,0,0,0,0,0,-0.157535874939606,0,0.0865289668787248,0,0,-3.46944695195361e-18,0
X601166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0504755546570037,0.180120832486342,0,0,0.148582205215567,0,0,0,0,0,0,0,0,0,0.02052906353506,0.19614758476598,0,0,0,0.364419910193206,0,0,0,0.0165083490133705,0,0.0105199107838801,0,0,0,0,0,0,0,-0.00101573956765347,0,0.00831917867231324,-0.0188720875637122,0,0,0,0
X601658.CH.Equity,0,0,0,0.306895430268718,0,0,0,0.136860758339085,0,0,0.280052193994956,0,0.0676960494182479,0,0,0.0351740757365881,0.441607517841596,0,0,0,0,0.29982764896411,0,0,0,0,0,0,0.0559056567035498,0,0,-0.321796061562575,0,0,0,0,0,0,0,0,0,-0.0304534623314696,0,0,0,0.0707890117440775,0,0,-0.0303432950070787,-0.44270642243282,0,-0.0302455202907079
X000001.CH.EQUITY,0,0.12572541189821,0,0,0.143293111324479,0,0,0.216763560717576,0,0.0319104142052968,0.366119222052818,-8.67361737988404e-19,0,0,0,-0.0191012550958531,0,0,0,0,0,0,0.184482776137358,0,0,0,0.26338677454876,0,0,-0.0436244572614693,0,0,-0.311747219867289,0,0,0,0,-0.0846739188147472,0,0,0,0,0,0,0,0,-0.0322408386449921,0,0,0,-6.93889390390723e-18,-0.0789983029703949
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,-0.0708548911326828,0,0,0,0,0,0,0,0.147337661524108,0,0,0.160240822354573,0,0,0,0,0,0,0,0,0,0.0774538803700048,0,0.259600698705207,0.0984245195891335,0.00768041983767828,0,0.057009708980248,0,0,-0.00628956906386251,0,0,0.273449266297149,0.0422538671144473,0.0531312943808555,0,0,0.0325126894856755,0,0,0
