,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601628.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X601066.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X601601.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X300059.CH.EQUITY,X600016.CH.EQUITY,X1109.HK.EQUITY,X601998.CH.EQUITY,X002142.CH.EQUITY,X2388.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X11.HK.EQUITY,X688.HK.EQUITY,X2007.HK.EQUITY,X600999.CH.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X000166.CH.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X1113.HK.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X000776.CH.EQUITY,X823.HK.EQUITY,X600918.CH.Equity,X601169.CH.EQUITY,X2881.TT.EQUITY,VXFXI.INDEX,CN210SLOPE
X601398.CH.EQUITY,0,0,0.0717381393448358,0,0.643317031839807,0,0.0426581668786306,0,0,-0.0314463507286912,0,0,0,0,0,0,0,0,0.122139887726324,0,0,0,0,0,0,0,0,0,0,0.0318247970036173,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0249297150572586,0,0,0,0,0,0,0.039944654065774,0
X601318.CH.EQUITY,0,0,0,0,0,0.00735921672691142,0,0,0.0208674803901149,0,0,0,0,0.160760790521398,0,0,0,0,0,0.457462980907268,0,0,0,0,0,0,0,0,0,0,0,0.0515432074160213,0,0,0,0,0,0.0611098430495281,0,0,0,0,0,0,0.130213284312842,0,0,0,0.00567528893607476,0,0,-0.157434590316177
X601939.CH.EQUITY,0,0,0,0,0.53837172356765,0,0,0,0,0,0.209838504114689,0,-0.102381964349408,0,0,0,3.46944695195361e-18,0,0,0,0.0604109180270119,0,0,0,0.295304226531797,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0977587616921516,0.0236781672067794
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0385798237185808,0,0,0.231412841226051,0,0,0,0,0.153664004626802,0,0,0,0.206548184750348,0,0,0,0,0,0,0,0,0,0.0220612668687507,0,0,0,0.204659121403521,0,-2.71050543121376e-20,0,0,0,0,0,0,0,0,0.0890773968756635,0,0.105784870885638,0,0,0
X601288.CH.EQUITY,0.0526704267022064,0,0.10628672218667,0,0,0,0.233402836002641,0,0,0.0489824979065356,0,0,0,0.0596429301104968,0,0,0.0845877507249661,0,0,0,0,0,0,0,0.178441278396387,0,0,0,0,0,0,0,0,0,0,0,0.252875137972541,-0.00102725615720752,0,0,0,0,-0.0835279946269648,0,0,0,0,0,0,-0.0542817929104159,0,0
X600036.CH.EQUITY,0,0.258611312941863,0,0,0.0101816105205388,0,0,0.0702479093879132,0,0,0,0,0,0.275731490397683,0,0,0,0,0.11841358359539,0,0,0,0,0,0,0.257486208952565,0,0.0562296943692246,0,0.0739366656236196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.015072412467807,0
X601988.CH.EQUITY,0,0,0,0,0.260369520376492,0.306898085722324,0,0,0,0,0,0,0,0,0,0,-2.77555756156289e-17,0,0,0,0.0205803251427218,0,0,-0.0303181107301618,0,0.115513424860904,0,0,0,0,0,0.2088928081211,-0.0547027261633375,0,0,0,0,0,0,0,0,0,-0.0287484598038033,0,0.112789685993126,0,0,0,0,0,0,0.0783286101650983
X1299.HK.EQUITY,0,0,-0.0130157454068509,0,-0.111379814485793,0,0,0,0,0.318019170054599,0,0,0,0,0.0206921074960803,0,0,0,0,0,-0.0724682455837483,0,0,0.105658274921301,0,0,0.32809378642171,0.0742722910027948,0,0,0,0,0,0,0,0,0.0693764507850195,0,0,0,0,0.070936033470857,0.0773824666326142,0.136046766523898,0,0,0,0,0,0,0,-0.144297204366649
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,-0.178811131527858,0,0,0,0,0,-0.159629308321563,0,0,0,0,0.205568266162175,0,0,0,0.0692717882413784,0,0,0.399883464567423,0.0599773508943698,-0.0492477446906331,0,0,0,-0.0386916877022878,0,0,0,0,0,0,0.215326209287163,0.181174484960425,0,0,0,0,0,0.125321014325116,0,0
X388.HK.EQUITY,0,0.0922150454754626,0,0.122410918265514,0,0,0,0.0472642017040189,0,0,0,0,0.0104568497119386,0,0,0,0,0,0,0,0.0683263008727316,0.13522985213031,0,0.0617672360720581,0,0,0,0,0,0,0.150847784269707,0,0,0,0,0,0.144145955909495,0.09291472964122,0,0,-0.244549508653193,0,0,0.0279728453705959,0,0,0.281660842169383,0,0,0,0,0
