,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601628.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X600030.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601066.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X601328.CH.EQUITY,X601601.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X1109.HK.EQUITY,X300059.CH.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X002142.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X600048.CH.EQUITY,X688.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X600999.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X000166.CH.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X1113.HK.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X000776.CH.EQUITY,X823.HK.EQUITY,X600918.CH.Equity,X601169.CH.EQUITY,X2881.TT.EQUITY,VXFXI.INDEX,CN210SLOPE
X601398.CH.EQUITY,0,0,0,0,0.738146798253592,0,0.0466048673467069,0,0,0,0,0,0,0,0,0,0.0563615747525446,0,0.11563381829555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154570408054833,0,0,0.0179984006984863,0,0,0.000789072748284411,0,0.0160168431859196,0,0,0,0,0,0,0,0,0,0.023589241844095
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14202131204688,0,0,0,0.471528902483872,0,0,0,0,0,0,0,0,0,0,0.0421687064153563,0,0.00680001659692748,0,1.73472347597681e-18,0.0511722105079974,0,0.0762788436252664,0,0,0,0,0,0,0.0634519064264163,0,0,0,0,0,0,-0.124069054765203
X601939.CH.EQUITY,0,0,0,0,0.675046253336195,0,0,0,0,0,0,0.235504599934119,0,-0.021422335247387,0.0998393540387946,0,0,0,0,0.0495542437083705,0,0,0,0.0240395506393547,0,0,0.0019607675620746,0,0,0,0,0,0,0,0,0.00518983789836027,0,0,0,0,0,0.0678258657901401,0,0,0,0,0,0,0,0,0,0.0313474756190623
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.131026031725528,0.165298288873917,0,0,0,0,0,0,0.300785631068468,0,0,0,0,0.18052194089302,0.0934606733186955,0,0,0,0,0,0,0,0,0.118649783165826,0.0182219242088681,0.0715227518606283,0,0,0,0,0,0,0,0,0,0,0,0.13913312157305,0,0,0,0,0
X601288.CH.EQUITY,0.179134434049997,0,0.82951932115503,0,0,0,0,-0.0801914426403156,0,0,0,0,0,0,0,0,0.0189426859655326,0,0,0,0.0205317775735249,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0650951847423039,0,0,0,-0.0206302394852075,0.0214460909866044,-0.168716310307025,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0.211329738686615,0.0796343317781334,0,0.155352308029562,0,0,0.0957211108749415,0,0,0,0,0,0,0,0.26415696830864,0,0,0.0864313775632897,0,0,0,0,0,0,0.212830893306376,0,0,0.0588398008480848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,3.46944695195361e-18,0,-1.38777878078145e-17,-0.05105799372231,1.38777878078145e-17,0.17793752931633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.110071110503967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0124351263129272,0,-0.058807746768637,0,0,0.92543345760164,0,0.0138415872891164,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0.259445816548085,0,0,0,0.0405685771886446,0,0,0,0,0,0,0,0.19344056921945,0,0,0,0.105407484638062,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0.07298287535576,0,0,0,0,0.0445427067641459,0.0746434051510554,-0.0386097122424931,0,0,0.121893846590329,0,0,-0.0924776975016386,-0.114954310224503
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,-0.251888382286558,0,0,0,0,0,0,0,0,0,0,0,0,0,0.063758381818644,0.365408617912933,0.0234350415193279,0.112887899496275,0,0,0,0,-0.0650950119735303,0,0,0.0846730477528808,0,0,0,0,0.147034225616423,0.32322743525716,0,0,0,0,0,0,0,0
X388.HK.EQUITY,0,0.117034087342041,0,0.163521354833654,0,0,0,0.0310521514019227,0,0,0,0,0,0,0,0,0,0,0,0,0.125404332978001,0.233629757682045,0.0283992744175651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118565694963559,0.28759908406123,0,-0.309168204822819,0,0,0.021221774250802,0,0,0.156073816818198,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0.0212529569546775,0,0,0,0,0,0,0,0,0,0.418097048670479,0,0,0.00732534397998611,0,0,0.12833799083166,-0.00104846713848719,0,0,0,0,0,0,0,0,0,0,0,0.249002313626496,0.0101829194690598,0,0,0,0,0.197663485203994,0,0,-0.0178422004906785,0,0.0384993977648649,0,0,-0.0877245179389076,0.111683823215106,0,0,0,0
X601658.CH.Equity,0.115961654232763,0.0371775696138343,0.328498073580714,0,0.0111888340661872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.190692734434683,0,0,0.181067889510897,0,0,0,0,0.0465608829820795,0,0,0.0108148946873286,0,0,-0.0387361906473701,0,0,0.0742441868506116,0,0,0,0.0591349368622995,0,0
X601166.CH.EQUITY,0,0,0.00781423928720938,0,0.0448549250908272,0,0.0937907834359369,0,0,0,0,0,0,0,0,0.0617937819776997,0,0,0,0,0,0.0791364882009637,0,0.054750031420041,0.357653553541651,0,0,0,0,0,0,0.0338856620022752,0,0,0,0,0,0,0,0,0,0,0,0,0.021296382441294,0,0,0,0.261780016326737,0,0,0
X601066.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.669385258135958,0,0,0,0.0565372337952202,0,0,-0.0138738267109322,0,-0.075699890221193,0,0.0312912392616306,0,0,0,0,0,0,-0.00245254141529545,0,0,0,0,0,0,0,-0.0197330829370014,0,0.198339352384785,0,0,0,0,0,0,0,0,0,0,-0.0104680346152146,0,0
X000002.CH.EQUITY,0,0,0,-0.217790210482874,0.142011224061737,0,0,0,0.360486719567859,6.93889390390723e-18,0,0,0.200833236295483,0.357048828641651,0,0,0,0,0,0,0.0526156833997858,0,0,0,0,-0.013714238561976,0,0,0,-0.182734784820981,0.129870715286757,0,0,-0.0551161259168097,0,0,4.33680868994202e-19,0,0,0,0,0,0,0.0292522091470042,0,0,0,0,0,0,0,0.0130833284052424
X000001.CH.EQUITY,0,0.0946202992227842,0,0,0,0.657215892770364,0,0,0,0,0,0,0.0442047399606312,0,0,0,0,0,0,0,0,0,0,0,0,0.0553912966564167,0,0.111103661173005,0,0,-0.0712782642032132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.190307630014891,0
X601328.CH.EQUITY,0.324219261883918,0,0.0105386230504523,0,0,0,0,0,0,0,0,0.00436442085609204,0,0,0,0,0,0,0.10887386387781,0,0,0,0,0,0.00732830778188466,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0474012410411625,0,0,0,0,0,0.161559747743015,0,0,0,0,0,0,0
X601601.CH.EQUITY,0,0.288414631405316,0,0.281230352401105,0.0345643845494428,0,0,0,0.0759033705862428,0,0,0,0.0332426011477825,0.00614808389398846,0,0,0,0,0,0.19171284592042,0,0,0,0,0,0.0428641257702856,0,0,0,0,-0.138250199355465,0,0,0,0,0.293461936466111,0,0,0,0,0,0,-0.0315094622024015,0,0,0,0,0,0,0,-0.0943995733200149,0
X600000.CH.EQUITY,0.207370092346498,0,0,0,0,0,0,0,0,0,0,0.52449737225538,0,0,0,0,0,0,0,0,0.110293114480652,-0.000143305875337824,0,0,0,-0.0809515977385083,0,0,0,0,0,0,0,0.010973455193297,0,0,0,0,0,0,0.634090239624497,0,0,0,0,0,0,0.0188602243209925,0,0.281211519135611,0,0
X601319.CH.EQUITY,0,0,0.204037808035345,0,0,0,0,0,-8.67361737988404e-19,0,0,0.0318103967504818,0,0,0,0.171298185863233,0,0,0,0,0,0,0,0,0,0,0,0,0.0220848382292333,0,0,0.0316307217348166,0,0,0,0.116006149383125,0,0,0,0,-0.0668737520579366,-0.0290073097889083,0,0,0.195465398240816,0,0,0.0631590486927308,0,0,0,0
X16.HK.EQUITY,0,0,-0.111211490232495,0,0,0,0,0,0,-0.0337134649999787,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0292353241601369,0,0,0,0,0,0.249275606259903,0,0,0,-0.185620738947234,0.178828548618396,0,0,0.00209830572034177,0,0,0.0975995986617631,0.0946139801524169,0.278337134553056,0,0,-0.377231050655348,0.319323011747929,0.0302316777501455,0,0,0,0
X1109.HK.EQUITY,0,0,0,0,0,0,0.066419587935266,0.0372892880665793,0,0.225500038258027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110720017580431,0,0,0,0,0,0,0,0.230233907910709,0.00547037622112525,0,0,0.131545129426089,0,0,0,0.060381609723016,0,0,0,-0.00279287402170106,-0.0939279780445889,0
X300059.CH.EQUITY,0,0,0,0,0.00739763196788715,0,0,0,0,0.087132063100595,0,0,0,0,0,0,0,0,0,0,-0.0576000613877861,0,0,0,0,0,0,0,0,0,0,0,0.437150612486674,0,0,0,0,-0.0112286152802576,0.00353156833752609,0.0952292814942129,0,0,0,0,0,0,0,0.221007019876635,0,0,0,0
X600016.CH.EQUITY,0.242109925216267,0,0,0,0,0,0,0,0,0,0,0,0.031994236291577,0,0,0,0.080033659490876,0,0,0,0,0.0388372717638139,0,0,0,0.13920955040484,0,0,0.154669450161609,0,0,0,0,0,0,0,0,0,-0.083964543864186,0,0,0,0,-0.0746200327324505,0,0.0973922458881323,0.0554689858006965,0,0,0,0,0.0892594607772247
X601998.CH.EQUITY,0,0,0,0,0,0,2.77555756156289e-17,0,0,-0.0470661926768282,0,0,0.318242916886576,0,0,0.0698263848072313,0,0.0989455195768906,0.0302604272119806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00992300044360501,0,0,0,0,0.00666836779066358,0,0,0.12669402142107,0.417718415633355,0,0,0
X002142.CH.EQUITY,0,0,0,0,0,0.871287390284703,0,-0.199522745203101,0,0,0,0,0,0,0.0628178444089896,0.00222187637847953,0,0,0,0,0,0,0,0.149786574403944,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0.0043242258511159,0,-0.133619350420313,0.219760089837139,-0.177265093434254,0.0960924333115351,0,0,0,0.0367644206921866,0,0,0,0,0,0,0
X2388.HK.EQUITY,0,0,0,-0.166677239507443,0,0,0,0,0.133402425107679,0,0,0,0,-0.0900691128734777,0,0,0,0,0,0,0.362749531894363,-0.139224675421597,-0.0154348011812658,0.0325508147010871,0,0,0,0,0,0,-0.0972170257703125,0.198936553180544,0,0,0,0,0,0.352741760733343,0,0,0,0,0,0,0,0,0,0,0,0.166105919959154,0,0
X11.HK.EQUITY,0,0,0,0,0,0,0,0,0.573556927236374,0,0,0,0,0.159457464736584,0,0.298007363182165,-0.0978592558481599,0,0,-0.276722402198582,0,0.0935772387085884,0,0,0,0,0.252762629169126,0,0,0,0,0,0,0,0,0,0,0.0767411505479738,0,0,-0.0909294779108715,0,0,0,-0.10908473039275,0,0,0,0,0.0510113488403484,0,0.0639078261698395
X600048.CH.EQUITY,0,0.101586312780744,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0.622589184563939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.191471011666106,0,0,0,0,0,0,0,0,0,0.0331986227547902,0,0,0.0679487372878956,0,0,0.0268580110301424,0,0,0,0,0
X688.HK.EQUITY,0,0,0,0,0,0,0.169825847717159,0,0,0,0,0,-0.150387362559498,0,-0.142841376862779,0,0,0,0,0,0.364980395143398,0.226744467679872,0.0417547699132885,0,0,0,0,0,0,0,0.304102958558695,0,0,0,0,-0.162863033274844,0,0.231235636843051,0,0,0,0,0,0,0,0,0,0,0,0,-0.00469908406418832,0
X2007.HK.EQUITY,0,0,0,0.14855934658168,0,-0.0897791366558822,0,0,0,0,0,0,0,0,0,-0.00578457451878955,-0.0619806160187525,0,0,0,0,0,0,0.0404309401907402,0,0,0,0,0,0.385061313576947,0,0,0,-0.0977063583050476,0,0,-0.0526802865654569,0.650552490417077,-0.0850764883574638,0,0.0590272993706158,0,0,0,0,0,0,0,0,0,0,-0.238921926515167
X601818.CH.EQUITY,0.194365263745574,0,0,0,0.0132029635766268,0,0,0,0,0,0,0.111704558119977,0.164372671912777,0,0.0958476909992376,0,0,0.114561339957098,0,0.0609592242000632,0,0,0,0,0,0,0,0,0.0212438941793265,0,0,0,0.0165180106392165,0,0,0,0,0,0,0,0,0,0,0,0.0462074357970636,0.0058223676527002,0,0,0,0,0,0
X601688.CH.EQUITY,0,0.0421492166982,0,0.0803298132657919,0,0,0,0,0,0,0.21700396969981,0,0,0,0,0,0,0,0,0,0,0,0.0651603131148982,0,0.0424443863750171,0,0,0,0,0,0,0,0,0,0.106513774410239,0,0,0,0,0.191048729544456,0,0.0373888463013195,0.11238722144281,0,0,0.0396019664805497,0,0.242483419365244,0.0619588872076847,0,0,0
X600999.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.00588482089271822,0,0,0,0,-0.363035307922346,0,0,0.013892590161272,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0.06336338701789,0,0,0.0304531962862146,0,0,0,0.27052618833574,0,0,0,0,0,-0.0087143063506154,-3.46944695195361e-18,0,0,0,0,0,0.495161717790584,0,0,0,-0.141743540635305
X600837.CH.EQUITY,0,0,0,0,0.0155856357577507,0,0,0,0,0,0.328610362670192,0,0,0,0,0,0,0.0733537895176125,0,-4.33680868994202e-19,0,-0.0316635797259848,0,0,0,0,0,0,0,0,0,0,0.345492654231671,0.0159751656741633,0,0,0,0,-0.0415611406374993,0,0,0,0,0,0.064387688906812,0,0,0.0911188675215414,0,0,0,0
X601336.CH.EQUITY,0,0,0,0.376498677264438,0,0,0,0,0.0414487594628977,0,0,0,0,0,0,0,0,0.156172742962568,0,0.0533490129741715,0,-0.161760080304195,0,0,0,0,0,0,0,0,0,0,0.0951693322501481,0,0,0,0,0.143806203549048,0,0.101996928743683,0,0,0.0247479812671839,0,0,0.0922415411308554,0,0,0,0,0,-0.0847371857991596
X601211.CH.EQUITY,0,0,0,0.0819544832283196,0,0,0,0,0,0,0.067613278004636,0,0.00917248675823899,0,0,0,0,0,0,0,-0.146753184893369,0.00822307252014824,0.029303773149305,0,0,0,0,-0.0907225754360048,0,0,0,0.129850264019757,0.218871850095103,0.0868460318086234,0,0,0,0,0,0.211608302321922,0,0,0,0,0,0,0,0,0,0,0,0
X267.HK.EQUITY,0,0,0,0,0,0.141052054150212,0,0,0.0909803376199783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0445715715276933,1.73472347597681e-18,0.267052714915476,0,0,0,0,0,0.365197861944533,0,0,0,0,0,0.0557274685744211,0,0,0,-0.128977320202214,0.0584738400807586,-0.0861535690682006,0,0.0999721292049973,0,0
X002736.CH.EQUITY,0.0491371542480826,0,0,0,0,0,0,0,0,0.0598523354308241,0,0,0,0.151232394534384,0,0,0.0570940794123616,0,0,0,-0.03713972961853,0,0,0,0.0129945055046696,0.0828354953571663,0,0,0,0,0,0,0,0.124898602596853,0,0,0,0,0,0.320438037820443,0,0,0,0,0,0,0,0,0.044475623314801,0.0173569747698972,0,0
X000166.CH.EQUITY,0,0,0,0,0,0,0,0.0078326165253809,0,0,0,0.166130306614826,0,0,0,0,0,0,0,0,0,0,0,0,0.0933871592960784,0,0,0,0,0,0,0,0,0.210501427879493,0.172303777171985,0,0.111458354709139,0,0.0304993367388962,0,0,0,0,0,0,0.122463035234004,0,0.156156088383101,0,0,0.092529115701996,0
X001979.CH.EQUITY,0,0,0,0,0,0,0,-0.125691101657969,0,-0.0924177708972277,0,0,0.237671966966993,0,0,0,0.0923297326357283,0,0.661894175287762,0,0,-0.0554828951080279,0,0,0,-0.00297407700316375,-0.199550266566865,0,0,0,0.0167604845080189,0,0,-0.0974923966469653,0,0,0,0,0,0,0,0,0.0400861297443432,-0.051175882376851,0,0,-0.00265332174279447,0,0,0,0,0
X12.HK.EQUITY,0,0,0,0,0,0,0,0.422859652652592,-0.109885356364695,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0.426100340476907,0,0,0,0,0.0207158739623033,0,0,0,0.222533611374837,0,0.060827154114638,0,-0.173669079500314,0,0,0,0,0,0,-0.0704481795030333,0,0,0,0,0,-0.186355349086741,0,0,0,0.0590101880279206,0
X1113.HK.EQUITY,0,0,0,0,0,0,0,0,0.242126104605952,0,0,0,0,-0.237868329620407,0,0,0,0,0,0,0,0.28571422006973,0,0,0,0,0,0,-0.0942310107925687,0.0607356463661824,0,0,0.362192426493207,0,0,0,0,0.0450257922242306,-0.288909137850593,0,0,0,0,0.0689096761270482,0,0,0,0,0,0,0,0
X2882.TT.EQUITY,0,0,0,0,0,0,0,0,0,0.154211347712947,0,0,0,0.0941418476953773,0,0,0,-0.199742445640228,0,0,-0.212179878704957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0122537735626857,0,0.027605288596572,0,0,0,0.148473248065904,0.171743853547518,0,0.745823382963014,-0.154874468253934,0
X601229.CH.EQUITY,0,0,3.46944695195361e-18,0,0,0,0,0.0739834081175426,0,0,0,0,0,0,0,0.0530414758940923,0.0353645120937904,0,0,0.623156620975051,0,0,0,0,0,0.0693101889596393,-1.73472347597681e-18,0,0,0,0,0.0983499459343528,-6.93889390390723e-18,0,0,0,0,0,0,0.0495864648570544,0,0,0,0,0,0,0.0811811570878912,0,0,0,0.0124596807523819,0
X000776.CH.EQUITY,0,0,0,0.0276049769282701,0,0,0,0,0,0,-1.73472347597681e-18,0.0438386802581991,0,0,0,0,0,0,0,0,0,0,0,0.121276268412243,0,0,0,0,0,0,0,0,0,0.0735318528353837,0.123708120986776,0.1945910170897,0,0,0,0.119560747630679,0,0,0,0,0.219001126215829,0,0,0.100537807510772,0,0,0,0
