,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X16.HK.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X601066.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X002142.CH.EQUITY,X601688.CH.EQUITY,X1113.HK.EQUITY,X601211.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X001979.CH.EQUITY,X823.HK.EQUITY,X300059.CH.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X600837.CH.EQUITY,X2881.TT.EQUITY,X000166.CH.EQUITY,X600999.CH.EQUITY,X601169.CH.EQUITY,X2886.TT.EQUITY,X600015.CH.EQUITY,X2891.TT.EQUITY,VXFXI.INDEX,CN210SLOPE
X601398.CH.EQUITY,0,0.377567903252632,0.0104439106751361,0.0301123825061222,0,0,0,0,0,0,0.246651869654276,0,0,0,0,0,0,0,0,0,0,0.118521212260421,0,0,0.0702835415093382,0,0,0,0,0.00391225655783476,0,0,0,0,0,0,0,0,0,0,0,-0.0291171002618171,0,0.035672858658855,0,0,0,0,0,0.00997413810972694,-0.150199838341804,0
X601939.CH.EQUITY,0.455216740624081,0,0,0.0839806129878424,0,0,0,0,0,0.0134574138444226,0.198476575180933,0,0,0,-0.0575165147103638,0,0,0,0,0,0,0,0,0,0.162839011731267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0368702841986789,0,0,-0.0337040204085307
X601318.CH.EQUITY,0,0,0,0,0.208206259120896,0,-4.33680868994202e-19,0,0,0,0,0,0.133853953885095,0,0.0162837064943795,0,0,0,0,0,0,0.154206899709809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047910463581718,0,0,0,0,0,0,0.189758390245344,0,0,0,0,0,0
X601288.CH.EQUITY,0.296152521716784,0.0899083575727063,0,0,0.180656194796132,0,0,0,0,0,0,0,0,0.192193924529761,0,0,0,0,0,0.0480554712093716,0,0,0,0,0,0,0,0,0,0,0,0,0.123360398604671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0
X601988.CH.EQUITY,0,0,0,0.409447508329105,0,0,0,0,0,0.244731144121553,0,0,0,0,0,0.313251730095356,0.108987905266447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.456524967173983,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.127347627835741
X600036.CH.EQUITY,0,0.0666940643035683,0,0,0,0,0,0,0,0,0,0,0.198754599299342,0,0,-5.42101086242752e-20,0.00719333927269912,0,0,0,0,0.272638010167996,0,0,0,0,0,0,0,0,0,0.282153718284347,0,0,0,0,0,0,0,0,0.0708820148147001,0,0.0462339949031907,0.00598625511632649,0,0,0,0.0990884185223558,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0.0254840732973209,0,0,0,0,0,0,0,0,0.188879593942763,0,0,0.0345372288485631,0.506935154328589,0,0,0,0,0,0,0,0.110978613873326,0,0,0,0,0,0,0,0,0,0,0,0,0.0966042168933924,0,0,0,0,0,0,0.0198835100399934,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.401543124568959,0,-0.246121987569607,0,0,0,0,0,-0.00300030707428465,0,0,0.332008088978168,0.764977763597429,-0.036539911711657,0,0,0.254357427577651,0,0,0,0,0,0.386831952810683,0,0,0,0,0,0,0,0,-0.241893716837632,0,0,0,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,-0.147312794930415,0,0,0,0,0,0,0,0,0,0.321921217350477,0,0,0,0,0,0,0,0,0.015611396192868,0.0429744944676123,0,0,0,0,0,0,0,0,0.341680749660508,0,0,0,0,0,0,0.0946438272551658,0,0,-0.134846681880176,-0.0115108709145806
X601658.CH.Equity,0,0,0,0.133983098264033,0.16666603304444,0,0,0,0,0,0,0,0,0.11870503105234,0,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0.0491799944329242,0.11444370252839,0,0,0,0,0,0,0,0.255932924872572,0,0,0,0,0,0,0,0,0,0,0,0.378160579917877,0,0.039982132113063,0
