,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601166.CH.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X601066.CH.EQUITY,X600000.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X300059.CH.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X002142.CH.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X600999.CH.EQUITY,X688.HK.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X1113.HK.EQUITY,X2882.TT.EQUITY,X12.HK.EQUITY,X002736.CH.EQUITY,X823.HK.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X601229.CH.EQUITY,X600918.CH.Equity,X000776.CH.EQUITY,X001979.CH.EQUITY,X1997.HK.EQUITY,FXI.US.EQUITY,CN2YR,CN210SLOPE
X601398.CH.EQUITY,0,0,0.288734854997858,0.0981870789816123,0.0807759978478119,0,0,0.268901817482606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143678733816611,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0946448275956906,0,0,0,0,0,0,0,0,0,0,0,-0.0506754567061443,0,0,0
X601318.CH.EQUITY,0,0,0.224828388619782,0,0,0,0,0,0.174918442752044,0,0,0,0,0,0.0895298341548458,0,0,0,0.0982939827475574,0,0.128147117270298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0632305792448811,0,0,0.0110488369650711,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0.0100232124902654,-0.155466061789537
X601939.CH.EQUITY,0.415592486951428,0.26104297744356,0,0,0,0,0,0.390815268530827,0,0,0,0,0,0,0,0,0.0352621105847035,0,0,0,0,-0.0908428922310341,0,0,0,0,0,0.130855535260478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142686366090161,0,0
X601288.CH.EQUITY,0,0.0343018467141807,0,0,0,0.0753056950358485,0,0.467291446535015,0,0,-0.109401589571882,0.134381068919425,0,0,0,0,0,0,0,0,0,0,0.0644397182651459,0.0486463341472764,0,0,0,0.0487034664014303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0244534637057019,0,0,0,0.0547451188651145,0,0.00353665013841017,0,0.0795519801680798
X600036.CH.EQUITY,0,0.117201098894806,0,0,0,0,0.233183795285929,0,0,0,-0.0203751747357323,-0.0462279102863803,0.0968800128097776,0,0,0.122474374132021,0,0,0,0,0,0,0,0,0.467677911853477,0,0.125897766897883,0.104601755283394,0,0,0,0,0,0,0.00621085686208827,0,0,0,0,0,0,0,0,0,-0.0328638885874896,0,0,0,0,0,-0.102940405788626,0.0496148763833497,0
X601628.CH.EQUITY,0.0381007375302439,0,0,0.0070930396699934,-0.0285668195179472,0,0,0,0,0,0,0.0653080194039374,0,0,0,-0.213643994016063,0,0,0,0,0,0.012689055093065,0,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0.711317825379661,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133213383703137,0.0113690086368307,0,0.243556587542888,0
X1299.HK.EQUITY,0,0,0,-0.0178713286765654,0,0,0,0,0,0,0.0736316449164248,-0.0525006463916926,0,0,0,0,0,0,0,0.0315297443942839,0,0,0.153436349571575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108627319267239,0.122894662095297,0.162393454005766,0,0.147810556889538,0,0,0,0,0,0,0.269223845618265,0,0,0
X601988.CH.EQUITY,0,0,0.100132813789228,0.482187727560001,0.0822911854503468,0,0,0,2.71050543121376e-20,-0.00275998917746175,0,0,0.213969428863096,0,0,0,0.0721330753185654,0,0,0,0,0,0.0398952289966706,0,0,0,0,0,0,0,0.0219654298314261,0,0,0,0,0,0.0299621575575746,0,0,0,0,0,0.0368940628747062,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0.0917236981532343,0,0,0,0,0,0,0,0,0,0,0.000485624885701191,-0.107592075238764,0,0,0,0,0,0,0.146138688423566,0,0.167789309985022,0,0,0.120082422291232,0,0,0,0,-0.0447017405593145,0,0.103870567126586,0,0,0,0,0,0.331740399399984,0,0,0,0.203203507992818,0,0.052697201465802,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0,0,0.0485743539944963,0.0332938418076727,0,0,0,0,0,0.0826091891849098,0.0755638949398527,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144428579914911,0.411280919643402,0.0190699488527126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0359175373016329,0.0641488693879736
