,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601066.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X300059.CH.EQUITY,X11.HK.EQUITY,X1109.HK.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X600999.CH.EQUITY,X601211.CH.EQUITY,X1113.HK.EQUITY,X600918.CH.Equity,X600837.CH.EQUITY,X601336.CH.EQUITY,X001979.CH.EQUITY,X000166.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X601788.CH.EQUITY,X002736.CH.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X601881.CH.EQUITY,FXI.US.EQUITY,CN2YR,CN210SLOPE
X601398.CH.EQUITY,0,-1.73472347597681e-18,0.0358436721349294,0,0.0946441901315961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0953666261487423,0.453015110143634,0,0.684579228729994,-0.0684381818637774,0,0.151997238529489,0,0,0,0,0,0,0.0173474687247718,-0.250846158218932,0,0,0,0,0,0,0,0,0,0,-0.282920220770859,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0.140484765535333,0,0.0064175814851301,0,0,0.0352633547777091,0,0,0,0,0,0,0,0,0,0.444754093261772,0,0,0,0,0,0,0,0,0.145961952771498,0.00515844073390677,0,0,0,0,0,0,0,0,0,0.143696887951994,0,0,0,0,0,0,0,0,0,0,0,0.139731571786907,0
X601939.CH.EQUITY,0,0,0,0.840229491054175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00638490372743794,0.0623636583397169,0,0,0,0,0.0902173029497596,0,0,0,0,0,0,0,0,0.0534687106258232,0,0.0293644187735993,0,0,0,-0.0592565417750577,0,0,0,0,0,0,0.00328571938584603,0,-0.0681987516186367
X601288.CH.EQUITY,0,0,0.881527686589005,0,-0.0746038321961308,0,0,0,0,0,0,0,0,0,0.020627257848924,0,0.0636767991214138,0.118201869509551,0,0,0,0,0,0,0,0,-0.031289508296064,0.0527450933422916,0,0,0,0,0,-0.0176085722511249,0,0,0,0,0,0,-0.109328478623852,0,0,0,0,0,0,0,0,0,-0.0356516039542611,0,0
X601628.CH.EQUITY,0,0.0492032776640025,0.0222268549977881,0,0,0,0.294432403818903,0,0,-0.0471104049116852,0,0,0,0,0,0,0,0,0,0,0,0,0.0440908740572023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126932525799499,0,0.133964211542966,0,0,0,-0.0285432962248088,0,0.0579902485338434,0,0.0911706281575959,0,0.105483101675354,0.0872798227089282,0.0584510116153821,0
X601988.CH.EQUITY,0.0809682802280686,0,0,0,-0.284631731374327,0,0,0,0,0,0,0,0,1.10199872226546,0,0,0,0,0,-0.108432590910683,-0.00176998417652973,0,0,0,0,0,0,0,0,-0.00710263728098411,0,0,0,-0.190074517132987,0,0,-0.0725888363092612,0,0,0,0,0,0,0,0,0,0,0,0,0.172185155095442,0,0.239406454109321,0
X600036.CH.EQUITY,0,0,0,0.391014743671847,0,0,0,0.0641585310035116,0.0336894591857435,-0.0147779005801211,0,0,0,0,0,0.0730837984113736,0,0,0,0.0237029860852574,0,0,0,0,0,0,0,0.134098948129316,0,0,0,0,0,0.249691214599485,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0481453472103308,0,0,0.0533759004799091,0,0.0503028475648285
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0968231750198238,0,0,0,0,0,0,0,0,0.200684445777821,0.0405404916361494,0,-0.0525087818755015,0,0,0,0,0,0,0.207367102624925,0,0,0,0,0,0.153352769524354,0,0.0382373972078058,0,0,0,0,0,0,0,0,0.344418462886023,0,0,0.179824798354158,0.101147586040273,0
X5.HK.EQUITY,0,0,0,0,-0.0711159109293265,0,0,0,0,0.0361766148087517,0,0,0,0,0,0,0.198202390651355,0,0,0,0,0.266930420889809,0,0,0,0.212131718098442,0,0.131388706261611,0,0,0,0,0,0,0,0,0,-0.0218924731714057,0,0,0,0,0,0.182555881659569,0.0351766346773302,0,0,0,0,0,0.196266290102727,0,0.187753187050605
X388.HK.EQUITY,0,0.24507062999984,0,0,0,0,0,0,0,0,-0.0132489283723454,0,0,0,0.0370319227258824,0,0,0,0,0,0.490613715348428,0.253404568818099,0,0,0,0,0,0.141155877798616,0,-0.21740932237824,0,0,0,0.0625763847725701,0,0,0.188111905776091,0,0,0,0.00784234001191049,0,-0.517253022117555,0,-0.133328690078013,0,0,0,0,0,0,0.0498330271332266,0
