,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X000001.CH.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X600030.CH.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X2007.HK.EQUITY,X823.HK.EQUITY,X1113.HK.EQUITY,X600048.CH.EQUITY,X12.HK.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X1997.HK.EQUITY,X600837.CH.EQUITY,X002142.CH.EQUITY,X601066.CH.EQUITY,X600015.CH.EQUITY,X2882.TT.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,X300059.CH.EQUITY,FXI.US.EQUITY,CN2YR,CN210SLOPE
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,-0.266561204789091,0.138079022960257,0,0,0,0,0,0,0,0,0,0,0.130302541538856,0,0,-0.0276757188833486,0,0,0,0,0,0,-0.353492575470414,0,0.0917101558559993,0.863314308065494,-0.182742918994602,0,0,-0.0746655971313911,0,0.0969924772156643,-0.0266998175783729,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.241881419457874,0,0,0,0,0,0,0.12672859988638,0.109622605290995,0,0,0,0,0.111857026165704,0,0.04017571543993,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115333597296321,0.0758115713195119,0,0,0.26438930902217,0,0,0,0,0,0,0,0,0,0,-0.111273221595172,0
X601939.CH.EQUITY,0.309060749818341,0,0,0,0.140522082921645,0,0,0,0,0.0397237627763543,0,0,0,0,0,0,0,0.0640388218351051,0,0,0,0,0,0,0,0,0,0,0.0369811333522015,0,0,0,0,-0.178162714653016,-0.170121524876448,0,0.157583783820718,0,0,0.47441778132871,0,3.46944695195361e-18,0,0,0,0.0698167029560145,0,0,0,0,0,-0.00700347047442009
X601288.CH.EQUITY,0,0,0,0,0,0,0,-0.583241132603047,0.321275026072019,0.0852993152948243,0.507346813268051,0,0,0,0.243185152094075,0.217437482194784,0,0,0,0,0,0,0,-0.326708843375274,0,0,0,0,0,0,0,0,-0.67013770159177,0,0,0,0,0,0,-0.372818028510292,0,0,0,0,0.241774671308426,0,0.312656894943214,0,0,0,0,0
X5.HK.EQUITY,-0.208944399094655,-0.0260303373200308,0,0,0,0,0,0,0,0,0,0,0,0,0.639441429569667,0,0,0.105951600407316,0,0.347150094124854,0,0,0.233567057777051,0.0988366250072844,0,0,0,0,0,0,-0.111431477530632,0,0,-0.153925379308207,0,0,0,-0.114653564370782,0,0,0,0,0.0252947889170333,0,0,0,0,0,-0.118454618370148,0.0804054875593155,0,0
X601988.CH.EQUITY,-0.101060666637407,0,0,0,0.374965361942493,0,0,0,0,0,0,0,0,0,0,0.0643417654539575,0,0,0.451407359615428,0,0,0,0,-0.110419326516641,0,0,0,0,-0.322337123031906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0792271238417842,0,0,0,0,0,0
X600036.CH.EQUITY,0,0.219265110074133,-0.072458527768842,0,0,0.0308898809760727,0,0,0,0.245090188365211,0,0.469093029846179,0,0,0,0,0.0240559437988783,0,0,0,0,-0.134607766763,0,0.12081333321955,0,0,0.0503765390460773,0,0,0,0,0.0329067977441043,0.0666905951706136,-0.19310067083029,0,0,0,0,0,0,0,0,0.168239117747534,-0.0323279073940325,0,0,0,0,0,0,0,-0.336981659173463
X1299.HK.EQUITY,0,0,0,0,0.198359479639564,0,0,0,0,0,0,-0.117390249229093,0,0,0,0.0557982786373075,0,0,0,0,0,0.139123962653786,0,0,0,0.167542590769507,0,0,0,0.0431327660289759,0,0.144392578591091,0,0,0,0,0,0,0,0,0,0,-0.121055243078732,0,0,0,0,-0.00872133058839641,0,0,0,0
X601628.CH.EQUITY,0,0.0631004164592055,0,0.00632623084871779,0,0,0,0,0,0,0.148859596612914,0,0,0.384298250236186,0,0,0,0,0.0078692653796535,-0.0214788460912095,0,0,0,0,0,0,0,0,0,0,-0.0645817700442969,0,0,0,0,0.0987464714965913,1.73472347597681e-18,0,0.136810036298319,0.0580557542869071,0,0,0,0,0,0.0500928944728117,0,0,0,0,-0.10362704658566,0
X601328.CH.EQUITY,0,0,0,0,0,0,0.470990980449995,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0539054328689062,0,0,0.213385952602109,0,0.172727991530459,0.130122771026532,0,0,0,0,0,0,0,-0.188044593901964,0,0,0,0,0,-0.0516380893864846,0.122541614615059,0,0,0,-0.0367874869803999,0,0,0,0,-0.255101977587021,0
