,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601066.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X000001.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X2388.HK.EQUITY,X002142.CH.EQUITY,X11.HK.EQUITY,X300059.CH.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X267.HK.EQUITY,X601818.CH.EQUITY,X600999.CH.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X002736.CH.EQUITY,X1113.HK.EQUITY,X000166.CH.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X600918.CH.Equity,X823.HK.EQUITY,X000776.CH.EQUITY,X601169.CH.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,CN2YR,CN210SLOPE
X601398.CH.EQUITY,0,0,8.67361737988404e-19,0.097832141734741,0,0,0,0,0,-0.0304669158589002,0,0,0,0,0,0,0,0,0,0,-0.0774253702925666,0,0.461965282623159,0.439858258769403,0.0620782924002151,0,0.176375619258429,0,-0.223858040568742,0,-0.0478335772266028,0,0,-0.0739802893685802,0,0,0,0,0,0,0,0,0,0.0543543689289988,0,3.46944695195361e-18,0,0,0,0,0,0,-0.0345544337045271
X601318.CH.EQUITY,0,0,0,0,0,0.112465561169049,0,0,0,-0.0129400080776954,0,0,0.0666368944264156,0.144649207346766,0,0,0,0,0.142755607853516,0,0,0,0,0,0,0,0,0,0,0.0513885761596887,0.00501167846657156,0.0507395183020863,0,0,0,0,0.223388795333934,0,0,0,0,0,0,0,0,0,0,0,0.0724844796155025,0,0,0.142302935326586,0
X601939.CH.EQUITY,0,0.064286431842714,0,0.814591509763345,0,0,8.67361737988404e-19,0,0,0,0,0,-0.0308729619166026,0.0140221045636308,0,0,0.0778855996258783,0.0430693962562068,0.0213883785584149,0,0,-4.33680868994202e-19,0,0,0,0.0177634951909175,0.0271212947142926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024061864651423,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0.912746971948495,0,-0.082882093603371,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139741900477374,0,0,0,0,0,0,0.06654567628369,0,0,0,0,0,0,0,0,0,0,0,0,-0.0171448241857494,0,0.00385913717313217,-0.0732791243126136,0,0,0,0,0,0,0,0,-0.0531190928811781,0,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.105510288816201,-0.0968768029879372,0.39958243524858,0,0,0,0,0,0,0,0,0,0.00275329004631141,0,0,0,0,0,0,0.00441772128047863,0,0,0,0,0,0,0,0.590167538074999,0,0,0,0,0,0,0,0,0.271380248111527,0,0,0,-0.0474545415160041,0,0.066734340350618,0
X600036.CH.EQUITY,0,0,0.408636345709189,0,0,0,0,0,0.0223462850893089,-0.00517109251957152,0,0,0,0,0,0,0.105591495316444,0,0,0.00634911702042417,0.0126624904609482,0,0,0,0,0.188886253871676,0.12002247300822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0,-0.148228675127289,0.0923440624037987,0,0.0431142966987832,0,0,0,-0.0128686639675918,0,0,0,0,0,0,0,0,-0.0745380936936781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.107544414960928,0,0.00763835455934626,0,0,0,0,1.04722045083571,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0.157270301689756,0,0,0,0,0.12804518769496,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.205874178443579,0,0.417837636341632,0,0,0.0890951422664888,0.38513611489452,0.164598587446848,0.0943036430270487,0,0,0,0,0,0,0,0,0,0,0,0,-0.176598669606077,0,0,0,0,0,0.0893955335188675,0,0
X5.HK.EQUITY,0,0,0,0,-0.026248655015639,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.058844125948209,0,0,0,0,0,0,0.277062269187669,0,0.46236194693048,-0.155871342472531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0436923993227871,0,0,0,0,0.126024838665702,0.0710772047921129,0,0.00810961025340324
X388.HK.EQUITY,0,0,0,0,0.236380292479827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.330069777865534,0,0,0,0.180373521853688,0,0,0,0,0,0,0,0,0,0,0,-0.154580145082607,0,0,0,-0.00605329799448435,0.110585220964492,0.152136383995747,0,0,-0.213004938715123,0,0.0560243311707814,0
X601658.CH.Equity,0,0,-5.42101086242752e-20,0.229908461754505,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0.297348181474323,0,-0.069109074851282,0,0,0,-0.0614530004999456,0,0,0,0,0,0.0726704948437592,0,0,0,0,0,0,0,0,-0.0332116890968987,0,0,0.306302823427883,0,0,0,0,0,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0.152401663551797,0,0,0,-0.111753669054185,0,0,0,0.323102122451707,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00266887333175187,0,0,0,0,0,0,0,0.0300579741813306,0.17477558914012,0.0225791862074995,0,0.196125658378814,0,0.102316650672501,0,0,0,0,0.010304950333382,0,0,0,0.182379260560755,-0.0414780981708002,0.0904057342976444,0
X601066.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.657181414466691,0,0,0,0.0652102610731122,0,0,0,0,0,0,-0.0556180556847968,0,0,0,0,0.0100419182954304,0.139343693622948,0,0,0,0,0,0,0,0,-0.0650101890174937,0,0.0493319088169814,0,0,0,0.0888199742394496,0,0.033716009580833,0,0,0,0,-0.0856316534491919,0,-1.73472347597681e-18
X601166.CH.EQUITY,0,0,0,0,0,0.132135354377839,0.215769619867409,0,0,0,0.0500650876560422,0,0,0,0,0,0.0262768771564485,0,0,0,0,0.0710725198413175,0,0,0,0,0,0,0,0,0,0.0311190915051667,0.099902416752336,0.00762444886657795,0,0,0.047267760686118,0,0,0.00153141883311338,0,0,0,0,0,-0.0192497016188906,0,0,0.415949849358724,0,0,0,0
X601328.CH.EQUITY,0,0,-6.93889390390723e-18,0.0462892664245329,0,0.113097376292813,0.0205449408558658,0,0,0,0,0,0,0,0,0,0.0291149672785404,0,0,0,0,0.373412064402231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.248237430506372,0,0,0,0,0,0,0,0
