,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601066.CH.EQUITY,X601166.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X000001.CH.EQUITY,X600000.CH.EQUITY,X601601.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X1109.HK.EQUITY,X601998.CH.EQUITY,X2388.HK.EQUITY,X688.HK.EQUITY,X300059.CH.EQUITY,X11.HK.EQUITY,X600048.CH.EQUITY,X002142.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X267.HK.EQUITY,X601688.CH.EQUITY,X600999.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X1113.HK.EQUITY,X002736.CH.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X2881.TT.EQUITY,X601169.CH.EQUITY,X600918.CH.Equity,FXI.US.EQUITY,CN2YR,CN210SLOPE
X601398.CH.EQUITY,0,0,0,0.141559313100721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.139431206719224,0,0.0177599250088925,0.417775606868198,0,0.454668731483999,-0.220368014440003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0603783852152969,0
X601318.CH.EQUITY,0,0,0,0.0160237261461781,0,0,0,0,0,-0.0184478643750136,0,0,0.0184391689748458,0,0.0289785259380249,0,0,0,0.520695026005113,0,0,0,0,0,0,0,0,0,0.125892978672027,0,0,0,0,0,0,0.0689854670231589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0,0.059554554154741,0,0.788130988711694,0,0,0,0.0117833640913993,0,0.0532386045738547,0.052230480184282,-0.0185006217621305,-0.0474207739029169,0.0121697146078113,0,0,0.0782151149977033,0,0,0,0,0,0,0,0.0258489540634179,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0.102012915082139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00546105573248997
X601288.CH.EQUITY,0,0,0.971124297397499,0,-0.0184504345525687,0,0,-0.0867079022057693,0,0.0368256613185395,0,0,0,0,0,0.0207755691870311,0,0,0,0,0,0,0,0,0.0754223153532693,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0210201156139028,0,-0.0740851505071656,0,0,0,0,0.0197956157857741,0,0,0,0,-0.107197292950015,-0.023953986231629,0
X601628.CH.EQUITY,0,0,0,3.46944695195361e-18,0,0,0,0,-0.0280766366177142,0.304540422952406,0,0.268612383408703,0,0,0,0,0,0,0.438043533819488,0,0,-1.73472347597681e-18,0,0,-0.0748042574550909,0,0,0,0,0,0,0,0,0,0,0,0,0.035637965678654,0,0,0,0,0,0,0,0.129146357583576,0,0,0,0,0,1.73472347597681e-18,0
X600036.CH.EQUITY,0,0,0,0.3307032121847,0,0,0,0,0.0476154599149596,0,0,0,0,0,0,0,0.0680484347476945,0.110228661491869,0,0,0,0,0,0,0.0737393349781527,0,0,0,0.144489056899373,0.120393255629863,0,0,0.0161562355769112,0,0,0,0,0,0,0,0,0,0,0,0.0512037780638954,0,0,0.0356097466847274,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0.0683106131951772,0,0,0,0,-0.0528436889073886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0710634070885577,0,0,0,0,0.00185438100657375,0,0,0,0,-0.0220027495386973,0,0,0,0,0,0,0,0,0,0,0,-0.133619231098705,0,0.998800842601442,-1.73472347597681e-18,0,0.000579751217450568,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0.0283110686522105,0.201345011347626,0,0,0,0,0,0,0,0,0,0,0,0,0.295038359665878,0,0,0,0,0.060990319690835,0,0,0,0,0.135553844281917,0,0,0,0.0311985126252824,0,0.1521723016743,0,0,0.0230540102787172,0,0.0594562544180716,0,-0.0234311344342322,0,0,0,0.169150039008585,0,0,-0.0526658306559221
X5.HK.EQUITY,0,0,0,0,0,0,0,-0.0264388534451498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.185956126784539,0,0.364494140531814,-0.0938629454077276,0,0,0,0,0,0,0,0,0,0.020229426178258,0,0,0,0,0.279531122890449,0,0,0,0,0,-0.319845244418888,0.213688623666013,-0.0155433687560837,0.0530740872283043
X388.HK.EQUITY,0,0,0,0,0.220900511356973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126849225232942,0,0.254840707400753,0,0,0,0.114416142627668,-0.00871299210834343,0,0,0,0,0.129461114144526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.181362168296911,0,0,0,0.283921987350965,0
X601658.CH.Equity,0,0.0241244364046788,0.279194643900174,0,0,0.0614703901180183,0,0,0,0,0,0,0,0,0,0,0.0850720203013516,0.01200872505234,0.190558678170147,0,0,0,0,0,0,0,0,0,0.0400784658885733,0,0,0,0,0,0,0,0,0.0242429285057323,-0.0638237577979542,0,0,0,0.0735010003904618,0,0.0405225355305714,0,0.0302738784804555,0.0307919433701611,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0.0543416495237134,0,0,0,0,0.0624382129772287,0,0,0.379705283520129,0,0,0,0,0,0,0,-0.0335154531617449,0,0,0,0,0,0.0235092856590619,0,0,0,0,0,0,-3.46944695195361e-18,0,0.129525576188451,0,0,0,0.18493088755273,0,2.16840434497101e-19,0,0.0701856870159926,0,0,0,0,0,0.143508439631157,0,0,0.0919436725646671
X601066.CH.EQUITY,0,0,0,0,0,0,0,0.0233267098682874,0,0,0,0.717494868413749,0,0,0.0428001521217075,0,0,0,-0.0618664554016056,0,0,0,0,0,0,0,0,0,-0.0262258719163578,0,0.00295491642354794,0,0,0,0.0441193659018889,0,0,0,0,0.0680815219972966,0,0.0489653059036688,0,0.00475924218628824,0,0,0,0,0,0,-0.0206622962647818,0,0
X601166.CH.EQUITY,0,0,0.0203773012709109,0,0,0,0.333779438146852,0,0,0,0,0,0,0,0,0,0.144316705774054,0.0183793153091774,0.0830134181971954,0,0,0.0618355656797708,0,0.110996550413566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0691087774963105,0,0.210007573815315,0,0,0,0
X000002.CH.EQUITY,0,0,-1.73472347597681e-18,0.202349618386121,-0.194216909706888,0,0,0,0.198736212274446,0.0215413577934292,0,0,0.373028859956044,0.144116888852093,0,0,0,0,0,0,0.0419523991672753,0,0,0,0,-0.133469251885099,0,0,0,0,0,0,0,0,0,0,0,0,0.0124362728885272,0,0,0,0,0,0,0,0,0,0,0,0,0.0739755300515012,0.0346347677656404
