,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601066.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X000001.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X300059.CH.EQUITY,X267.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X002142.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X1113.HK.EQUITY,X601336.CH.EQUITY,X001979.CH.EQUITY,X000166.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X2882.TT.EQUITY,X12.HK.EQUITY,X601229.CH.EQUITY,X600918.CH.Equity,X823.HK.EQUITY,X002736.CH.EQUITY,X000776.CH.EQUITY,X2886.TT.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,CN2YR,CN210SLOPE
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.194799581285483,0,0,0,0,0,0,0,0,0,0,-0.13213078001559,0,0.489841151960863,0.685879231544226,0.0593241744419938,0,0,-0.124273672655847,0,0,-0.0556225387580273,0,0.0668273500556875,0,0,0,0,-0.159327265146018,0,0,-0.337841767523358,0,0,0,0,0,0,0,0,0,0,0,-0.0247019139061289
X601318.CH.EQUITY,0,0,0,0,0,0.165165646413426,0,0,0,0,0,0,0,0,0.0831053502635067,0,0,0,0.31275372742137,0,0,0,0,0,0,0,0,0,0.115613342646988,0,0,0,0,0,0,0,0.111175473573299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143111799940846,0
X601939.CH.EQUITY,0,0,0,0.819843129608715,0.0238788682242862,0.0159191295693924,0,0,0,0,0,0,0,0,0,0.000656895924573291,0,0,0,0.0593583704706906,0,0,0,0,0,0,0,0,0,0,0,0.0164240629296064,0.0456721171491864,0,0,0,0.00528072162686492,0,0,0,0,0,0,0,0.0671271419961223,0,0,0,0.0229551631436806,0,0,0,0
X601288.CH.EQUITY,0,0,0.922611327097921,0,0,0,-0.0678429957977372,0,0,0,0,0,0,0,0,0,0,0.116163455441257,0,0,0,0,0,0,-0.0148038097228993,0,0.0589732921247419,0,0,0,0,0,0,0,0,0,0,-0.104345253636648,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,-0.0476943280054191,0,0
X601988.CH.EQUITY,0,0,0,0,0,0,-0.106345009671124,0,0,0,0,0,0,1.19742054023453,0,0,0,0,-0.130023529340057,0,0,0,0,0.0490586254498593,0,0,0.0802500373904271,0,-8.67361737988404e-19,0,0,0,-0.234977150653779,0,0,-0.268019658142492,0,0,0,0,0,0.0363091163049682,0,0.0875348496478569,0,0,0,0,0,0,0,0.183249323394807,0
X600036.CH.EQUITY,0,0,0.382620464288431,0,0,0,0,0,0.0167355574055417,-0.0229640948094044,0,0,0,0,0,0.136097514642431,0,0,0.0223549033965658,0,0,0,0,0,0,0,0.151438369551227,0,0,0.0750086495635399,0,0,0.186880430698489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.057952466888287,0,0.0120543722161853
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.766302792511786,0,0,0.0726742340201593,0,0,0,0,0,0,0.121370127682736,-0.0063890435735462,0,0,0,0,0,0,0,-0.0387661077339849,0,0,0,0,0,0.0046860696596031,0,0,0,0,0,0,0,0.042910499365609,0,0,0,0,0,0.0921845419473665,0.147584258105424,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,-0.00463294309145497,0.0385081514616019,0,0,0,0,0,0,0,0,0.151257943444824,-0.053846690283248,0,-0.190874675713993,0,0,0.174663608273661,0,0,0.0720026004054742,0.327348331688807,0,0,0.0896407857173405,0,0,0,0,0,0,0,0,0,0,0,0.364469410765508,0,0,0,0.175408651617019,0.106683810459626,0.126613845072077,0
X5.HK.EQUITY,0,0,0,0,0,0,-0.0203264556866677,0,0,0,0,0,0,0,0,0,0.0417677290166106,0,0,0,0,0,0.22917590809629,0,0,0.216373377677984,0.175613097905205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132061877648364,0,0,0,0,0,0,0,0,0.116101924800633,-0.0872401888200627,0.270468608408301
X388.HK.EQUITY,0,0,0,0,0,0,0.200476633477338,0,0,0,0,0,0,0,0,0,0,0,0,-0.1871367954155,0,0,0,0,0.444064162313426,0,0,0.0186061080334739,0,0,0,0,0,0,0,0,0,0,0,0,-0.0572823911265451,0,0,0,0.261018568821345,0.0321976630240618,0,0,0.0320040529700147,-0.154011230687517,-0.0872519958948968,0.0478953180772363,0
