,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X000001.CH.EQUITY,X600030.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X601066.CH.EQUITY,X601601.CH.EQUITY,X600000.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X300059.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X002142.CH.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X688.HK.EQUITY,X600999.CH.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X601229.CH.EQUITY,X000776.CH.EQUITY,X823.HK.EQUITY,X601169.CH.EQUITY,X2881.TT.EQUITY,X600015.CH.EQUITY,FXI.US.EQUITY,CN2YR,CN210SLOPE
X601398.CH.EQUITY,0,0,0,0.357119210210687,0,0,0.0843816946419917,0,0,0,0,0,0,0,0,0.0392651133926666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,-0.0333840602340263,0,0,0.201017846043207,0,0,0,0.0286930861196032,0,0,0,0,0,0,0,0,0.207367693335903,0,0,-0.00158429977030293,0,0
X601318.CH.EQUITY,0,0,0,0,0.00986747720588464,0,0,0,0.147643597552651,0,0.0587493117929837,0,0.0913935185090452,0,0,0,0,0,0.211332689008232,0,0.216414213201954,0,0,0,0,0,0,-0.0108301287794218,0,0.0828207657539642,0,0,0,0,0.0139825661908663,0,0,0.0514952194688354,0,0,0,0,0,0.0169824940405009,0,0,0,0,0,0,0,0.0728672499742294,-0.010232961916417
X601939.CH.EQUITY,0,0.0444545406056398,0,0.227575962008941,0,0,0,0,0,0,0,0,0,-0.0225104688612258,0,0,0,0,0,0.0349111989761775,0,0.787122579135703,0.0938991342344808,-0.202909139176331,-0.116658652906182,3.46944695195361e-18,0,0,0,0.0102015183679396,0,0,0,0,0,-0.0552164578405979,0,0,0,0,-0.128760939400619,0,0,0,0,0,0,0,0,0,0.00934161758378929,0.0575758196130456,0.109762529353116
X601288.CH.EQUITY,0.114843053396107,0,0.074053686565995,0,0.0855642700921271,0,0.411997899402214,0,0,0,0,0,0,0,0,0.0486332612322972,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.206793569947366,0,0,0,0,0,0,0.111148589837426,0,0
X601628.CH.EQUITY,0.0350949120552155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0817427180443252,0,0,0,0,0.0487076017108222,0.265678365744663,0,0,0,0,0,0,0.0671172127076334,0,0.406267162571328,0,0.154794231326481,0,0,0,0,0,0,0,0,0,0,0,0.0121016050208335,0,0,0,0,0.0887577160588769,-0.0412278474599823
X600036.CH.EQUITY,0,0.155742167763401,0,0,0.102645430054696,0,0.0827357455304582,0.0617698685931803,0,0,0,0,0.265152849712671,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29066834972916,0,0,0,0,0.0681817217664962,0,0,0,0,0,0,0.0913590798091011,0,0,0,0,0,0,0,0.0557638022841485,0,-0.0128878090403839,0,0,0,0
X601988.CH.EQUITY,0.177204327641515,0,0.0286726946929905,0,0,0.433623914381562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00100780619796791,0,0.116720887229569,0,0,-0.0981698478445579,0,0,0,0,0,0,0,0,-0.0353253313909685,0,0,0,0,0,0,0,0.322404091510787,0,0,0.0267598851164865
X1299.HK.EQUITY,0,0,-0.152745697252,0,0,0.0857185247112612,0,0,0,0.29173457464579,0,0,0,0,0,0,0.0969981394967336,0,0,-0.0525795922686909,-0.00143701005974851,0,0,0,0,0.207667927551828,0.0134154016211894,0.0924566040663903,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0.122884573371148,0,0.104001903543667,0,-0.0126642522157261,0,0,0,0,0,0,-0.0173408077118188,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0837725099243426,0,0,0,0,0.153249760651192,0,0,0,0,0.641849482299303,0.0638365883793254,0,0,0,0,0.0133680019424852,0.0704200039699326,0,0,0,0,0,0,0,0,0.141782659675535,0.0646252078903245,-0.156502905770528,0,0.119945028101413,0,0.0895006662262895,0,0.211205644726132,0,0,0,0
X388.HK.EQUITY,0,0,0,0,0,0,0,0.0755393747975932,0,0,0,0,0,0,0,0,0,0,0,-0.0927652880248181,0,0,0,0.477824714033736,0.270193429125934,0,0,0,0,0,0,0.159924886488969,0.250981589768177,0,0,0,0,0.208190483094157,0,0,0,0,0,-0.0351046209527362,-0.332872197388883,0,0.00583045796767832,0,0,0,0,0,0
