,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601628.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X000001.CH.EQUITY,X600030.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X601601.CH.EQUITY,X601066.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X300059.CH.EQUITY,X002142.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X1109.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X2007.HK.EQUITY,X688.HK.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X600999.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X000166.CH.EQUITY,X001979.CH.EQUITY,X2882.TT.EQUITY,X12.HK.EQUITY,X1113.HK.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X601169.CH.EQUITY,X2881.TT.EQUITY,X600918.CH.Equity,FXI.US.EQUITY,CN2YR,CN210SLOPE
X601398.CH.EQUITY,0,0,0,0,0.288720705827395,0,0,0,0,-0.051860353946479,0,0,0,0,0,0,0,0,0.121102195506506,0,0,0.142701538667546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.194253423077187,0,0,-0.0576032390335542,0,0
X601318.CH.EQUITY,0,0,0,0,0,0.0885124937889888,0,0,0.0457231389719721,0,0.0918231498043788,0,0.134121378534482,0,0,0,0,0,0,0.477640869788963,0,0,0,0,0,0,0,0,0.0527672991607863,0,0.0831889190348335,0,0,0,0,0,0,0.0643731415853666,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0749698965521291,-0.0451696099631903
X601939.CH.EQUITY,0,0,0,0,0.19028121594072,0,0.24505450125764,0,0,0.0840225222619066,0.0264935188425153,0,0,-0.13912442774546,0.00896062736575499,0,0,0,0,0,0.0799800132549889,0,0.491670252096787,0,0,-0.0160757468062412,0,0,0,0,0,0,0,0,0,0,0,-0.0371813612038924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,0.091191092679885,0,0,0,0,0,0,0,0,0,0,0.219812172023337,0,0,0,0,0,0,0.0847384961779154,0,-0.195718389643209,0,0,0.137395314133921,0,0,0,0,0.230356236406301,0.382705691936389,0,0,0,0,0,0,0,0,0,0,0.0686642235182125,0,0,0,0,0,0.0164570245565401,-0.118416732167745
X601288.CH.EQUITY,0.0927649274499997,0,0.00171173338926395,0,0,0,0,0,0,0.0239752597608197,0,0,0.0246029563864177,0,0,0.495015301002159,0,0,0,0,0,0,0.282027899694977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0.00128654930403542,0,0,0,0,0,-0.0512003864018832,0
X600036.CH.EQUITY,0.179177866152457,0.110236928829712,0,0.127032009888313,0,0,0.0264285600965032,0.0678638854934039,0,0,0,0,0.301272049686871,0,0,0,0,0,0,0,0,0,0,0,0.217457743588443,0,0,0,0.0487055314667969,0,0,0,0,0,0,0,0,0,0,0,0.0489915917025063,0,0,0,0,0,0,0,-0.0275014486816033,0,0,0,0
X601988.CH.EQUITY,0,0.218641424593878,0,0,0.202633991507301,0.271321441021214,0,0,0,0,0,0,0,0,0,0.15579299512417,0,0,0,0,0.168474044771382,0,0,0,0.0343811389766083,0,0,-0.0279154501540987,0,0,0.103945708941222,0,0,0,0,0,0,0,0,0,0,0,0,-0.150583633407527,0,0,0,0,0,0,-0.045336229239745,0,8.67361737988404e-19
X1299.HK.EQUITY,0,0,0,0,-0.140906972189196,0,0,0,0,0.360372475475074,0,0,0,0,0,0,0,0.119445002712344,0,-0.00192922066674096,-0.0554326482274439,0,0,0,0.0535290931684311,0,0.364250203412291,0.144905999261085,0.0601369553820414,0,0,0,0,0,0,0,0,0,0,0,0,0.0499825075569488,0.0243615464013266,0,0,0,0,0,6.93889390390723e-18,0,0,-0.0211976149496642,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,-0.121740562869172,0,0,0,0,-0.0671222284465273,0,0,0,0,0,0,0,0,0.433523864410274,0.0842638363908789,0,0.0368947615377752,0,0,0.135638382889424,0,0,0,-0.00209525905801887,0,0,0,0,0,0.30691129613315,0,0.183698954965579,0,0,0,0,0,0,0,0,0
X388.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0.09048502516774,0,0.109003458032342,0,0,0,0,0,0,0,0,0,0,0.352015885968637,-0.0442705528720037,0,0.0265574271237738,0.0152677868017191,0,0,0,0.357341830015279,0,-0.197061604073679,0.304634998046801,0,0,0,0,0,0,0.154646760737355,0,0,-0.296127948166303,0.071917459397798,0,0,0,0,0.177492946835641,0,-0.0739648481614322
