,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X388.HK.EQUITY,X000001.CH.EQUITY,X600030.CH.EQUITY,X000002.CH.EQUITY,X601601.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X300059.CH.EQUITY,X2388.HK.EQUITY,X002142.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X600016.CH.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X688.HK.EQUITY,X600999.CH.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X12.HK.EQUITY,X1113.HK.EQUITY,X002736.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X600918.CH.Equity,X000776.CH.EQUITY,X601229.CH.EQUITY,X2881.TT.EQUITY,X601169.CH.EQUITY,FXI.US.EQUITY,CN2YR,CN210SLOPE
X601398.CH.EQUITY,0,0,0.0323358791498867,0.20480525343905,0,0.0491673438453579,0,0.0278490109792068,0,0,0,0,0,0,0,0,3.46944695195361e-18,0.15628824011099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0274050493229134,0,0,0,0,0.0747906436466129,0.0153115474654025,0,0,0,0,0,0.135249664036486,-0.0487931878142297,0,0
X601318.CH.EQUITY,0,0,0.108300287253532,0,0,0,0,0,0.124930924377882,0,0.0448367261350792,0,0.0892751155538128,0,0,0.0184539635200288,0,0.0763843480479067,0,0.20043998483526,0,0,0,0,0,0,0,0,0,0,0.0566875147201294,0,0,0,0,0,0,0.111005852232289,0,0,0,0,0,0,0,0,0,0,0,-1.0842021724855e-19,0,0.0842703387038475,0
X601939.CH.EQUITY,0,-3.46944695195361e-18,0,0.154656094198469,0,0,0,0,0,0,0.111803842354683,0,0,0,0,0,0,0,0,0,0,-0.0140637867471531,0,0,0.620357947544082,0,0.153590860494172,0.0251309978545238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.14254992720238,0.150989410740354,0.0285396140508149,0,0,0.126956712266863,0.406039609392738,0,0,0,0.046002307726493,0,0,0,0,0,0.0378822565217766,0,0,0,0,0,0,0,0,0,0,0,0.0781794133819277,0,0,0,0,0,0,-0.0319347563396802,0,0,0,0,0,0,0,0,0.0377793332475795,0,0,0,0,0,0,-0.0958644873517116,0
X600036.CH.EQUITY,0,0.0664974655248111,0,0,0,0,0.00944132311775672,0.247271195138058,0,0,0,0,0.234034295986279,0,0.16492626653876,0,0,0,0,0,0,0,0,0.27030376908075,0.168464710204909,0,0,0.0222892209125112,0,0.0239381706462464,0,0,0,0,0,0,0,0,0.0340027417467836,0.0487232567030108,0,0,0,0,0,0,0,0,0,0,-0.0465444809067119,0,0
X601628.CH.EQUITY,0,0,0,0.0625877256139883,0,0,0,0,0,-0.0153428458420166,0,0.104785615322756,-0.0468646010439018,0,-0.0832273619372714,0,0,0,0.0404043745608174,0,-0.078356005684452,0,0,0,0,0,0,0,0,0,0,0,0,0,0.672936629402269,0,0,0,0,0,0,0,0.0667760359279871,0,0.22308730248998,0,0,0,0,0,0,0.18590756512939,0.000106577376388833
X601988.CH.EQUITY,0,0,0.0614369629059523,0.24048629255857,0.141255452768917,0,0,0,0,0,0,0,0.100708015293805,0,0,0,0,0.237881258521696,0,0,0,0,0,0.0964566383602366,0,0.12597568799682,0,-0.0215845667387074,0,-0.0178755943973257,0.19671007403158,0,0,0,0,0,0,0.0376577962775387,0,0,0.00403478888876276,0,0,0,0,0,0,0,0,0,0,0,0.0193023038198586
X1299.HK.EQUITY,0,0,-0.1548696029534,0,0.114025733460934,0,0,0,0,0,0,0.207606087893218,0,0,0,0,0,0,0,0,0.00911899645559808,0,0,0,0,0.130449273422038,0,0,0,0,0,0.117335265218574,0,0,0,0,0,0,0.117589614044016,0.0988712686782101,0,0,0.073002650778223,0.163612755870684,0,0,0.0497538725641529,0,0,0,0,0,0
X5.HK.EQUITY,0,0.0609752295181172,0,0,0,0.0289611449475323,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161765241888565,0,0,0.0981481960838278,0,0,0.127231767269163,0,0.0110228861036919,0,0,0,0,0,0,0,0,0,0.0607440954827889,0,0.22669415994364,-0.0824146670407359,0,0.0443089524550926,0.17328023413318,0,0,0,0,0.0550613372347538,0,0,0,0
X601166.CH.EQUITY,0,0,0.0454478587599781,0,0.066663105905599,0.0159184995346879,0,0,0,0,0.093435792765543,0,0.129264292448251,0,0,0,0,0,0,0,0,0,0,0.149773047290331,0,0,0,0,0.40315736811728,0,0,0,0,0,0.0116278548417325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0649750498296714
