,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X388.HK.EQUITY,X600030.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X601066.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X300059.CH.EQUITY,X11.HK.EQUITY,X1109.HK.EQUITY,X2388.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X601211.CH.EQUITY,X600999.CH.EQUITY,X600837.CH.EQUITY,X1113.HK.EQUITY,X001979.CH.EQUITY,X000166.CH.EQUITY,X601336.CH.EQUITY,X600918.CH.Equity,X12.HK.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X002736.CH.EQUITY,X601788.CH.EQUITY,X823.HK.EQUITY,X601881.CH.EQUITY,X000776.CH.EQUITY,FXI.US.EQUITY,CN2YR,CN210SLOPE
X601398.CH.EQUITY,0,0,0.0342613237757357,0,0,0.12610932678506,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.268867539445509,0,0.675160661977544,-0.0937217496633635,0,0.142689050945243,0,0,0,0,0,0,0.0691526751937383,0,-0.226580591167715,0,0,0,0,0,0,0,0,0,0,-0.36866756775913,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0.0545177334867914,0.182875047948687,0.0773336701667549,0,0,0,0.0574676009113884,0,0,0,0,0,0,0,0,0.284748850823536,0,0,0,0,0,0,0,0,0,0.155070173686642,0,0,0,0,0,0,0,0,0,0,0.189632774864582,0,0,0,0,0.0147128867849264,0,0,0,0,0,0,0
X601939.CH.EQUITY,0,0,0,0.866225900136671,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0.0460087500558075,0,0,0,0,0,0.0116515414695685,0,0,0,0,0,0.118920238914835,-0.0418962178847911,0,0,0,0,0,0,0,0,0,0,0,0,-0.0511063172943159,0,0,0,0,0,0,0,0,-0.0403228329383821
X601288.CH.EQUITY,0,0,0.845973523324246,0,0.0952575609063086,-0.0738731952932596,0,0,0,0,0,0,0,0.0134661396051131,0,0,0.0575293923971012,0.115047993983474,0,0,-0.00569122162960587,0,0,0,0,0,-0.0903733290637047,0.00968806562394467,0,0,0,0,0,0,0,-0.0210027969955331,0,0,-0.116635035807902,0,0,0,0,0,0,0,0,0,0,0,-0.00480860172256891,0,0
X601988.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0721403300753973,0,0,0.303738236594746,0,0,0,0,0,0,0,0,0,0,0.244846896272547,0,0,0,0.043343125239057,0,0,0,0,0,0,0,0,0,0,-0.126407763803179,0,0,0,0,0,0.117668139090999,0,0,0,0,0,-0.0161095720817255,0.2317814269911,0
X601628.CH.EQUITY,0,0,0,0,0,0,0.285568989627353,0,0,0,-0.0193853598947309,0,0,0,0,0,0,0,0,0,0,0,0.0363922351409413,0,0,0.0484597410384238,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0.202983733831077,0.121119982606795,0,0,0,0,0.0799646820133694,0.0757558717324036,0.0805530375994675,0,0.0496439410870528,0,0
X600036.CH.EQUITY,0,0,0,0.382796373888118,0,0,0,0.0360450889564299,0.0211775143243252,0,0,0,0,0,0,0.0863239391581202,0,0,0,0.0280049655280583,0,0,0,0,0,0,0,0.166852322121332,0,0,0,0,0,0.243140180546621,0,0,0,0,0,0,0,-0.0203094705123934,0,0,0,0,0,0.046880623123201,0,0,0.0861731660346387,0,0.0297648121310105
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0.0079919908959732,0,0,0,0,0,0,0,0,0,0,0,0.173189133548261,0.0511337438703154,0,-0.061191140959427,0,0,0,0,0,0,0.230205004283032,0,0,0,0,0,0.0620732528134543,0.0845998202597504,0,0,0,0.131883429717656,-1.38777878078145e-17,0,0,0,0.0116953715195142,0.448731251668762,0,0,0.142780287556888,0.0711549634276949,0
X5.HK.EQUITY,0,0,0,0,0,-0.115292707507809,0,0,0,0,0.0998972694206191,0,0,0,0,0,0.36619840317997,0,0,0,0,0.193895366697338,0,0,0,0.318326531910351,0,-1.73472347597681e-18,0.0379815318880209,0.0817838052311358,0,0.0279693115359883,0,0,0,0,-0.114871013598917,0,0,0,0,0,0,0.184781466678753,0.135228679734219,0,0,0,0,0,0.051644051089876,0,0.0749626438077129
X601658.CH.Equity,0,0,0,0.225236432343886,0,0,0,0,0,0,0,0,0.0345307152648158,0,0,0,0,0.168043659301426,0.138375506784198,-3.46944695195361e-18,-0.222774635355058,0,0,0,0,0,-0.141709589696707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.467204343636008,0,0,0,0.0491343473431793,0,0,0,0,0,0
X388.HK.EQUITY,0,0.214524509007654,0,0,0,0,0,0,0,0,0,0,0,0,0,0.085921492569987,0,0,0,0,0.307663462141495,0.14416825691096,0,0,0,0,0,0.191720987363301,-0.130998708502985,0,0,0,0,0,0,0,0,0.133333823943931,0.0508695984084028,0,0,0,-0.352519256094919,0,-0.197134704635899,0.038048356118707,0,0,0,0,0.0087569438330233,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0.00134436177840526,0,0,0,0,0,0.0639708400621804,0.230204571415743,0,0,0,0,0,0,0,0,0,0.0474920614663488,0,0,0,0,0,0,0,0.333544427748477,0,0.0579373104824269,0,-1.73472347597681e-18,0,0,0,0.0656438008849325,0,0,0,0,0.0895540953829264,0.00357807853026997,0,0.00753778068087718,0,0.0230031605885317,0,0
