,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X388.HK.EQUITY,X16.HK.EQUITY,X688.HK.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X600016.CH.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X601066.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X12.HK.EQUITY,X601211.CH.EQUITY,X001979.CH.EQUITY,X823.HK.EQUITY,X600837.CH.EQUITY,X2882.TT.EQUITY,X300059.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X600999.CH.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X2881.TT.EQUITY,X2886.TT.EQUITY,X000776.CH.EQUITY,FXI.US.EQUITY,CN2YR,CN210SLOPE
X601398.CH.EQUITY,0,0.289228444376193,0,0.444947897313559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120954977619086,0,0,-0.0629449534419429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0536769051902241,0,0.0312583208432557,0,0.0916385143566599,0,0
X601939.CH.EQUITY,0.359121626290188,0,0,0.288303350842489,0,0,-0.097203118148424,0,0,0,0.0028485620190053,0,0.141246120709002,-0.0661323189795026,0,0,0,0,0,0,0,0,0,0,0,0.0319947944476539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200134055948137,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.110835766354276,0,0,0,0,0,0,0,0,0,0,0.041335109919485,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0.268114977626925,0,0,0,0,0,0.109811938408356,0,0,0.0705031702994072,0,0.132735805116417,0,0,0,0,0,0
X601288.CH.EQUITY,0.454246581730456,0,0,0,0.200328030142095,0,0,0,0,0,0,0,0.0262394039464308,0,0,0,0,0,0,0,0,0.168819262370491,0,0,0,0,0,0.018436562840808,0,0,0,0,0.0292502820613393,0,0,0,0,0,0,0.00675899922128514,0,0.0636636197792891,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0.0971043782335611,0,0.379664319382533,0,0,0,0,0,0.272393507080652,0,0,0,0,0,0,0,0.198347780712897,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0.0157967450834498,0,0,0,0,0,0,0,0,0,0,0.0477297855515567,0,0,0,0,0,0,0,0,0,0,0.0285640564407522,-0.0725569749275585
X600036.CH.EQUITY,0,0,0.0286657928545545,0,0,0,0,0,0,0,0,0.411316232660938,0,0,0,0,0,0,0,0,0,0,0.0629175247436606,0,0.118717812861113,0,0,0,0,0,0,0,0,0.0958197730827132,0,0,0,0.00699731607898528,0,0,0.0555058177195802,0,0,0,0,0,0,0,0.261992921022678,0,0,0,0.0101385323554562
X1299.HK.EQUITY,0,0,0,-1.73472347597681e-18,0,0.117173462939294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047700258037652,0.205031021640718,0,0,0.0594965567289671,0,0,0.193975163636711,0,0,0,0,0,0,0,0,0,0,0,0,0.191298007799258,-6.93889390390723e-18,0,0,0,0
X5.HK.EQUITY,0,-0.138234723173009,0,-0.152208456054911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0107523949266044,0,0,0,1.22972030929641,-0.773887933258763,0,0,0.483025897891202,-0.0403922339593254,0,0,0,0,0,0,0,0,0,0,0,0.432753364564003,0,0,0,0,0,0,0,0,0,0,0.108282737349725,0,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0974190080815773,0,0,0,0,0,0,0.0857402558170341,0.195814608947181,0,0.0923283175789783,0,0,0,0.264775617615928,0,0,0.050457794336775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0548665125106158,0,0
X601658.CH.Equity,0,0,0,0.514509103055716,0,0,0,0,0,0,0,0,0,0,-0.259566014145946,0,0,0,0,0,0,0,0.107746452353486,0,0.143443650662986,0,0,0,0.73324505518186,-0.0671467372199484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0837393081978625,0,0,0,0
