,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X388.HK.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600030.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X601066.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X267.HK.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X300059.CH.EQUITY,X002142.CH.EQUITY,X600999.CH.EQUITY,X601211.CH.EQUITY,X1113.HK.EQUITY,X600837.CH.EQUITY,X000166.CH.EQUITY,X001979.CH.EQUITY,X601336.CH.EQUITY,X12.HK.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X000776.CH.EQUITY,X823.HK.EQUITY,X600918.CH.Equity,X601169.CH.EQUITY,X601881.CH.EQUITY,X002736.CH.EQUITY,FXI.US.EQUITY,CN2YR,CN210SLOPE
X601398.CH.EQUITY,0,0,0,0,0.239057685570868,0,0,0,0,0,-0.206471547931064,0,0,0,0,0,0,0,0,0,0,0,0.459736161506719,0.455525634958309,0,0,0.111304411105189,0,0,0,0,0,-0.0830397912269989,0,-0.180453672719636,0,0,0,-0.617195212048565,0,0,-0.0895703721868823,0,0.0320214117842202,0,0,0.0317497735326536,0,0,0,0.00784567845948099,0,0
X601318.CH.EQUITY,0,0,0,0,0,0.386367778532967,0.0722441559653987,0,0,0,0,0,0,0,0,0,0,0,0,0.164384812070415,0.0490155759514522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154385537457668,0,0,0,0,0,0,0,0.0532641689805236,0,0,0,0
X601939.CH.EQUITY,0.0145160301764906,0,0,0.281732236435132,0,0,0,0,0,0,0,0.208408135321207,0.197030531749806,0,0,0,0,0,0,0,0,0,0,0.0353680314904392,0,0,0,0,0,0,0,0,0,0,0,0,-0.011992349373742,0,0,0,0,0,0,0,0,0,0,0.279383954044678,0,0,0,0.0178578601845692,-0.108443427021312
X601288.CH.EQUITY,0,0,0.219324170274697,0,0.401032674842146,0,0,0.0619888471728964,0,0,0.0169906947958502,0,0.140331629717325,0,0.0539966862750814,-0.0150838686544,0,0,0.0593250256056298,0,0,0.0183399867143545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0735608404152367,0,0,0,0,0,0.0263677684258082
X601988.CH.EQUITY,0,0,0.339858961987867,0.148245575684042,0,0,0,0,0,0.0468371765931695,0,0.0243040524981155,0,0,0,0,0.106700868557689,0,0.0760462893517388,0,0,2.77555756156289e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.421224549342191,0,0,0.116649175808925,0,0,0,0,0,0,0,0,0.1929946708875,0
X600036.CH.EQUITY,0,0.00729979807811351,0.0910849153697161,0,0,0,0.0312551143912576,0.0623111178036378,0,0,0,0.105318351142938,0,0,0,0,0,0,0,0.127909344165766,0,0,0,0,0.00973606553609414,0,0,0,0,0,0,0,0,0.390327335441313,0,0,0,0,0,0,0,0,0,0,0,0.0782439650426771,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,0.419357489118574,0,0,0,0,-0.129422904012767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0571343247482086,0.252303709484919,0,0.129224211602498,0,0.000557167219256575,0,-0.0508060657545444,0,0.099509760190031,0,0,0.050978054800954,0,0,0.0148212730303267,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128934788151906,0,0.0560168112673543,-0.0394437624363805,0.0618346131598146,0,0,0,0,0,0.23249304655466,0,0,0,0,0,0.186844353279498,0.100674328407357,0,-0.036866409751444,0,0,0,0,0,0.321621797624603,0.00394005692516809,0,0,0,0.241457016298617,0.133826876538975,0
X5.HK.EQUITY,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0.0405335078057436,0,0,0,0,-0.452888583854016,0.652312711598958,0,0,0.121503155527582,0.614410540528541,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0497949682192621,0,0,0,0,0,0.181873165147657,0,0,0
X601658.CH.Equity,0,0,0,0.0168193805865549,0.0445608719882837,0,0,0,0,0,0,0,0,0,0,0,0,0.221109328496452,0.15095340925594,0,-0.12946613680282,0,-0.00638066438408362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026407728412433,0,0.29086551640361,0,0,0,-0.0258709368290495,0,0,-1.73472347597681e-18,0,0,0,0
X388.HK.EQUITY,0,0.336401932832707,0,0,0,0,0,0,0,0,0,0,0,-0.127449303154161,0.0950071803964836,0,0,0,-0.167496169997397,0,0,0,0.272924052307458,0,0,0,0,0,0,0,0,-0.00413769599047615,0,0.00769733868630295,0,0,0.395061271074089,0,0,0,0,-0.143818128889159,0,-0.0700024572483738,0,1.38777878078145e-17,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0.144587628699999,0.0333156902306238,0,0.134841061558001,0,0,0,0.0271893479077491,0.00340500915940956,0,0,0,0.403380157791267,0.114753868653837,0,0,0,0,0,0,0,0.0243136013363983,0,0,0,0,0,0,0,0,0.013489128280514,0,0,0,0,0,0,0,0.0971958901522679,0,0,0,0,0,-0.00717032355879155,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0.215300864001346,0.104321351650693,0,0,0,0.00579071530101156,0,0,0,0,0,0,0.125801689789114,0.0674439270629691,0,0,0,0,0,0,0,0.0842537991641117,-1.73472347597681e-18,0,0,0,0,0,0.123133791588714,0,0,0,0,0,0,0,0,0,0,0,0,0.036659293109913,0,0,0,0,0,0.0258532596562385,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.00561332936953507,0,0,0,0,0,0.234807544454705,0,0.00137338635798732,0,0,0,0,0,0.0295632286005488,0,0,0,0,0,0,0.372096125591005,0.0389075356094261,0,0,0.0743121669487002,-3.46944695195361e-18,0.013238212376204,0,0,0.0532028371997128,0,0,0,0,0,0,0,0,0,0.0447161971240761,0,0
X600000.CH.EQUITY,0,0,0,0.045192503932611,0,0.0208279034248617,0,0.0256826494405129,0.0553144646184735,0,0,0.60394441961581,0,0,0,0,0,0,0,0,0,0.0639459691973622,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000002.CH.EQUITY,0,0,0,0,0,0,0,0.0194586508358527,0,0,0,0,0,0,0,0,0,0.0822899343560888,0,0,0,0,0.0455836616751746,0,0,0,0,0,0,0,0.0888582827931306,0,0.132205769419516,0,0,0,0.0287731361332951,0,0,0,0,0,0.224739464907413,0,0,0,0,0,0.0267868726191176,0,0,0,0
X601066.CH.EQUITY,0,0,0,0,0,0,-0.207424335201865,0,0,0,0,0,0,0.446211738805852,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0.119723874465894,0,0,0,0,0,0,0.211398859888651,-0.0220775744826154,0,0.203715574066595,0.00787975651177345,0.0587314097132674,0,-0.0190918807962422,0,0,0,0,0,0,0,0,0.00317955665857435,0,0,0,0
X601319.CH.EQUITY,0,0,0,0,0.056286569504551,0,0,0,0,0,-0.0500182324051822,0,0,0,0,0.0350818638161347,0,0,0,0.033564844190345,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0.171380401709311,0,0,0,0,0,0,0.355562621424484,0.179640801585804,0.00616363691282806,0,0.140201748051641,0,0,0,0,0,0,0,0,0,0
