,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X388.HK.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X16.HK.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X601066.CH.EQUITY,X601998.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X1109.HK.EQUITY,X267.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X002142.CH.EQUITY,X601688.CH.EQUITY,X1113.HK.EQUITY,X601211.CH.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X2882.TT.EQUITY,X300059.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X823.HK.EQUITY,X601229.CH.EQUITY,X000166.CH.EQUITY,X600999.CH.EQUITY,X601169.CH.EQUITY,X2881.TT.EQUITY,X2886.TT.EQUITY,X600015.CH.EQUITY,X000776.CH.EQUITY,FXI.US.EQUITY,CN2YR,CN210SLOPE
X601398.CH.EQUITY,0,0.338237375072247,0.0631470239835776,0.105651188793792,0,0,0,0,0,0,0.200631862991102,0,0,0,0.00982289582108905,0,0,0,0,0,0,0,0,0,0,-0.0169469618020961,0,0,0,0.0659629179768948,0.0131612249920232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0372561782937954,0,0,0,0.143085041134821,0,0
X601939.CH.EQUITY,0.299264430419625,0,0,0.0400075488984098,0,0,0,0,-0.0499192694090411,0,0.186817843148774,0,0,0.106309104346379,0,0,0,0,0,0,0,0,0,0.215319448254599,0,0,0,0,0,0,0,0,0,0,0,0,-0.0329469336839281,0,0,0,0,0,0,0,-0.01122055258257,0,0,0,0.143662293503906,0,-0.0455479704525369,0,0
X601318.CH.EQUITY,0,0,0,0,0.17110577096997,0,0,0,0,0,0,0.186622005149537,0,0,0.0186001549692317,0,0,0,0,0,0,0.0971290727746647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0.0568037312064756,0,0,0.203178511848886,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.412131344985735,0,0,0,0.217402297582685,0,0,0,0,0,0,0,0,0.112926077189334,0,0,0,0,0,0.0853879137841209,0.0582411527162307,0,0,0,0,0,0,0,0,0,0,0,0.0201314517128812,0,0.0248932786783594,0,0,0,0,0,0,0,0.0200674929397534,0,0,0,0,0,0,0.0153006704433975,0,0,0
X601988.CH.EQUITY,0,0,0,0.375158084649312,0,0,0,0,0,0.243605488210968,0,0,0,0,0,0.0921217862873177,0.136253639098767,0,0,0,0.0452678453759582,0,0,0,0,0,0.0951940788632734,0,0,0,0,0,0,0,0,0,-0.523951334583145,0,0,0,0,0,0,0.0761522665921947,0,0,0,0,0,0,0,0.292658809422143,0
X600036.CH.EQUITY,0,0.0280698425265443,0.0708197718876551,0,0,0,0,0,0,0,0,0.148255083294719,-0.0574822582283945,0,0,0,0.0911092939609099,0,0,0.0587902676963638,0,0.231701086796007,0,0,0,0,0,0,0,0,0,0.195204227871993,0,0,0,0,0,0,0,0,0.136784937968319,0,0,0,0,0,0,0.111848028796402,0.0170123043541978,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.239082294930949,0,0,0,0.482015571656459,0,0,0,0,0,0,0,0.108281578044794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112299059329955,0,0,0.046513946884243,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,-0.229585898815142,0,-0.36421545067533,0,0,0,0,0,0,0.100718086646283,-0.344839916818422,0.600056638854003,0,0.669301479533986,0,0,0.0945040091137992,0,0,0,0,0,0,0.415823512722703,0,0,0,0,0,0,-0.108636576414587,0,0,0.0315686109156331,0,0,0,0,0.123590637545925
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,-0.104552346311849,0,0,0,0,0,0,0,0,0.382062007811631,0,0,0,0.037531869681529,0,0,1.73472347597681e-18,0,0,0.00154205665733156,0,0.0508081208338384,0,0.0881900502313658,0,0,0,0,0.208965270855806,0,0,0,0,0,0,0,0,0,0.16841927332257,0.0377962359245693,0
X601658.CH.Equity,0,0,0,0.158199161558869,0.181340716389449,0,0,0,0,0,0,0,0,0.118309506953704,0,0,0,0,0,0,0,-0.0818604955479846,0,0,0,0,0.0366195892238795,0,0.0938196374615376,0,0,0,0,0,0,0,0,0.275997840814934,0,0,0,0,0,0,0,0,0,0,0.434757402554718,0,0,0,0
