,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X388.HK.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600030.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X601066.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X600016.CH.EQUITY,X16.HK.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X267.HK.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X300059.CH.EQUITY,X002142.CH.EQUITY,X601211.CH.EQUITY,X600999.CH.EQUITY,X1113.HK.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X000166.CH.EQUITY,X001979.CH.EQUITY,X601229.CH.EQUITY,X12.HK.EQUITY,X600918.CH.Equity,X2882.TT.EQUITY,X823.HK.EQUITY,X601881.CH.EQUITY,X000776.CH.EQUITY,X601169.CH.EQUITY,X002736.CH.EQUITY,FXI.US.EQUITY,CN2YR,CN210SLOPE
X601398.CH.EQUITY,0,0,0.00538825662707124,0,0.231897860760936,0,0,0,0,0,-0.216382381978003,0,0,0,0,0,0,0,0,0,0,0,0.470065460853569,0.475023217503885,0,0,0.104620085669852,0,0,0,0,0,-0.0825231043986061,0,0,-0.180868245065434,0,0,0,-0.618050415849592,0,0,-0.0944245625585957,0.0352134496859258,0.0321857413522433,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.0225607013900592,0,0,0.26685113326819,0,0,0,0,0,0,0,0.219041237693618,0.202626976409577,0,-2.77555756156289e-17,0,0,0,0,0,0,0,0,0.0355965269496424,0,0,0,0,0,0,0,0,0,0,0,0,-0.0112741580563079,0,0,0,0,0,0,0,0,0,0,0,0.276758795302144,0,0,0.0166351012317915,-0.112807642723202
X601318.CH.EQUITY,0,0,0,0,0.0243562361848062,0.263515410908052,0.138410551894354,0,0,0,0,0,0,0,0,0,0,0,0,0.223195202833636,0,0.153491329435086,0,0,0,0,0,-5.42101086242752e-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0.270126026747968,0,0,0.351955523464874,0,0,0.0542957340107517,0,0,0.0179646089389578,0,0.147187170582342,0,0.0187629499348037,-0.0259374635596302,0,0,0.0426319748655053,0,0.0923958245247665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0693944019335929,0,0,0,0,0,0,0,0,0.0230515398559628
X601988.CH.EQUITY,0,0,0,0.229869287995387,0,0,0,0,0,0.454032934198607,0,0.198432433476624,0,0,0,0,0.206411597717088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.178326273525722,0.0137354120403538,0,0,0,0,0,0,0,0,0,0.0540573140439549,-0.123800027855637
X600036.CH.EQUITY,0,0.0870173646821744,0,0,0,0,0.0349677669007792,0.0623424350319046,0,0,0,0.114619595442334,0,0,0,0,0,0,0,0.126727700136311,0,0,0,0,0.0166493169699612,0,0.00161584026496634,0,0,0,0,0,0,0.387424272720899,0,0,0,0,0,0,0,0,0,0,0,0.0727616718932048,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,0.287049068572072,0,0.042519322720924,0,0,-0.0888815773602228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0241483130497149,0,0,0,0,0,0,0,0,0,0,0.107337906246415,0.200576021963508,0.0793839254054673,0,0,0,0,0,0,0.0312924660748868,0,0,0,0,0,0.0123350166822798,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0841370103314688,-6.93889390390723e-18,-0.060152470433127,0.0330496872772723,0,0,0,0,0,0.208893307213464,0,0,0,0,0,0.127654815125193,0.105351471830581,0,0,0,0,0.176734714661946,0.0424374284851224,0,0.359625479643751,0,0,0,0,0.161055179577686,0.0524282642658538,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0481960124471227,0,-0.0656653693701029,0,0,-0.543710359239607,0.804292930547015,0,0,0.13206336719829,0.637173162411618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181383217739808,0,0,0
X601658.CH.Equity,0,0,0,0.0410380946446153,0,0,0,0,0,0,0,0,0,0,0,0,0,0.294574228847184,0.054060717143241,0,-4.33680868994202e-19,0,-0.00683094126401868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.217608368020324,0,0,-0.0123360092328628,0,0,0,0,0,0,0
