,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601066.CH.EQUITY,X601166.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X000001.CH.EQUITY,X600000.CH.EQUITY,X601601.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X1109.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X688.HK.EQUITY,X11.HK.EQUITY,X600048.CH.EQUITY,X300059.CH.EQUITY,X2388.HK.EQUITY,X002142.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X267.HK.EQUITY,X600999.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X1113.HK.EQUITY,X002736.CH.EQUITY,X001979.CH.EQUITY,X000166.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X2881.TT.EQUITY,X601169.CH.EQUITY,X600918.CH.Equity,FXI.US.EQUITY,CN2YR,CN210SLOPE
X601398.CH.EQUITY,0,0,0,0.123272417538999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.165843368227252,0,0,0.445104886014155,0.523212452609307,0,0,-0.227836076958673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00727110131618675,0,2.16840434497101e-19,0,0,0,0,0,-0.0644388182453182,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.0689203130991118,0,0,0.0656894582919049,0,0,0,0.183374956472643,0,0.161327380173771,0.256546552369811,0,0,0,0,0,0,0.00977910064911064,0,0,0,0.127719284040989,0,0,0,0,0.0583653817836724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0723751435475241,0
X601939.CH.EQUITY,0,0,0,0.772422270516308,0,0,0,0,0,0.00162206289448226,0.0997862347832567,0,0,0,0,0,0.108952208992841,0,0,0,0,0,0,0,0,0,0,0.0126578301089146,0.0679398988461034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00606494269775153
X601288.CH.EQUITY,0,0,0.986072563867782,0,-0.00752528600423953,0,0,-0.0602231663812477,0,0.022963288758318,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.0501838563684307,0,0,0,0,0,0,0,0,0,0.0174644434987518,0,-0.0411367123467797,0,0,0,0,0.0664870215434786,0,0,0,0,-0.112792632894694,-0.0119997405041467,0
X601628.CH.EQUITY,0,0.083764971110865,0,0,0,0,0,0,-0.0693343265065213,0.252854670558144,-0.0616705948680405,0.302536392653813,0,0,0,0,0,0,0.337065814453724,0,0,0,0,0,0,0,0,0,-0.0830377695421984,0,0.0175531570389131,0,0,0,0,0,0.151336001847133,0,0,0,0,0,0,0,0,0.148527733130384,0,0,0,0,0,0.0179700138201055,0
X600036.CH.EQUITY,0,0,0,0.348242682073325,0,0,0,0,0.0753061144970202,0,0,0,0,0,0.00436921807081332,0,0.0199590465097223,0.146513979454947,0,0,0,0,0,0,0,0,0.101177717238337,0,0,0.16837354968331,0,0,0,0.0260631869393795,0,0,0,0,0,0,0,0,0,0,0.037417971804325,0,0,0.0433666642924647,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0.0626970109905237,0,0.0132838973244372,0,0,-0.0572201336750831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0731017122676534,0,0,0,0,0,-0.0256511396150188,0,0,0,0,0,0,0,0,0,0,0.000463030362932161,-0.134223516634533,0,0.999764508020084,-1.73472347597681e-18,0,0,0
X1299.HK.EQUITY,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0.14888762293834,0,0,0,0,0,0,0,0,0,0,0,0.301552377935866,0,0,0,0.0466099506271183,0,0,0,0,0,0,0,0.115846251518377,0,0,0,0.0706793445802447,0.182614835366931,0,0,0,0.0245408420539815,0.0524973063328494,0,-0.0229404527693627,0,0,0,0.141004347563043,0,0,-0.0532261339853338
X5.HK.EQUITY,0,0,0,0,0,0,0,-0.0358550873079522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.178202315818455,0.356510161289546,-0.0936055912890459,0,0,0,0,0,0,0.0483365207953999,0,0,0,0,0.0201506518421697,0,0,0,0,0.295022000517171,-1.73472347597681e-18,0,0,0,0,-0.326972543228205,0.23733281186386,-0.0194439258413172,0.0501196755087178
X388.HK.EQUITY,0,0,0,0,0.207734348213486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117665824724606,0.251742406445012,0,0,0,-8.67361737988404e-19,0,0.140254805080952,-0.0158750715461211,0,0,0,0,0.139811321024869,0,0,0,0,0,0,-0.0179031144060422,0,0,0,0,0,0,-0.186620785231487,0,0,-0.0043376678574816,0.294194473075546,0
