,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X388.HK.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X601066.CH.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X002142.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X823.HK.EQUITY,X2882.TT.EQUITY,X300059.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X2881.TT.EQUITY,X600015.CH.EQUITY,X2886.TT.EQUITY,X000776.CH.EQUITY,FXI.US.EQUITY,CN2YR,CN210SLOPE
X601398.CH.EQUITY,0,0.292859508683724,0,0.330194715758029,0,0.0166414089720015,0,0,0.0910807880941059,0,0.0598895130957708,0,0,0,0,0,0,0,0,0,0,0,0,-0.105989617697702,0,0,0.046412691757626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0977260059363504,0,0.11773220006734,0,0
X601939.CH.EQUITY,0.46027177320904,0,0,0.152936341206504,0,0,-0.160602172928928,0,3.46944695195361e-18,0,0,0,0.188947131276723,0,-0.0607826976415601,0,0,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,-1.6940658945086e-21,1.73472347597681e-18,0,0,0,0,0,0,0,0,0.256020551974773,0,0,-0.079998719858841,0,0
X601318.CH.EQUITY,0,0,0,0,0.22293029084622,1.73472347597681e-18,0,0,0,0,0,0,0,0,0.047251481686904,0,0,0,0,0,0,0.196567441164418,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0.239102325383929,0,0,0,0,0.212081920345115,0,0,0,0,0,0,0.0760830145673651,0,0,0
X601288.CH.EQUITY,0.500919090993897,0,0,0,0.198580215852774,0,0,0,0,0,0,0,0.0745784675625704,0,0,0,0,0,0,0.0127731597457358,0.116970490952814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0.0502307805056651,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0.541977129835004,0,0,0,0,0,0.259379476391157,0,0,0,0,0,0.257882832408194,0,0.0171851758088876,0,0,0,0,0,0,0,0,0.0933476971006011,0,0,0,0,0,0,0,0,0,-0.37923102980576,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0.202977891844259,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.300686705191929,0,0,0,0,0,0.0724604689350727,0,0,0,0,0,0.00853626591015676,0,0,0,0,0,0.0441994807917676,0.186446478193822,0,0.0788253616536151,0,0,0,0,0.00294248937629493,0,0,0,0.180418140618874,0,0,0,0,0.111096686992425,0,0.0165711700927363,0,0,0,0
X1299.HK.EQUITY,0.0764876179102432,0,0,0,0,0,0,0,0.135196151811346,0,0,0,0.101687781401926,0,0,0,0,0,0,0,0,0,0.0102392010116501,0,0,0,0,0.226860366105718,0,0,0,0,0,0,0,0.176030002190438,0,0,0,0,0,0,0.0714908496811455,0,0,0,0.107195182594336,0,0,0,0,0,0
X5.HK.EQUITY,0,-0.0365084972711505,0,-0.17682677927415,0,0,0,0,0,0,0,0,0,0,-0.00546395660084463,0,0,0,0,0,0.0546509794892372,0,-0.583357726068112,1.0678467474923,0,0,-0.0324166491786008,0,0.460527892676176,0,0,0,0,0,0,0,0,0,0.435625382451661,0,0,0,0,-0.130460333960045,0,0,0,0,0,0,0.0983969883247101,0,0
X601628.CH.EQUITY,0.0596588315784497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146641825784629,0,0,0.0661166470549113,0.134366293801771,0,0,0.0170247203628575,0,0,0.125263617396527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110794124895854,0.0135330100996889,0.0175814326441407,0,0,0.0831324198711823,0.0213098391541431,0,0.0841588207327752,0.0183661538888334,0
X601658.CH.Equity,0,0,0,0.0690375192381322,0.0713146870957387,0,0,0,0,0,0,0,0.254138973373664,-0.0390110696143976,0,0,0,0,0,0,0.0156547791670051,0,0,0,0,0,0.210730295976554,0.121752518704521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.361961031059682,0,0,0,0,0
