,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601166.CH.EQUITY,X601066.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601601.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X1109.HK.EQUITY,X601998.CH.EQUITY,X300059.CH.EQUITY,X002142.CH.EQUITY,X600048.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X688.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X600999.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X601211.CH.EQUITY,X002736.CH.EQUITY,X000166.CH.EQUITY,X1113.HK.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X600918.CH.Equity,X601169.CH.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,CN2YR,CN210SLOPE
X601398.CH.EQUITY,0,0,0,0.147019768418823,0,0,0,0,0,-0.107350927967745,0,0,0,0,0,0,0,0,0,0,-0.0834280947172187,0,0,0.426274964765155,-0.125312389067665,0,0,0,0,0.472172420537918,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0296363004106169,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,-3.46944695195361e-18,0,0,0,0,0,0.0364312012965048,-0.0214195631918058,0,0,0,0,0,0.247803844413357,0,0,-1.73472347597681e-18,0.503822632089989,0,0.0184843467384115,-0.0110176066680326,0,0,0,0.01593779358562,0,0,0,0.0528098192676109,0,0,0,0.118293725923094,0,0.054590686396615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152146399901285,0
X601939.CH.EQUITY,0,0,0,0.771460063329236,0,0,0,0,0,0,0.101224496317694,0,0,0,0,0.110980528420041,0,0,0,0,0,0,0,0,0.0100957973271589,0,0,0.0664924159452867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00583018635570098
X601288.CH.EQUITY,0,0,0.967918440027586,0,0,0.00731269524205512,0,-0.043085095996923,0,0.0376528842075841,0,0,0,-0.0150080838226982,0,0,0.0110244780697425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0372602521609172,0,0,0,0,0.0276010052776099,0,-0.027626929046537,0,0.00561345056234399,-0.0610598097489739,0,0,0,0.0730863207415859,0,0,0,0,-0.125723774859646,-0.0457603592435386,0
X601628.CH.EQUITY,0,0.00721732970674877,0,0,0,0,0,0,-0.1012751718353,0.268481445254067,0,0.27615205032773,0,0,0,0,0,0,0.302658696812376,0,0,0,0,0,0,0,0,-0.0839192875649089,0,0,0.0206785404160129,0,0,0,0.263942493059868,0,0,0,0,0,0,0,0,0,0,0.109213358905952,0,0,0,0,0,0.0405559241560387,0
X600036.CH.EQUITY,0,0,0,0.343425275076324,0,0,0,0,0,0,0.0124451013619793,0,0,0,0,0,0,0.177825558708415,0,0,0,0,0,0,0,0.195031252443595,0,0.0264240230478569,0,0,0,0,0,0,0,0,0.0675920524259843,0,0,0,0,0,0,0,0.0741381119122368,0,0,0,0,0.00383135083537333,0,-0.0115534341291426,0
X601988.CH.EQUITY,0,0,0,0.06911623557003,0,0,0,0,-0.0269868072191819,-0.0730461595645658,0,0,0,0,0,0,0,0,0,0,0.00120668558104541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0131654172371506,-0.0627139923994036,0,0.989875789952177,0,0,0,0
X1299.HK.EQUITY,0,0.0640563530516123,0,0,0.0801427356343905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.337352815012121,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0.0559776893934912,0.0849528382805892,0,0,0,0,0.193763185608817,0,0,0,-6.93889390390723e-18,0.0939158436660716,0,0,0,0,-0.0627610038172381
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0467441134471872,0,0,0,0,0,0,0,0,0.0624865406241661,0.562884280987746,0,-0.0393664739236706,0,0,0,0,-0.011001865417933,0,0,0,0,0.0338254301151079,0,0,0.213440239906861,0.270321732736758,0.327338524326388,0,0,0,0.235049393748217,0,0,0
X388.HK.EQUITY,0,0,0,0,0.169659819944154,0,0,0,0,0,0,0,0,0,-9.45372418251706e-05,0,0.119522112267448,0,0,0,0.265050435157061,0,0.272077839318904,0,0.206997982804867,0,0,-0.069567607002302,0,0,0,0,0,0,0,0,0.13355816277293,0,0,0,0,-0.12491991492176,0,-0.17471131340068,-0.0852710899881304,0,0,0,0,0,-0.0324809319889276,0.316042045798241,0
X601658.CH.Equity,0,-3.46944695195361e-18,0.227454073061534,0.143280597482078,0,0,0,0.043501522313767,0,-0.0274691321444954,0,0,0,0,0,0,0,0.0708493470880698,0,0,0,0,0,0,0,0,0.146697527219319,0.00716716087049517,0,0,0,0,0,0,0,0,0,0,0,0.155481721587892,-0.0724181833638911,0,0,0,0,0,0.0621089875992193,0,0,0.0346433836262731,0,0,0
X600030.CH.EQUITY,0,0,0,0,0.00989216093854184,0,0,0,0,0.110276712319479,0,0,0,0.330291914734937,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0501980955214245,0,0,0.0755937399368149,0,0,0.182133576464582,0,0,0,-0.0574073342736126,0.144102104023653,0,0,0,0.22001278996598,0,0,0,0,0.0426248139982987
