,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X601066.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X300059.CH.EQUITY,X2388.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X002142.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X1113.HK.EQUITY,X601336.CH.EQUITY,X000166.CH.EQUITY,X600837.CH.EQUITY,X001979.CH.EQUITY,X600999.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X600918.CH.Equity,X601229.CH.EQUITY,X823.HK.EQUITY,X002736.CH.EQUITY,X000776.CH.EQUITY,X2886.TT.EQUITY,X2881.TT.EQUITY,CN2YR,CN210SLOPE
X601398.CH.EQUITY,0,0,0,0.00107519218932442,0,0,0,0,0,-0.0403895291562063,0,0,0,0,0,0,0,0,0,0,0,0,0.530571738094683,0.662290877655394,0,-0.113628427138107,0,0.00758075928878091,0,0,-0.196887482179213,0,0.245745963695153,0,0,0,0,0,0,-0.0545986067015372,-0.3093629010685,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.187362888434545,0,0,0,0,0,0,0,0.0985632337981747,0,0,0,0,0.206909890435728,0,0,0,0,0,0,0,0,0.089700313694805,0.0484957363775381,0,0,0,0,0,0,0.200287468903115,0,0,0,0,0,0,0,0,0,0.0231646358118215,0,0,0,0.00472408483200972,0
X601939.CH.EQUITY,0,0,0,0.815023880084875,0.0210145144605903,0.0101525092236492,0.0158525538026933,0,0,0,0,0,0,0,0,0,0,0,0.0588959723961051,0,0,0,0,0,0,0,0,0,0,0,0,0.0351081316378024,0.0395862222990301,0,0,0,0,0,0,0,0,0,0,0.0590391398338085,0,0,0,0,0.0269950759888075,0,0,0
X601288.CH.EQUITY,0,0,0.857180285719872,0,0,-0.0970536430483793,0,0,0,0,0,0,0,0.0167894559524549,0,0.0309983141815973,0.0701237769772892,0.147197157898003,0,0,0,0,0,0,0,0,0.0198066967492196,-0.0495476296396225,0,0,0,0,0,0,0,0,0,0,0,-0.169002854478401,0,0,0,0,0,0,0,0,0,-0.00503998734346564,0,0
X601988.CH.EQUITY,0,-0.0883090442297312,0,0,0,-0.127036676445809,0,0,0,0,0,0,0.764936037297385,0,0,0,0,-0.268141325395392,0,0,-0.0289655104704154,0,0,0.466327582007699,0,0,0,0,0,0,0,0,-0.00801136252200241,0,0,0,0,0,0,0,-0.019808165255031,0,0.0866883253949593,0,0.0265665241905178,0,0.10951845557986,0,0,0,0.166986193823584,0
X601628.CH.EQUITY,0,0,6.93889390390723e-18,0,0,0,0,0,-0.0317947508422082,0,0,0.813337578112588,0,0,0,-0.00400046264680548,0,0,0,0,0,0.14352158188876,-0.0236922057926874,0,0,0,0,0,0,0,-0.054965233974511,0,0,0,0,0,0.0285025360040753,0,0,-0.0347478942051062,-0.0536467338438999,0,0,0.109759171343012,0,0.0834867508076063,0,0,0.0336804655523841,0,0.132205003140247,0
X600036.CH.EQUITY,0,0.0154941004015825,0.419576785558415,0,0,0,0,0,0.0272298383508073,-0.0055527132694818,0,0,0,0,0,0.106959794181215,0,0,0,0.000416858282472425,0,0,0,0,0,0,0.194778030993458,0,0,0,0,0,0.108300716772552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0.160715912602516,0,0,0,0.0858209495765094,0,0,0,0.248714241179161,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.156727686573689,0,0,0.307570754253284,0,0.167119506285981,0.020031275484416,0.13227198588374,0,0,0,0.0313463589858268,0,0,0,0,0,0,0.190409970644688,0,0,-0.138969213030607,0,0,0,0.130444854518893,0.0702444724625633,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,-0.191494176441227,0,0,0,0.165282403640006,0,-0.0238329503567071,0,0,0,0.250328317488276,0,0.1787807445225,0.0518565584657507,0.134934693382145,0,0,0,0,0,0,0,0,0.129163593711739,0,0,0,0,0,0,0.0593888619791035,-0.199094887225426,0.0802932115925215,0,0,0,0,0,0,0.233824098693906
X388.HK.EQUITY,0,0,0,0,0,0.143328802722422,0,0,0.0974457364096756,0,0,0,0,0.0422274942530553,0,0,0,0,-0.220427449137583,0,0,0,0,0,0,0.15206018671808,0,0.379548048469892,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21917283715931,0,0.0814702532601434,0,0,0.0391212416272897,-0.297082246502928,2.16840434497101e-19,0
