,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601066.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X000001.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X1109.HK.EQUITY,X601998.CH.EQUITY,X688.HK.EQUITY,X002142.CH.EQUITY,X300059.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X600048.CH.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X600999.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X002736.CH.EQUITY,X1113.HK.EQUITY,X000166.CH.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X600918.CH.Equity,X000776.CH.EQUITY,X2881.TT.EQUITY,X601169.CH.EQUITY,CN2YR,CN210SLOPE
X601398.CH.EQUITY,0,0,0.154068763402032,0,0,0,0,0,0,-0.0283314595115955,0,0,0,0,0,0,0,0,0,0,0,0,0.0342411353226843,0.297963969053372,0.360446794294089,0.218147585575713,-0.192157805726518,0,0,-0.0442497727148022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0.243924417818702,0,0,0,-0.0712303413776172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131528858548344,0.188361033614055,0.0252248834723048,0,0,0,0.198649809371384,0,0.116050776022954,0,0,0,0,0,0,0,0,0,0,0,0,0.0377373632020502,0
X601939.CH.EQUITY,0,0,0,0.799789291860025,0,0,0,0,0,0,0.000996734209695491,0,-0.0394105633206291,0,0,0,0.0419161379217983,0.121120482942687,0.0503441464882731,0,0,0,0,0,0,0,0,0,0.0361489836840637,0,0,0,0,0,0,0,0,0.0453847138024018,0,0,-1.0842021724855e-19,0,0,0,0,0,0.0049158101957807,0,0,0,0,0
X601288.CH.EQUITY,0,0,0.918031066409451,0,-0.0868507265856514,0,0,0,0,0,0,0,0,0,0,0.0177879934789943,0,0,0.118031656597786,0,0.0566484577209292,0,-0.0678735189209241,0,0,0,0,0,0.0235911722162336,0,0,0,0.0407014427582123,0,0,0.00161909054868892,0,0,-0.0257327590657193,0,0,0,-0.0916895146248843,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.0106005160859226,0,0,0,0,0,0,0,0,0.310807896543387,0,0.215320371672688,0,0,0,0,0,0,0,0.0860925391558067,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0.465622069961903,0,0,0,0,0,0,0,0,0.184855025827555,0,0,0,0.123897934159513,0
X600036.CH.EQUITY,0,0,0.241583414855087,0.144748564419108,0,0,0,0,0.0966765941182738,-0.0201393149572131,0,0,0,0,0,0,0.121713582068542,0.0746236854477118,0,0,0,0,0,0,0,0.0949153947113989,0,0,0,0,0.107154970877655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0122715996299455,0,0,0
X601988.CH.EQUITY,0,0,0,0.0070960644801106,-0.124091182212767,0.0733821616372623,0,0.0555491051477523,0,0,0,-0.0256356775057005,0,0,0,-0.00345779262305499,0,0,0,0,-0.0341587171094885,0,-0.017208990283662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.102736623062644,0,0,0,0,0,0,1.05237385354075,0,0
X1299.HK.EQUITY,0,0,0,0,0.0544751530274238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.352496439635441,0,0,0,0,0,0,0,0,0.250624813088194,0,0.0981805449522002,0,0,0,0,0,0,0,0.0512083051381454,0,0,0,0,0.0928809130035023,0,0,0,0.0683781709815695,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.325034773838417,0,0,0,0,0,0,0,0,0.521311358009547,0.168762827558963,0,0,0,0,0,0,0,0,0,0,0.0544983708132915,0,0,-0.11955424637053,0.0453203780811548,0.137000250545097,0,-0.13592050924509,0,0.0699378079151612,0,0,0.00878543702910852
X388.HK.EQUITY,0,0,-0.189563219461882,0,0.155590915144078,0,0,0.113957361012524,0,0,0,0,0,0,0,0.0255207192651395,0,0,0,0,0,0,0.445464312331725,0,0,0,0.204901893164127,-0.0211751629869168,0,0.0141878005475619,0,0.0508553585509895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.191528389216972,0,0.252138465007516,0
