,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601166.CH.EQUITY,X601066.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X000001.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X1109.HK.EQUITY,X601998.CH.EQUITY,X2388.HK.EQUITY,X688.HK.EQUITY,X11.HK.EQUITY,X600048.CH.EQUITY,X300059.CH.EQUITY,X002142.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X267.HK.EQUITY,X601688.CH.EQUITY,X600999.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X1113.HK.EQUITY,X001979.CH.EQUITY,X002736.CH.EQUITY,X12.HK.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X2881.TT.EQUITY,X601169.CH.EQUITY,X600918.CH.Equity,CN2YR,CN210SLOPE
X601398.CH.EQUITY,0,0,0,0.134873642345303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.12451351157836,0,0.0480956573578204,0.467898674859567,0,0.362767860290416,0,0,-0.204210670689938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0331165931549821,0,0,0,0,0,0,-0.0808324786812785,0
X601318.CH.EQUITY,0,0,0,0,0,0.215339650075674,0,0,0,-0.0181838009613891,0,0,0,0,0,0,0.0345634551796193,0,0,0.0944036739837843,0.0577969087768594,0,0,0,0,0,0,0.186213882577999,0,0,0.102670042349362,0,0,0,0,0.126258822693756,0.0961084004225863,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026432861040788,0
X601939.CH.EQUITY,0,0.0870193748660238,0,0.786732340656087,0,0,0.00176992228963727,0,0,0.030139366715376,0.0451381033930964,0,0,-0.0495660037281237,0,0,0.094107623580072,0,0,0,0,0,0,0,0.0386949698841516,0,0,0,0,0,0,0,0,0,0,0,0.0581763331156143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00689162190957978
X601288.CH.EQUITY,0,0,0.857446097177678,0,0,0,0,-0.0943073283662907,0,0.00242420908415212,0,0,0,0,0,0.0313616172829177,0,0,0.138379505817811,0,0,0,0,0.109499539221129,0.0705913189393315,0,0,0,0,0.0131494595495123,0,0.00567394874898784,0,0,0,0,0,0,0,-0.117965912178868,-0.151114797113564,0,0,0,0,0,0,0,0,0,0,-0.00386694529897386
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,-0.0276586838510645,0.311183227380699,0,0.262044210297872,0,0,0,0,0,0,0,0.464480091381455,0,0,0,0,-0.069877862126658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130845525318653,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0.125252683302531,0.211412006611054,0,0,0,0,0.0649651320273856,-0.0176114390832877,0,0,0,0,0,0,0,0.166789118027003,0,0.0305453481595334,0,0,0,0,0.0237946533658719,0,0,0.0395451823852943,0,0.177909462602616,0.126193422172795,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0.0321651475159123,0,0,0.0312379579099143,0,0,0,0
X601988.CH.EQUITY,0,0,0,0.0685062936528845,0,0,0,0,-0.0538803190581337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0716438041286924,0,0,0,0,0.00240562501705706,0,0,0,0,-0.0224720270266917,0,0,0,0,0,0,0,0,0,0,0,-0.133079340195194,0,0.99824243802978,0,0,0
X1299.HK.EQUITY,0,0,0,0,0.0254123040330779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.278216365470068,0,0,0,0,0,0,0,0,0,0.135969222303899,0,0,0,0,0.166671999530606,0.261809553694925,0,0,0.0290975017113339,0,0.0167509470381723,0,0,0,0,0,0.0235382995574306,0,-0.112522026353304
X5.HK.EQUITY,0,0,0,0,-0.0340069633007752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0.409630023526863,0,0,0,0,0,0,0,0,-0.293896261215262,0,0,0,0,0,0,0,0,0.0888589111748699,0,0,0,0,-0.0831016541411642,0,0.0131180737654509
X388.HK.EQUITY,0,0,0,0,0.218899671625556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130161380905878,0,0.256467527415308,0,0,0,-0.0086831370176265,0,0.113020945002842,0,0,0,0.132395322556524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.17866146831566,0,0,0.281692743390899,0
