,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601066.CH.EQUITY,X601166.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601601.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X1109.HK.EQUITY,X601998.CH.EQUITY,X300059.CH.EQUITY,X002142.CH.EQUITY,X600048.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X688.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X600999.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X601211.CH.EQUITY,X002736.CH.EQUITY,X1113.HK.EQUITY,X000166.CH.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X600918.CH.Equity,X601169.CH.EQUITY,X2881.TT.EQUITY,CN2YR,CN210SLOPE
X601398.CH.EQUITY,0,0,0,0.145835181653812,0,8.67361737988404e-19,0,0,0,-0.107288424702097,0,0,0,0,0,0,0,0,0,0,-0.0825877792521453,0,0,0.423324419227809,-0.125011039580247,0,0,0,0,0.467097270325907,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0.0294687674115357,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,-6.7762635780344e-21,0,0,0,0.0229444852576518,-0.0209976908217699,0,0,1.73472347597681e-18,0,0,0.0294724346852239,0,0,0,0.467269981946438,0,0,0,0,0,0,0.0216311368586535,0,0,0,0.0177266459267142,0,0,0,0.235360971970272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156040382189836,0
X601939.CH.EQUITY,0,0,0,0.770594737833008,0,0,0,0,0,0,0.101313421482476,0,0,0,0,0.110356228619417,0,0,0,0,0,0,0,0,0.0101409137357735,0,0,0.0664319946931698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005744138240066
X601288.CH.EQUITY,0,0,0.879432462602478,0,-0.0231061917429098,0,0,-0.0384285167118594,0,0,0,0,0,0,0,0,0.0160460728635473,0,0,0.0216328110067971,0.00269780293359269,0,0,0.208395313935252,0,0.064165083897124,0,0,0,0,0,0,0,0,0,0,0,0,-0.105768270012387,0,0,-0.14181306342781,0,0,0,0.0485989161916432,0,0,0,0,0,0
X601628.CH.EQUITY,0,0.00715141625046583,0,0,0,0,0,0,-0.102101824823642,0.270640446983366,0,0.275506436878602,0,0,0,0,0,0,0.299680228571474,0,0,0,0,0,0,0,0,-0.0839775476374048,0,0,0.0206724674038926,0,0,0,0.262886592560274,0,0,0,0,0,0,0,0,0,0,0.109616458220433,0,0,0,0,0.0417305861528566,0
X600036.CH.EQUITY,0,0,0,0.348743090231223,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18093605638473,0,0,0,0,0,0,0,0.197940091985505,0,0.0330409337766741,0,0,0,0,0,0,0,0,0.0691804818132301,0,0,0,0,0,0,0,0.0760077386662863,0,0,0,0,0.00435022198568938,-0.00821813568636929,0
X601988.CH.EQUITY,0,0,0,0.007898623513722,0,0.045194158280373,0,0,0,0,0,0,0,0.037143459018046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.040522663274541,0,0,0,0.0482034063393436,-0.0898916760633943,0,0.979977371919641,0,0,0
X1299.HK.EQUITY,0,0,0,0,0.00610812342841901,0.0263818791784188,0,0,0,0.267568575831508,0,0,0,0,0,0,0.00920357793622224,0,0,0,0,0,0.285109936705577,-0.0625985891109022,0,0,0,0,0.115927784026679,-0.0325097455379545,0,0,0,0,0,0,0.177287551882528,0.0357251389398545,0,0,0,0,0.128187158331571,0,0,0,0,0.11092903040757,0,0,0,-0.0467590611772701
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0.155328703546397,0,0,0,-0.203447602168814,0,0,0,0,-0.200770776590384,0,0,0,0,0,0,0,0,0.0580563958374361,0.429268607845699,0,-0.150870149948867,0,0,0,0,0,0.0642527200289942,0,0,0.349680793907962,0,0,0,0.182933616787691,0.35754447329566,0,0,0,0,0.32470582523626,0,0.0360524138800305
X388.HK.EQUITY,0,0,0,0,0.192901015885227,0,0,0,0,0,0,0,0,0,0,0,0.0160319472644899,0,0,0,0.257005044398464,0,0.267740054787393,0,0.129446644488035,0,0,-0.0575840952418389,0,0,0,-0.0111469903537596,0,0,0,0,0.0907403204906396,0,0,0,0,-0.0241042886031136,0,-0.16185343548213,0,-3.46944695195361e-18,0,0,0,0,0.315802288716518,1.0842021724855e-19
