,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601628.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X600030.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601066.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X601328.CH.EQUITY,X601601.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X1109.HK.EQUITY,X300059.CH.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X002142.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X600048.CH.EQUITY,X688.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X600999.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X000166.CH.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X1113.HK.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X000776.CH.EQUITY,X823.HK.EQUITY,X600918.CH.Equity,X601169.CH.EQUITY,X2881.TT.EQUITY,CN2YR,CN210SLOPE
X601398.CH.EQUITY,0,0,0,0,0.738168738866035,0,0.0466047263426666,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0.0563603108172425,0,0.115631805786556,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0.154567215501031,0,0,0.0179848804716333,0,0,0.000785294138327262,0,0.0160115207809328,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0.0235823585927453
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0.00408499991380197,-0.0140831508321415,0,0,0,0,0,0.168783967953149,0,3.46944695195361e-18,0,0.315880670226841,0,0,0,0,0,0,0,0,0.0123500826369933,0,0,0,0,0,0,0.215233975608635,0,0.0637846488040659,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0.156223242010857,0
X601939.CH.EQUITY,0,0,0,0,0.672201018145999,0,0,0,0,0,0,0.236703229736217,0,-0.0196425533545066,0.102521545121601,0,0,0,8.67361737988404e-19,0.0515813333894539,0,0,0,0.0244300922014339,0,0,0.003121308996342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0664649202206797,0,0,0,0,0,0,0,0,-0.0013141056779139,0.0303412295342568
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.131026031725528,0.165298288873917,0,0,0,0,0,0,0.300785631068468,0,0,0,0,0.18052194089302,0.0934606733186955,0,0,0,0,0,0,0,0,0.118649783165826,0.0182219242088681,0.0715227518606283,0,0,0,0,0,0,0,0,0,0,0,0.13913312157305,0,0,0,0,0
X601288.CH.EQUITY,0.179129337683171,0,0.829517120391367,0,0,0,0,-0.0801874032139973,0,0,0,0,0,0,0,0,0.0189463090163973,0,0,0,0.0205379915311725,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0650842064219027,0,0,0,-0.0206212600305709,0.0214477815604867,-0.168722805303946,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0.211329738686615,0.0796343317781334,0,0.155352308029562,0,0,0.0957211108749415,0,0,0,0,0,0,0,0.26415696830864,0,0,0.0864313775632897,0,0,0,0,0,0,0.212830893306376,0,0,0.0588398008480848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0.0305542927366472,0,1.38777878078145e-17,-0.0578420143610303,1.38777878078145e-17,0.143956414688242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0676882544702753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0579429974723005,0,-0.0479480416728627,0.908733141986036,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0.210650637285924,0,0,0,0,0,0,0,0,0,0,0,0.225846038338514,0,0,0,0.0499305877559815,0,0,0,-0.0491348053478292,0,0,0,0,0,0,0.0406557853729219,0.0237344975634099,0,0,0,0,0.105794254103337,0.183881392614317,0,0,0,0.0736932362208781,0,0,-0.049816474724076,-0.18612918661701
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,-0.251891084108505,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0637586623295809,0.365404606385256,0.0234415995922016,0.112885798776012,0,0,0,0,-0.0650906494308681,0,0,0.0846699552595237,0,0,0,0,0.147040128640721,0.32322916330077,0,0,0,0,0,0,0,0
X388.HK.EQUITY,0,0,0,0.174652253774105,0,0,0,0.101137343256525,0,0,0,0,0,0,0,0.078255231863419,0.0300509178844772,0,0,0,0.0995437345702655,0.356012335798467,0.108302751512654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10435032458607,0.203775545287861,0,-0.31227693816583,0,0,0,0,0,0.0381474151211255,0,0,0,0.0518340046961542,0
