,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601066.CH.EQUITY,X601166.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X000001.CH.EQUITY,X600000.CH.EQUITY,X601601.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X1109.HK.EQUITY,X601998.CH.EQUITY,X688.HK.EQUITY,X300059.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X600048.CH.EQUITY,X002142.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X267.HK.EQUITY,X600999.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X1113.HK.EQUITY,X002736.CH.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X2881.TT.EQUITY,X601169.CH.EQUITY,X600918.CH.Equity,CN2YR,CN210SLOPE
X601398.CH.EQUITY,0,0,0,0.126291622325344,0,0,0,0,0,-0.0744901875942757,0,0,0,0,0,0,0,0,0,0,-0.0590854687244619,0,0.00409772137831236,0.233575353810385,0.503718022567611,-0.110255188840172,0,0,0,0.205979105082182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0510897436940895,0
X601318.CH.EQUITY,0,0,0,0.00470266419637649,0,0,0,0,0,-0.0260640557376407,0,0,0.0271502875807491,0,0.0555482392654132,0,0.0160529333055313,0,0.498080314907203,0.0193270911039083,0,0,0,0,0,0,0,0,0.118181992972968,0,0,0,0,0,0,0.0652381735292902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0,0.107534764102369,0,0.755440776366249,0,0,0,0,0,0.0246962365646825,0.0874563329894462,0,0,0,0.0270389368081945,0,0.0181469298335402,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0.0579983144648615,0,0.00743537860349748,0,0,0,-8.67361737988404e-19,0,0,0.015919404529753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0.892759650737275,0,0,0,-0.00689608639472921,0,0,0,0,0,0,0,0,0.0123554448236611,0,0,0,0.0363218022621984,0.0978515232474361,0,0,0,0,0,0,0,0,0.0349780755474876,0,0,0,0,0,0,0,0,0,0,-0.16858044938091,0,0,0,0,0.0178584774225172,0,0,0,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,-0.027559209746788,0.301708131479555,0,0.268563944959841,0,0,0,0,0,0,0.437181291532872,0,0,0,0,0,0,0,0,-0.0751052243301664,0,0,0,0,0,0,0,0,0.0358070540077014,0,0,0,0,0,0,0,0,0.129207109486633,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0.333933809883509,0,0,0,0,0.0775057553631868,0,0,0,0,0,0.0209518389591173,0,0.0309647336049982,0.13808325466661,0,0,0,0,0,0,0,0,0,0,0.1167601122776,0.159357256764483,0.0399704806426824,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0345814331546578,0,0,0.0551784862757992,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0.0380005067328205,0.313268433886762,0,0,0,0,0,0,0,0,0,0,0,0,0.284771591282289,-0.0339749261134156,0,0,0.0907989248180573,0,0,0,0.0419751278137564,0,0,0.0995116085731501,0,0,0,0,0.0453830900525613,0,0,0.0409443130811394,0,0.0766456456973581,0,-0.0118660255673467,0,6.93889390390723e-18,0,0.204818012512899,0,-0.0250128462383589
X601988.CH.EQUITY,0,0,0,0.0644004653666241,0,0.00942503432233507,0,0,-0.0552984292883701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0728423916859295,0,0,0,0,0,0,-0.0241175532834947,0,0,0,0,0,0,0,0,0,0,0.000219061322391853,-0.134331790341234,0,0.999509929223565,0,0.000800494794130451,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.214546761570752,0,0.339217139706226,0.0244716769628523,-0.0654458653296597,0,0,0,0,0,0,0,0,0,0.0141062011539218,0,0,0,0,0.318529687427643,0.0465729578381673,0,0,0.11673706929918,0,-0.349487830482268,0,0.1040710912289
X388.HK.EQUITY,0,0,0,0,0.223015159630947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127154388422309,0,0.256060881750853,0,0,0.115410677726501,-0.00874151446597818,0,0,0,0,0,0,0.111192788562313,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.177388156537276,0,0,0.28176131884126,0
X601658.CH.Equity,0,0.0262001584048533,0.303314380983708,1.73472347597681e-18,0.0491762440573608,0.0135155676625212,0,0,0,0,0,0,0,0,0,0,0.0254900360051036,0.0249803149404266,0.17278094535756,0,0,0,0,0,0,0,0,0,0.0878095554299611,0,0,0,0,0,0.022240264138659,0,0.0204630278448955,0,-0.0614394819520525,0,0,0,0.0554363838089822,0,0.0724627974881773,0,0.0205323976358577,0.0524092380925409,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0.0817369828182475,0,0,0,-0.0193067451749357,0.0555811685925389,0,0,0.348423125562369,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0.00447393867434676,0,0,0,0,0,0,0.0249700436010948,0,0,0.0691633577390307,0,0,0,0.200130047006903,0,-0.0245760748626219,0,0.13210684747989,0,0,0,0,0,0.188284997387878,0,0.0770377556901402
