,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X388.HK.EQUITY,X688.HK.EQUITY,X600030.CH.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X600016.CH.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X601066.CH.EQUITY,X2388.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X601211.CH.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X823.HK.EQUITY,X600837.CH.EQUITY,X2882.TT.EQUITY,X300059.CH.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X600999.CH.EQUITY,X601169.CH.EQUITY,X2881.TT.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X2886.TT.EQUITY,X000776.CH.EQUITY,CN2YR,CN210SLOPE
X601398.CH.EQUITY,0,0.219494420585221,0,0.308290331596317,0,0,0,-0.0212630201518497,0.24428854268369,0,0.117792238514105,0.0304567264560695,0,0,0,0,0,0,0,0,0,0,-0.132222845205113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102717561910201,0.0106081159743964,0,0,0
X601939.CH.EQUITY,0.354084577779969,0,0,0.286126146542861,0,0,-0.0952283132448867,0,0,0,0.00278594552961706,0,0.140312575801866,-0.0648208068004457,0,0,0,0,0,0,0,0,0,0,0,0.0316877739819494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.201856011175256,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0167519824420949,0,0,0,0,0,0,0,0.0129363331689485,-2.77555756156289e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0.386399595933052,0,0,0,0,0,0,0,0.10041342991591,0,0,0,0,0.248020962683729,0,0,0,0
X601288.CH.EQUITY,0.450000941006382,0,0,0,0.209347691037574,0,0,0,0,0,0,0,0.0159625922820455,0,0,0,0,0,0,0,0,0.17020912913592,0,0,0,0,0,0,0.0199285039655137,0,0,0,0.0264206614104625,0,0,0,0,0,0,0,0,0,0.0643421196421643,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0.0982060700151652,0,0.381082688942846,0,0,0,0,0,0.282320434618949,0,0,0,0,0,0,0.196610051375167,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0.0156318148451308,0,0,0,0,0,0,0,0,0,0,0.0477992983296485,0,0,4.33680868994202e-19,0,0,0,0,0,0,0.0283185428683531,-0.0719702464141101
X600036.CH.EQUITY,0,0,0.0404005679184535,0,0,0,-8.67361737988404e-19,0,0,0,0,0.38203403837677,0,0,0.00562181537761222,0,0,0,0,0,0,0,0.0518341576556834,0.124085897490815,0,0,0,0,0,1.73472347597681e-18,0,0,0,0.0825536646844928,0,0,0,0,0,0,0.0544309857725077,-1.73472347597681e-18,0,0,0,0,0,0,0.27338898669259,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0.0882469120171491,0,0,0,0,0,0,0,0,0,0.142079826844345,0,0,0,0,0,0,0,0,0,0,0,0.0135823400941939,0.176944535313703,0,0,0.0313444799755109,0,0,0,0.188424104636408,0,0,0,0,0,0,0,0.0234706678338966,0,0.225271044661725,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,1.38777878078145e-17,-0.0644631821218533,0.277843629439447,0,0,0,-0.32224703594094,0,0,0,0.710727160769268,0,-0.836598329377913,0,0.736870331487737,0,0,0,0,0,0,0,0,0,0,0,0,0.196072774695346,0,0,0,0,0,0,0,0,0.150439858175722,0,-0.186102935553168,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.328381695793702,-6.93889390390723e-18,0,0,0,0,0,0.215838266577213,0,0,0,0,0,0,0.177084892541669,0,0,0.0468323447996083,0,0,0,0,0,0,0,0.0462474465877819,0,0,0.0178495740005548,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0
X601658.CH.Equity,0,0,0,0.165437962028511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138374779972107,0,0,0,0.141132105068102,0,0,0,0.294861092740668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0.0845935335174821,0,0,0.323593162063636,0,0,0,0,0,0,0,0,0.193562042082153,0,0,0,0,0,0,0,0.0200774204836018,0,0,0,0,-3.46944695195361e-18,0,0,0,0.0495293054540275,0,0,0,0,0.0411588069565519,0.0630550548426282,0.0514252814135074,0,0.140551075643727,0,0,0,0.0972408729710927,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0.0376417142421445,0.0704396769234163,0,0,0,0.270270981094919,0,0,0,0,0.098880138630261,0,0,0,0,0,0,0,0.124064658911169,0,0.0442558967752766,0,0,0,0,0,0,0,0,0,0.149979866853213,0,0,0,0,0,0,0.0250669753270922,0,0,0,0.00280233973933619,0,0,0.101095223752342,0,0,0.0643933036846318,0.032726793587165,0,0,0
X600000.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.332127108792407,0,0,0,0,0,0,0,0,0,0.165435343582945,0,0.00897016299194104,0,0,0.213559293146405,0,0,0,0,0,0,0.0221776689431671,0,0,0,0,0,0,0,0,0,0.123050161133728,0,0,0,0.113669652079727,0,0,0,0,0
X000002.CH.EQUITY,0,0,0.110333704090071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0.442413273187609,0,0.225756872105149,0,0.030441788238862,0,0.136575006893181,0,0,0,0,0,0,0,0,0,0,0,2.77555756156289e-17,0,0,0,0
X388.HK.EQUITY,0,0,0.221441602619316,0,0,0.00556467112233044,0.465630492146608,0,0,0,0,0,0,0,0,0,0,0,0.0314464484401,0,0,0,0,0.0363938779594224,0,0,0,0,0.00854434427599214,0,0,0,0.0154812872404748,0,0,0,0,0,0,0,0,0,0,0.00179798593424365,0,0,0,0,0,0,0,0
X688.HK.EQUITY,0,0,0,0,0,0,0.153970081408887,0,0,0.0342296296812551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.251067328515086,0.258440319717355,0,0,0,0,0,0,0,0.0680845102763677,0,0,0,0,0,0,0,0,0,0,0.119286339762691,0,0,0,-0.102136801645728
X600030.CH.EQUITY,0,0,0,0,0,0,-0.0379593191137059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0953368178283248,0,0.0481935274733955,0,0,0,0,0,0,0,0,0.304720626342423,0,0,0,0,0,0.0208920517870123,0,0,0.17812022126366,0,0,0.333375607273818,0,0,0.0604426742970319,0,0
X16.HK.EQUITY,0,0,0,0,0.0758057195489838,0,0,0,0,0,0,0,-2.77555756156289e-17,0,0.356059122704841,0,0,0,0,0,0.217967251131243,0,0,0,0,0,0,0,0.112739874046581,-0.0487929995073986,0,0.00295978318186132,0,-0.130350925058529,0,0.194902392922343,0,0.153561257228918,0,0,0,0,0.0171867503426589,0,0,0,0,0,0,0,0,0
X000001.CH.EQUITY,0,0,0.283884906541394,0,0,0.110861526854998,0,0,0,0,0,0,6.93889390390723e-18,0.0950696455879847,0,0,0,0,0,0,0,0,-0.0245603796216146,0.0500835604757557,0,0.314905378325415,0,0,0,0.00708182995228877,0,0.0763143534947031,0,0,0,0,0,0,0,0.0958802588487104,0,0,0,0,0,0,0,0,0,0,0,0
X601601.CH.EQUITY,0.0258680998936864,0,0.113079414948307,0,0,0.0615769399137476,0.0803420407608621,0,0.104819486898085,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0.374562960117885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0491754752666595,0,0,0,0,0.105046989003698,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0.107068905704537,0,0,0,0,0,0,0.203178452680222,0,0.213471592597194,0,0,0,0,0.0560865172606148,0,0,0,0,0,0,0,0,0,0,0,0,0.0854502248076571,0,0,0,0,0,0,0,0,0,0,0,0.1741564474576,0,0.142888116195758,0,0,0.00409353664826598,0,0,0,0
X601319.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.235520518815479,0,0.106501367133788,0,0,0,0,0,0,0.168946827555607,0,0,0,0,0,-2.71050543121376e-20,0.0231087578323292,0,0,0,0,0,0,0,0.270048979420792,0,0.0224214226095284,0,0,0,0,0,0.0763620805699148,0,0,0,0.0281135338523997,0,0,0,0,0
X11.HK.EQUITY,0,0,0,0,0,0,0.121032214652198,0.297743568483406,0,0.0715548067581763,0,0,0,0,0,0,0,0,0,0.196583269801204,0,0,0,0,0.505407563618922,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,-0.202353742505932,0,0,0,0,0,0,0,2.77555756156289e-17,0,0,0,0,0,0,0.103443618654116
X601066.CH.EQUITY,0,0,0,0,0,0,-0.186399750841856,0.0454696760697562,0,0.113603839754905,0,0,0,0,0,0,0.585538611068237,0.259749909654833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.250055611192167,0,0,0,0,0,0,0,0.18144149315813,0,0,0,0,0,0,0,0,0,0,0.0804571381033469
X2388.HK.EQUITY,0,0,0,0,0.0302235560582406,0,0,0.049525812804729,0,0,0,0,0,0,0.345700750716979,0,0,0,0,0,0,0,0.300790207720624,0,0,0,0,0,0,0,0,0,0,0.0201751713629048,0,0.237227296665993,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0
X601998.CH.EQUITY,0,0.167756328918643,0,0,0.141620905301599,0,0,0.0191505814936188,0.0580623843579358,0,0.136142956012394,0,0.0571131184407964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.434397401672978,0,0,0.0131396570770544,0,0,0,0
X267.HK.EQUITY,0,0,0,0,0,0,0,0.147195176267192,-0.014798320371055,0,0,-0.248912806665327,0,-0.0799862498006443,0,0,0,0,0,0,0.0233338684777835,0,0.117901952413163,0,0,0,0,0.490893263173143,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0.150462356555059,0,-0.159098165991699,0,0,0.161762855925826,0,0,0,0.187778262957206,0,0,0.19798255691266,-0.0253390852250944,0
X1109.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141617741788998,0,0.047418665737432,0,0,0,0,0,0,0,0,0,0,0.256189280330285,0,0,0,0,0,0,0,0,0.298766081629238,0.101875904664354,0.0190008517586105,0,0,0,0,0,0,0,0,0,0.0661222927169977,0,0,-0.143503473968857,-0.107587145148463
