,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601628.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X601066.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X601601.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X300059.CH.EQUITY,X600016.CH.EQUITY,X1109.HK.EQUITY,X601998.CH.EQUITY,X002142.CH.EQUITY,X2388.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X11.HK.EQUITY,X688.HK.EQUITY,X2007.HK.EQUITY,X600999.CH.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X000166.CH.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X1113.HK.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X000776.CH.EQUITY,X823.HK.EQUITY,X600918.CH.Equity,X601169.CH.EQUITY,X2881.TT.EQUITY,CN2YR,CN210SLOPE
X601398.CH.EQUITY,0,0,0.0722946100029972,0,0.636867074763988,0,0,0.000111734777448703,0,0,0,0,0,0,0,0,0,0,0.116592509033287,0,0,0,0,0,0,0,0,0,0,0.037910128520064,0,0,0,0,0,0,0,0,0,0,0,0,-0.00870091296163043,0,0,0,0,0,0.0598144015745114,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.0605930209470732,0,-2.16840434497101e-19,0,0,0,0,0.15947716059639,0,0,0,0,0,0.474111504863348,0,0,0,-0.039247737622456,0,0,0,0,0,0.056289821959608,0,-4.33680868994202e-19,0,0,0.0783546840174214,0,0,0.0641768382072842,0,0,0,0,0,0,0,0,0,0,0,0.0140117225762138,0.128755982892476,-0.0164267872652183
X601939.CH.EQUITY,0,0,0,0,0.519993674671691,0,0,0,0,0,0.204728379364485,0,-0.0710307604363947,0,0,0,0,0,0,0,0.024498778519694,6.93889390390723e-18,0,0,0.449668899006402,0,0,0,0,0,0.0197064378431148,0,0,0,0,0,0,0,0,-0.177572953562989,0,0,0,-0.0529190802491935,0,0,0,0,0,0,0,0.0596003004325373
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0385798237185808,0,0,0.231412841226051,0,0,0,0,0.153664004626802,0,0,0,0.206548184750348,0,0,0,0,0,0,0,0,0,0.0220612668687507,0,0,0,0.204659121403521,0,-2.71050543121376e-20,0,0,0,0,0,0,0,0,0.0890773968756635,0,0.105784870885638,0,0,0
X601288.CH.EQUITY,0.0851025377639418,0,-6.93889390390723e-18,0,0,0,0.0719434702120092,-0.029680379532371,0,0,0,0,0,0.0388471914395017,0,0,0.278826275431615,0,0,0,0,0,0,0,0.405424113432635,0,0,0,0.0357965398825513,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0197429671889459,0,0,0,0.00410947043016728,0,0,-0.0294505666593163,-0.111759193443183,0.015471462966437
X600036.CH.EQUITY,0.0111567602604773,0.243255473993252,0,0,0.0804286653258228,0,0,0.128911930923939,0,0,0,0,0,0.280415233398189,0,0,0,0,0.116918261939724,0,0,0,0,0,0,0.254451778168043,0,0.0659477882345942,0,0.0166320704225572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023662426096671,0,0,-0.0231787737883475,0,0
X601988.CH.EQUITY,0,0,0,0,0.260366253039551,0.306931383888994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020569861355376,0,0,-0.0303217971851277,0,0.115500681449464,0,0,0,0,0,0.208864785410393,-0.0547106730168559,0,0,0,0,0,0,0,0,0,-0.0287261265362148,0,0.112789316107828,0,0,0,0,0,0,0.0783391368322495
X1299.HK.EQUITY,0,0,-0.221074449286507,0,0,0,0,0,0,0.237663918653704,0,0,0,0,0,0,0,0,0,0,-0.137239566394326,0,0,0.204276380006086,0,0,0.311031869067654,0,0,0,0,0,0,0,0,0,0.0783791228045865,0,0,0.096283532767776,0,0.060999070009208,0.0903724883147136,0.135481090600196,-0.00591997793909081,0,0,0.0208877173023045,0,0,-0.0823662108852263,-0.0679972428172214
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,-0.178812471414273,0,0,0,0,0,-0.159637529479159,0,0,0,0,0.205583087121183,0,0,0,0.0692714026848077,0,0,0.3998843745799,0.0599778855275224,-0.0492537871791052,0,0,0,-0.0386904174142003,0,0,0,0,0,0,0.215330176946609,0.181163838509581,3.46944695195361e-18,0,0,0,0,0.125344625344552,0,0
X388.HK.EQUITY,0,0.0422705060970354,0,0,0,0,0,0.029340814875874,0,0,0,0,0,0.0206980687821051,0,0,0,0,0,0,0.0814975574911062,0.212600185820101,0,0.0828894840858734,0,0,0,0,0,0,0.198475579012506,2.16840434497101e-19,0,0,0,0,0.194775058740832,0.148587960214685,0,0,-0.165653745501161,0,0,0,0,0,0.222888790850512,0,0,0,0.0766203998127423,0
