,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601066.CH.EQUITY,X601166.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X000001.CH.EQUITY,X600000.CH.EQUITY,X601601.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X1109.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X688.HK.EQUITY,X11.HK.EQUITY,X600048.CH.EQUITY,X300059.CH.EQUITY,X2388.HK.EQUITY,X002142.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X267.HK.EQUITY,X600999.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X1113.HK.EQUITY,X002736.CH.EQUITY,X001979.CH.EQUITY,X000166.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X2881.TT.EQUITY,X601169.CH.EQUITY,X600918.CH.Equity,CN2YR,CN210SLOPE
X601398.CH.EQUITY,0,0,0,0.12327493091853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.165842894564831,6.93889390390723e-18,0,0.44510040919574,0.523209717514702,0,0,-0.227834473026402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00727064947928755,0,0,0,0,0,0,-0.064442631323186,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.0689203130991118,0,0,0.0656894582919049,0,0,0,0.183374956472643,0,0.161327380173771,0.256546552369811,0,0,0,0,0,0,0.00977910064911064,0,0,0,0.127719284040989,0,0,0,0,0.0583653817836724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0723751435475241,0
X601939.CH.EQUITY,0,0,0,0.77242193784463,0,0,0,0,0,0.0016205908330439,0.0997835895203022,0,0,0,0,0,0.108957467694294,0,0,0,0,0,0,0,0,0,0,0.0126590260643509,0.0679391592444514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00606482389921321
X601288.CH.EQUITY,0,0,0.891034248216612,0,-0.0338653984417759,0,0,-0.0753346277483327,0,0,0,0,0,0,0,0.0189020948508046,0,0,0,0,0.00396799151410024,0,0,0.182045622684017,0,0,0,0,0.0619304087095174,0.0374943789831974,0,0,0,0,0,0,0,0,0,-0.0610089156706511,-0.134654803447115,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0.083764971110865,0,0,0,0,0,0,-0.0693343265065213,0.252854670558144,-0.0616705948680405,0.302536392653813,0,0,0,0,0,0,0.337065814453724,0,0,0,0,0,0,0,0,0,-0.0830377695421984,0,0.0175531570389131,0,0,0,0,0,0.151336001847133,0,0,0,0,0,0,0,0,0.148527733130384,0,0,0,0,0.0179700138201055,0
X600036.CH.EQUITY,0,0,0,0.348242682073325,0,0,0,0,0.0753061144970202,0,0,0,0,0,0.00436921807081332,0,0.0199590465097223,0.146513979454947,0,0,0,0,0,0,0,0,0.101177717238337,0,0,0.16837354968331,0,0,0,0.0260631869393795,0,0,0,0,0,0,0,0,0,0,0.037417971804325,0,0,0.0433666642924647,0,0,0,0
X601988.CH.EQUITY,0,0,0,0.0626991174584947,0,0.0132887221826359,0,0,-0.057220155531037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0730895239583398,0,0,0,0,0,-0.0256503337911609,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0.00046884240038983,-0.134230642247499,0,0.999769549570413,1.73472347597681e-18,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0.148890665026316,0,0,0,0,0,0,0,0,0,0,0,0.301549190848922,0,0,0,0.0466124007236955,0,0,0,0,0,0,0,0.115846522907583,0,-3.46944695195361e-18,0,0.0706736140613222,0.182620991451463,0,0,0,0.0245375770729598,0.0525011734348625,0,-0.0229382790025828,0,0,0,0.14100437668145,0,-0.0532293418219151
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21225918474829,0.332288590640569,-0.0691075138034336,0,0.0408977683181546,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.428989886191851,0.0983346364984296,0,0,0.00633793137327922,0,-0.350033778268421,0,0.0766976229376588
X388.HK.EQUITY,0,0,0,0,0.216182789501915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123513330185461,0.25471469705748,0,0,0,0,0,0.124135626728576,-0.0140378613102215,0,0,0,0,0.122204424298857,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.182010057337224,0,0,0.288322221150974,0.00106101396982863
