,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601628.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601066.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X688.HK.EQUITY,X1109.HK.EQUITY,X300059.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X002142.CH.EQUITY,X600048.CH.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X601818.CH.EQUITY,X600999.CH.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X002736.CH.EQUITY,X1113.HK.EQUITY,X000166.CH.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X600918.CH.Equity,X823.HK.EQUITY,X000776.CH.EQUITY,X600606.CH.EQUITY,X601169.CH.EQUITY,CN2YR,CN210SLOPE
X601398.CH.EQUITY,0,0,0,0,0.12138184260204,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.087142051287638,0,0.410522286433208,0.449974332262452,0.0138575762252624,-0.257978103024649,0,0,0.276234907198627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044263020605392,0,0,0,0,-0.175709343115566,0,0,0
X601318.CH.EQUITY,0,0,0,0,6.93889390390723e-18,0.1378601820872,0,0,0,0,0,0,0.0337000955088189,0.151322164876268,0,0,0,0.16578654186395,0,0,0,0,0,0,0,0,0,0,0,0.0126663157984843,0.0401416990170523,0.0539141828644013,0,0,0,0.0285988453446705,0.211688179611057,0,0,0,0,0,0,0,0,0,0,0,0,0.069009879133697,0.144315118694073,0
X601939.CH.EQUITY,0,0.0689627545560437,0,0,0.807120646879372,0,0,0,0,0.00202727296653285,0,0,0,0,0,0.0834192575926662,0,0.0186155033303476,0.0584228740693846,0,0,0.00324037055893208,0,0,0,0,0.0104576147498356,0,0.00997478945795056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0284572468621491,0,0.419076186008112,0.00798844284215686,0,0,0,0,0,0,0,0,0.0818351086611263,0,0,0,0,0,0,0,0,0,0,0,0,0,0.307304259099324,0,0,0,0,0,0,0,0,0,0.166039130186001,0.029111018247598,0,0,0,0.0840656950230071,0
X601288.CH.EQUITY,0,0,0.913408861157097,-0.135019077487251,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127960283061088,0,0,0,0,0,0,0,0.0277326158190337,0,0,0,0.0441847128938197,0,0,0.0618189143667678,0,0,0,0,0,0,0.00125302630544606,0,-0.0771742488044246,0,0,0,0,0,0,-0.0587859086154205,0,0,0
X600036.CH.EQUITY,0,0,0.407999262186878,0,0,0,0,0,0.0244474496719262,-0.00633048890594023,0,0,0,0,0,0.107651957904615,0,0,0,0.0048691825727259,0.0119307853778634,0,0,0,0,0,0.189165497906379,0,0.125274466363254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,-0.0718430205383427,0.00872113988593847,0.0530634141946625,0,0,0,0,0,-0.0717544395506792,0,0.090445201778956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0795865552119682,0,0,0,0,0,0,-0.0178024242852528,0.972390827083687,0,0
X1299.HK.EQUITY,0,0,0,0.174223021901451,0,0,0,0,0,0.128397613172337,0,0,0,0,0,0,0,0,0,0,0,0,-0.234672440394016,0,0.00235571407025502,0.0931637424789005,0.413828181834342,0,0,0.184887897419948,0.359471913324515,0.0407819931753755,0,0,0,0,0,0,0,0,0,0,0,0.0312584122857613,-0.142150244979496,0,0.0626626199661146,0,0,0,0,0
X5.HK.EQUITY,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.120790933516473,0,-0.0563692042697622,0,0,0,0,0.00465759707449411,0,0,0.297640983011016,0.320589098773117,0,0,0,0,0,0,0,-0.275278035665399,0,0,0,0,0,0,0,0.043971304422431,0.00873373466097344,0,0,0,0.317440494766641,0,-0.030863164343021,0
X388.HK.EQUITY,0,0,0,0.239990237095981,0,0,0,0,0,0,0,0,0,0,0,0,0.019271218358576,0,-0.23746473328462,0,0,0,0,0,0.410588311375227,0.127760846687823,0,0,0,0,1.38777878078145e-17,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,-0.243331861189341,0,0.0536001042083555,0.187920746607206,0,0,0,0.0319734545461804,0
