,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X600000.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X11.HK.EQUITY,X16.HK.EQUITY,X388.HK.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X601998.CH.EQUITY,X688.HK.EQUITY,X600030.CH.EQUITY,X600016.CH.EQUITY,X000001.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X601688.CH.EQUITY,X600048.CH.EQUITY,X001979.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X1997.HK.EQUITY,X002142.CH.EQUITY,X601066.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X17.HK.EQUITY,X2881.TT.EQUITY,CN2YR,CN210SLOPE
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.246493456932981,-0.0739551346297099,0,0,0,0,0,0,0.442398977421625,-0.237969834259151,0,0,0,0,0,0,-0.103014918795233,0,0,-0.0164203357297777,0,0,0,0,0,0,0.738315960710161,0,0,0,-0.0402533308212886,0,0,0,0,0,0,-0.0068711489426109,0,0.00539313885884501
X601318.CH.EQUITY,0,0,0,0,0,0,0.0656484359772779,0,0.119503882595346,0,0,0,0,0.0817772121337337,0.0371907026615196,0,0,0,0.08696050361547,0,0,0.0689634918371219,0,0,0,0,0,0,0,0,0,0,0.0253141314807092,0.0121773864447765,0.22020010951395,0,0,0.241154551528159,0,0,0,0,0,0,0.00274577458903115,0,0,0,0,-0.0279383701488381,0
X601939.CH.EQUITY,0.266046963754456,0,0,0,0,0,0,0,0,0.0492324908286669,0,0,0,0,0,-0.00953618800838739,0,0.00228501175076182,0,0,0.0834662090017266,0,0,0,0,-0.212576580705273,-0.0250517866368779,0,0,0,0,0,-0.0165134689991549,0,0,0,0,0.0416604838762673,0.070264502313978,0.556887852938592,0,0,0,0,0,0,0,0,0,0.112941029926957,0
X601288.CH.EQUITY,0,0,0,0,-0.262472259030109,0,0,0,0.162725836946653,0,0.539246714858652,0,0,0,0,-0.215276388891822,0,0,0,-0.148400844074826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,-0.119886429788797
X5.HK.EQUITY,0,0,0,0,0,0.137628891968506,0,0.21938608779326,0,0,0.0929453308728892,0,0,0,0.217072773380531,0,0,0.0910952029050961,0,0,0,0,0,0,0,0,0,0,-0.203267118949131,0,0,0,0,0,0,0,0,0.114576499046406,0.131659993843162,0,0,0,0,0,0,-0.0553060173774983,0,0,0.130749358521776,0,-0.0141622977226288
X601988.CH.EQUITY,-0.047057261712101,0,0,-0.012462715791172,0.469456490333096,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0.0375629444064012,0,-0.183815531987218,0,0,0,0,0.254711685562184,0,0,0,0,0,-0.360728824787648,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0.000445384957136274,0.173730865937202,0,0,0,0.0640069873903728,0
X600036.CH.EQUITY,0,0.123392941704477,0,0,0,0,0,0,0,0.56492274258983,0,0,0.0499050719645485,0,-0.0965718360607679,0.0546050914393109,0,0,0,0.169550398952775,0,0,0,0,0,0,0,0.0748428095013434,-0.0168128107762627,0,0,0,0,-0.222215008353022,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0.00770440820185529,0,-0.138174489591896
X1299.HK.EQUITY,0,0,0,0,0.146542260282586,0,0,0,0,0,0,0,0,0,0,0,0,0.0434649731877459,0.00381833344899147,0,0,0,0,0,0,0.235595952022521,0,0,0.0908308425836165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0610261467239424,0,0,0.115878817839182,0,0,0.128293031116577
X601628.CH.EQUITY,0,0.0777534320654061,0.0260536450566016,0.0661260589784513,0,0,0,0,0,0,0,1.73472347597681e-18,0,0.158920093091851,0,-0.0304192658616965,0,0,0,0,0,0,0,0,0.0836753004574242,0,0,0,0,0,0,0,-0.0606927067036835,0,0.19427993884417,0.246365327271399,0,0,0,0,0,0.222456362199197,0,0,0.10990870712312,0,0,0,0,-0.00271202253059655,0
X601328.CH.EQUITY,0,0,0.119697279418449,0,-0.00906672988170755,0,0.619965215697359,0,0,0,0,0,0,0,0,-0.122900783206815,0,0,0,0.248193906523338,0,0,0,0,0,0.274137656212425,0,0,0,0,-0.020236386911625,0,0,0,0,0,0,0,0,0,0,0,0.198611376017879,0,-0.01439386648679,-0.556981140223354,0,0,0,-0.210030835887323,0
