,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X388.HK.EQUITY,X16.HK.EQUITY,X600030.CH.EQUITY,X688.HK.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X600016.CH.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X601066.CH.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X267.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X002142.CH.EQUITY,X823.HK.EQUITY,X600837.CH.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X300059.CH.EQUITY,X601336.CH.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X2881.TT.EQUITY,X000776.CH.EQUITY,X2886.TT.EQUITY,CN2YR,CN210SLOPE
X601398.CH.EQUITY,0,0.20829589858411,0,0.106651914586377,0,0,0,0,0.273076241922264,0.0495260297610863,0,0,0,0,0,0,0,0,0.13075470638579,0,0,0,-0.0440734134766069,0,0,0,0,0,0,0,0.100087262254639,0,0,0,0,0.054561001022347,0,0,0,0,0,0,0,0,0,0.011882494009988,0.0551389499573436,0,0,0,0,0
X601939.CH.EQUITY,0.441026216795647,0,0,0.0484004528487748,0,0,-0.0732911574865603,0,0,0,0,0,0.429500211153759,0,0,0,0,0,0,0,0,0,0,0,-0.00410174620237146,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0392689923731419,0,-0.0378782095548172
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.165270686188061,0,0,0,0,0,0,0,0,0.0301701660311417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149665667669601,0,0,0.0800571502424141,0,0.175627321289924,0.201158564190339,0,0,0,0,0
X601288.CH.EQUITY,0.425978765836916,0.0833456497027837,0.0660705205120459,0,0.162814487904866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0311589086182824,0,0,0,0,0,0,0,0,0,0,0.0889204782133654,0,0.0523024639198387,0,0,0,0,0,0,0,0.0599303131879643,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0.064511951117544,0,0.448215039109207,0,0,0,0,0,0.2429263872493,-2.16840434497101e-19,0,0,0,0,0,0.0791898591467119,0,0,0,0,0,0,0,0,0,0,0,0,0.0521849850218838,0,0,0,0,0,0,0,0,0,0,0,0.148349485032026,0,0,0,0,0,0,0,0,0.0203227570260775,0
X600036.CH.EQUITY,0,0,0.0216993677953971,0,0,0,-3.46944695195361e-18,0,0,0,0,0.415391894520797,0,0,0,0,0,0,0,0,0,0,0.0541550690223901,0,0.125594371987503,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0.0850113854765909,0,0,0,0,0.0600137199957876,-2.16840434497101e-19,0,0,0,0,0,0,0.26955778237069,0,0
X1299.HK.EQUITY,0,0,0,0,0,0.113976591537679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0535599161755642,0,0.200965659677921,0,0,0.054102007507558,0,0,0.194240528056752,0,0,0,0,0,0,0,0,0.00136382061301464,0,0,0,0.190278737461611,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,-1.38777878078145e-17,-0.0179528756666995,0.290644405766979,0,0,0,-0.393921817401182,0,0,0,0.915989977288595,-0.841967459273233,0.0858553171072962,0,0,0.593832946244305,0,0,0,0,0,0,0,0,0,0,0,0.215890345207921,0,0,0,0,0,0,-0.0984446040344365,0,0,0.062303238568777,-0.17252972341876,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.203205948631768,0,0,0,0,0,0,0.176055990063816,0.104093471620084,-6.93889390390723e-18,0,0,0,0,0.207364422411901,0,0,0,0,0,0,0,0,0,0.0563536612023553,0,0,0,0.0911894180552409,0,0,0,0,0,0,0,0,0,0,0,0
X601658.CH.Equity,0,0,-0.0233367794168722,0.540614326088562,0.050186536163257,0,0,0,0,0,0,0,0,0,-0.368928733274685,0,0,0,0,0,0,0,0.107775603547454,0,0.0490511070725127,0,0,-0.00972719087356282,0.930009054207674,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,-0.101160940094031,0,0,0,0,0,0,0,0,0,-0.128983902532118,0,0
