,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X600036.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X388.HK.EQUITY,X000001.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X601601.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X300059.CH.EQUITY,X601998.CH.EQUITY,X2388.HK.EQUITY,X002142.CH.EQUITY,X11.HK.EQUITY,X600016.CH.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X688.HK.EQUITY,X600999.CH.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X267.HK.EQUITY,X600837.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X002736.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X601229.CH.EQUITY,X001979.CH.EQUITY,X600918.CH.Equity,X2881.TT.EQUITY,X601169.CH.EQUITY,CN2YR,CN210SLOPE
X601398.CH.EQUITY,0,0,0.0854967563538378,0,0.145637360683377,0.010091975662057,0.0241369740446083,0,0,0,0,0,0,0,0,0,0.0317714812875172,0.201916161395343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0797813792345737,0.0364644968470258,0,0,0,0.041044183005547,0,0.0862143969145844,0,0
X601318.CH.EQUITY,0,0,0,0.160158710862822,0,0,0,0,0.127782707202466,0,0.0524808625847051,0,0.115886475540979,0,0,0,0,0.0668052951075042,0,0.262128777735777,0,0,0,0,0,0,0,0.0216795398621213,0.00122413583915005,0,0.135555217903577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0318644062724319,0,0.0784335810908894,0
X601939.CH.EQUITY,0,0,0,0,0.126087267726422,0,0,0,0,0,0.0955911682519825,0,0,0.101427295899165,0,0,0,0,0,0,0.0013167322719263,-0.030329640395858,0.535932153271871,0,0,0,0.167151514134868,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0.205726988689744,0,0,0,0,0.133273980249001,0.111461732655862,0,0,0,0,0.179403997092195,0.0888689104183751,0,0,0,0,0,0,0,0,0,0,0.261687051960896,-2.16840434497101e-19,0,0,1.73472347597681e-18,0.0737417531422076,0,0,0,0,0,0,0,0,0,0.0236961046376348,0,0,0,0,0,0,0,0,0,0,0,0.00106843426404117
X601288.CH.EQUITY,0,0.0795699619019215,0.124574843679626,0,0,0.104467465114666,0,0.366458416617462,0,0,0.0610824092777302,-3.46944695195361e-18,0,0,0,0.0591400983506374,0,0,0,0,0,0,0,0,0,0,0,0.0700677589064147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0976554703885843,0,0,0,-0.0695099177740226,0
X601628.CH.EQUITY,0,0,0,0,0.107040680561886,0,0,0,0,0,0,0.103379990980813,0,-0.0634187944687961,0,0,0,0,0.0296090887494178,0,-0.0561535509573726,0,0,0,0,0,0,0,0,0,0,0,0,0,0.635887432679589,0,0,0,0,0,0,0,0.0211428689746187,0,0,0,0.162783094444884,0,0,0,0.238220887030122,0.0299427875966285
X1299.HK.EQUITY,0,0,0,0,-0.0122534131113802,0,0,-0.0332159054150357,0,0,0,0.197238968841712,0,0,0,0,0,0,0,0,0,0,0,0,0,0.150412291406474,0,-0.0815546009577919,0,0,0,0.0828197541622615,0,0,0,0,0,0,0,0.125783090010573,0,0,0.13296099670743,0.281637695881494,0.0623723054753328,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0.0248394241122537,0.2558493715579,0.131457729763204,0,0,0,0,0,0,0,0,0,0,0,0,0.176152775368917,0,0,0,0,0.111505796797473,0,0.116981646062564,0.182714284725927,0,0,0,0,0.0994779228927594,0,0,0,0,0,0,0,0,0,0.0014355394219038,0,0,0,0,0,0,0,0,0,0,0.052306666775182
X5.HK.EQUITY,0,0.0523003911158349,0,0,0,0.0461676370781964,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123951064159585,0,0,0,0.10509635046791,0,0.12167274892647,0,0,0.00767300698351616,0,0,0,0,0,0,0,0.044714836397084,0,0.273740504510501,0,-0.0583703576075609,0,0,0.158550091732491,0,0,0,0,0.0959314288493053,0,0,0
X601166.CH.EQUITY,0,0,0.0447667742332091,0.023489863517931,0,0.00837237707647396,0,0,0,0,0.0274581824112945,0,0.125524732554827,0.0835915931313481,0,0,0,0,0,0,0,0,0,0,0.16512773510697,0,0,0.400648954043444,0,0,0,0,0,0,0.0344741275640593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601658.CH.Equity,0.352841064387598,0.0842177966704929,0.0175735237952901,0,0.0420984571822468,0,0,0,0,0.293424280998709,0,-0.0361053521151222,0,0.168376738897923,0,0,0,0,0,0,-0.0141271643484588,0,0,0,0,0,0,0.169512292961479,0.0556807987772123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.12037484400216,0,0,0,0,0
X388.HK.EQUITY,0,0,0,-0.0860940804177411,0,-0.192991915261573,0.168219933548732,0,0,0,0,0,0,0.00508517009378796,0,0,0,0,0.104355722585851,0,0,0.553035215212137,0,0,-1.38777878078145e-17,0.135780607319399,0,0,0,0,0,0,0.0383655210517758,0,0,0,0,0,0,-0.0378671414577428,0.137860234476881,0,8.67361737988404e-19,0,0.0309681163125895,0,0,0,-0.0355580388571485,0,0,-6.93889390390723e-18
X000001.CH.EQUITY,0,0.00427249052090282,0,0.50122293686197,0,0,0,0,0,0,0,0.125952575692589,0,0,0,0,0,0,0,0.0977079319642071,0,0.0520344550756885,0,0,0.302667753424396,0.157913050739042,0,0,0,0,-0.234379289426425,-0.0874766254755882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0839637418830491,0,0.0111533985953346,-0.0342971604747933
X000002.CH.EQUITY,0,0,0,0.0946885272214352,-0.0184153801654567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0116673729301714,0,0,0.690562928125352,0,0,-0.0216948168404686,0,0,0,0,0,0,0,0,0.016724030795978,0,0,0,0,0.0705293626258941,0,0,0,0,0.00238256900224976,-0.116812524515078
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0.0356867432157487,-0.00692807544077815,0,0,0,0,0,0,0,0,0.388970448850444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0836919612972328,0,0.182434949289472,0,0.0188912751787007,0,0,0,0.326739039314317,0,0.00183736620228247,0.0510164923781002,0,0.0322609883019317,0.0307590169526759,0,0,0,0
