,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X16.HK.EQUITY,X388.HK.EQUITY,X600030.CH.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X000001.CH.EQUITY,X601319.CH.EQUITY,X601066.CH.EQUITY,X11.HK.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X267.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X601211.CH.EQUITY,X001979.CH.EQUITY,X823.HK.EQUITY,X600837.CH.EQUITY,X002142.CH.EQUITY,X300059.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X601336.CH.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X2881.TT.EQUITY,X000776.CH.EQUITY,X2886.TT.EQUITY,CN2YR,CN210SLOPE
X601398.CH.EQUITY,0,0.244656896657763,0,0.133301001648391,0,0.0386375363984376,0,0,0.250955176993691,0.0713480197726739,0,0.107797839380093,0,0,0,0,0,0,0,0.0599953286734564,0,0,-0.0879423181786604,0,0,0,0,0,0,0,0,0,0,0,0,0.0590978114320406,0,0,0,0,0,0,0,0,0,0.0520230417875289,0.0131668992030179,0,0,0,0,0
X601939.CH.EQUITY,0.483684547456399,0,0,0,0,0,-0.0480020894761974,0,0,0.0165555676825386,0.192296587609508,0,0.229777325659471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00150697703959696,0,0
X601318.CH.EQUITY,0,0,0,0,0.0805869534163651,0,0,0,0,0,0,0.211831663525676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0.113484704146676,0,0,0.156845004583899,0,0.147433256622641,0.14110223321146,0,0,0,0,0
X601288.CH.EQUITY,0.346385842656345,0.0459721667363549,0,0,0.4021286834896,0,0,-0.0315309258074981,0,0,0.0627034433659826,0,0,0,0,0.114518934070939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0211010644474954,0,0,0,0,0,0,0,0,0,0,0.0134592275572759,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0.0988126053726799,0,0.272051053338767,0,0,0,0,0,0,0.24959184478358,0,0,0.0969210923695043,0,0,0,0,0,0.142402686828542,0,0.0697471655856622,0,0,0,0,0,-0.00969282301844942,0,0.0148304151466313,0.00991500639884695,0,0,0,0,0,0,0,0,0.057110907992997,0,0,0,0,0,0,0,0.0517623922854191,0,0,0,0
X600036.CH.EQUITY,0,0,0.021090221690153,0,0,0,0,0,0,0,0,0.411344444837843,0,0,0,0,0,0,0,6.93889390390723e-18,0,0.126443798391761,0.0523347399657583,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0.0833242399998119,0.059642864826389,0.00130541562506508,0,0,0,0,0,0,0,0,0.264347201019873,0,0
X1299.HK.EQUITY,0,0,0,0,0,0.09852649612587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0998443896358728,0,0,0,0.0419307713851373,0,0.179236969856052,0,0,0.118133768477698,0,0.208422269975309,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142167065698439,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,-1.38777878078145e-17,0,0,0.375303243244232,0,0,0,-0.473003847559124,0,0.11622926230926,0.889218404814241,0,-0.850296293492956,0,0,0.59687392187751,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22546160152311,0,0,0,0,-0.0745750428537455,0.0525501443014966,0,0,-0.0619891235801686,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.208937376970331,-6.93889390390723e-18,0,0,0,0,0,0,0,0.199627406804748,0,0,0.0369642736458694,0,0.211485180836571,0,0,0.0278339373957849,0,0,0,0,0,0,0.0475384069891831,0,0,0,0,0,0.111227351512171,0,0,0,0,0,0,0,0,0,0
X601658.CH.Equity,0,0,-0.117788108092674,0.30365768956053,0,0,0,0.0989867431307503,0,0,0,0,0,0,0,-0.274349840477088,0,0,0,0,0,0,0,0,0,0,0,-0.0803940328236512,0.798844720958542,-0.0837546869987213,0,0,-0.0913554679231644,0,0,0,0,0,0.0534348254397454,0,0,-0.188082489365813,0,0,0,0.841551694984439,0.00424265986836849,0,0,-0.102571491695578,0,0.16666700888698
