,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X16.HK.EQUITY,X388.HK.EQUITY,X600030.CH.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X000001.CH.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X601066.CH.EQUITY,X267.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X601211.CH.EQUITY,X001979.CH.EQUITY,X002142.CH.EQUITY,X600837.CH.EQUITY,X823.HK.EQUITY,X601229.CH.EQUITY,X300059.CH.EQUITY,X2882.TT.EQUITY,X600999.CH.EQUITY,X601336.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000776.CH.EQUITY,X2881.TT.EQUITY,X2886.TT.EQUITY,CN2YR,CN210SLOPE
X601398.CH.EQUITY,0,0.134273616240681,0,0.111010583031555,0,0.0703143501818219,0,0,0.33550550341267,0.050186302643138,0,0,0,0,0,0,0,0,0,0.123149575519928,0,-0.072390027572123,0,0,0,0,0,0,0,0,0.19658270206105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0842021724855e-19,0,0,0
X601939.CH.EQUITY,0.399421283867139,0,0,0,0.136752378272684,0,-0.12397304351613,0,0,0.0484337440843184,5.55111512312578e-17,0,0.393622207723558,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0509558169469889,-0.0032784104170941,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00211242754735997,0,0,0,0,0,0,0,0.081717006262291,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.235072127083548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0200776981335754,0,0,0,0,0,0.153601411919959,0,0,0.0799683024346344,0,0,0.175380426918362,0.18552591483332,0,0,0,0,0
X601288.CH.EQUITY,0.384288701040595,0.0322844187439198,0,0,0.357945406072593,0,0,-0.018473214838266,0,0,0.0865602755401675,0,0,0,0,0.0833178023672018,0,0,0,0.0138892492383471,0,0,0,0,0,0,0,0,0,0,0.0247986924941334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.55111512312578e-17,0,0,0,0,0,-0.0366694233004924
X601988.CH.EQUITY,0,0.00249658844436203,0,0.365282686879388,0,0,0,0.0283290426233791,0,0,0.232109811879869,0.0799919398802406,0,0.112004305581853,0,0,0,0,0,0.169757452188359,0,0,0,0,0,0,0.033871685877629,-0.0384118950364556,0,0,0,0,0.0290589554571272,0,0,-0.0315710011909857,0,0,0,0,0.0434280641753033,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0.0395474082878935,0,0,0,0.0227313467163249,0,0,0,0,0.42723831117412,0,0,0,0,0,0,0,0,0,0.0210276903810257,0,0,0,0,0.116207663366464,0,0,0,0,0,0,0,0,0,0.0571355440116682,0,0,0,0.0479176984869497,0,0,0,0,0,0,0,0,0.248278649042403,0,0
X1299.HK.EQUITY,0,0,0,0,8.67361737988404e-19,0.0214100390227387,0,0,0,0,0,0,-3.46944695195361e-18,0,0.025606963940065,0.234724844301412,0,0.159702821003526,0,0,0,0.132299087016421,0,0,0,0.170629089259613,0,0,0.0914810209687223,0,0,0,0,0,0,0,0,0,0,0,0.0804407596647339,0,0,0,0,0,0,0,0.19655482639209,0,0,0
X5.HK.EQUITY,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0.342306659483186,0,0,0,-0.547571080024735,0,0.87578083256001,0,-0.865658834720523,0,0,0.163501438644047,0.618214110611112,0,0,0,0,0,0,0,0,0,0,0,0,0,0.182469921703275,0,0,0,0,0,0,0,0.0716379371511938,-0.143553745096067,0
X601628.CH.EQUITY,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0.235440345248213,0,0,0,0,0,0,0,0.0485174503089454,0.207144650851156,0,0,0,0.0336862795706767,0,0,0,0.0743821930439021,0,0,0,0,0,0,-6.93889390390723e-18,0,0,-0.0444590751861238,0,0,0.025576783766184,0,0,0,0,0.260057887300571,0,0,0,0,0
X601658.CH.Equity,0,0,0,0.354100127021776,0,0,0,0.0840506772967231,0,0,0,0,0,0,0,-0.200800531821309,0,0,0,0,0,0,0,0,0,0,0.0278143332681967,0,0.859503424305863,0,0,0,0,0,0,0,0,0,0,0,0,-0.295702221379074,0,0,0,0,0.136748659887697,0,0,0,0,0
