,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X000001.CH.EQUITY,X388.HK.EQUITY,X16.HK.EQUITY,X600030.CH.EQUITY,X601319.CH.EQUITY,X688.HK.EQUITY,X601601.CH.EQUITY,X600016.CH.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X601066.CH.EQUITY,X2388.HK.EQUITY,X1109.HK.EQUITY,X267.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X1113.HK.EQUITY,X002142.CH.EQUITY,X601211.CH.EQUITY,X001979.CH.EQUITY,X823.HK.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X300059.CH.EQUITY,X2882.TT.EQUITY,X601336.CH.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X2881.TT.EQUITY,CN2YR,CN210SLOPE
X601398.CH.EQUITY,0,0,0,0.426791812904132,0,0,0,0,-1.73472347597681e-18,0.00332139714768628,0,0,0,0,0.365231098697285,0,0,0,0,-0.0458189839996353,0,0,0,0,0,0,0,0,0,0.0758153482109532,0,0,0,0,0,0,0.000821413566340173,0,0,0,0,0,0,0,0,0.00468041575118447,0,0.111278218008338,0,0,0,0
X601939.CH.EQUITY,0.143639214675317,0,0,0,0,0,0,0,0,0,0,0.0262532297556941,0,0.263069799518312,0.297094064276983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116491735465863,0,0,0,0,0,0,0,0,0,0,0,0.132331685361731,0,0,0,0,0
X601318.CH.EQUITY,0,0.0852644646054619,0,0.0884246193312928,0,0,0,0,0,0,0,0,0,0,0.239884551192559,0.0598377556819693,0.0274971888241719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100208632429558,0,0.0360338286561363,0,0,0,0,0.236609432155239,0,0,0.0701228235533663,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.377903662222285,0.0839793851709139,0,0,0.313234626022713,0,0,0,0,0,0.111483968220544,0,0,0,0,0.0478359487458893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0153609587714617,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0.184610132866955,0,0,0,0,0,0,0.186106587893702,0,0,0.0606099095485055,0,0,0,0,0,0,0,0.0322791832034871,0,0,0,0.136917927486954,0,0,0.0167131716647045,0,0,0,0,0,0,0.0652013979281561,0,0,0,0.12031195936674,0,0,0,0,0,0.119250827804802,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.276934390521626,0,0,0.276795696674563,0,0,0,0.701315367359216,0,0,0,0,0,0.557784096251885,-0.699141483482146,0,0,0,0,0.174784558411448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0519724844520399,-0.0705076747092824,0
X600036.CH.EQUITY,0.120643167232439,0,0,0.0407680047472239,0,0,0,0.00317506656391537,0,0,0,0.0713624513221965,0,-3.46944695195361e-18,0,0,0,0,0,0,0.0931302961218201,0,0,0,0,0,0,0,0,0,0.08820693737326,0.0908868475417657,0,0.21164836014808,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0.0766688693455447,0,0
X1299.HK.EQUITY,0,0,0,0,0,0.0643989741388235,0,0,0,0,0,0,0,0,0,0,0,0,0,0.174506460479433,0,0,0.100656660229061,0,0,0.0778032416107387,0.0785178887169445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.364337582653033,0,0
X601628.CH.EQUITY,0,0.416319992506277,0,0.0410992735356901,0.179353007695219,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0.113932271357279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0489436110818247,0,0,0,0,0
X601658.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0.216179741175837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0483001273587866,0,0,0,-0.0798463650022393,0.236287223878933,0.140854855619009,0,0,0,0.415943279453905,0,-1.38777878078145e-17,-0.112422913468294,0,0,0,1.04344253813487,0,0,-0.630518307043314,0,-0.101844856642008
