,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X388.HK.EQUITY,X16.HK.EQUITY,X600030.CH.EQUITY,X688.HK.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X600016.CH.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X601998.CH.EQUITY,X601066.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X12.HK.EQUITY,X601211.CH.EQUITY,X001979.CH.EQUITY,X823.HK.EQUITY,X600837.CH.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X300059.CH.EQUITY,X600999.CH.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X2881.TT.EQUITY,X2886.TT.EQUITY,X000776.CH.EQUITY,CN2YR,CN210SLOPE
X601398.CH.EQUITY,0,0.345237132357475,0,0.31600861623166,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0.223732003123255,0,0,-0.0442875577993769,0,0,0,0,0,0,0,0.0364426851930654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0516758688965287,0,0.0119830967898525,0,0,0
X601939.CH.EQUITY,0.358432310349966,0,0,0.288196311789568,0,0,-0.0975523363860683,0,0,0,0.0028448322194459,0,0.141292322552204,-0.0660163420956837,0,0,0,0,0,0,0,0,0,0,0.0319681088629805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200400498029675,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0.0122023337952855,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0.0221284990423206,0,0,0,0,0.381473188119481,0,0,0,0,0.103920175901865,0,0,0,0.00470826312132112,0,0.237932146442123,0,0,0,0,0
X601288.CH.EQUITY,0.436710609745579,0.0732331055249138,0.0622951347050593,0,0.173522284823173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0269096174196118,0,0,0,0,0.00313910811192611,0,0,0,0,0,0.0815081147549434,0,0.0572444116906993,0,0,8.67361737988404e-19,0,0,0,0,0.0580158246590131,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0.0971390906505726,0,0.37970078229324,0,0,0,0,0,0.271944323455475,0,0,0,0,0,0,0.198351439870741,0,0,0,0,0,0,0,0,0,0,0,0,0.0161430059534092,0,0,0,0,0,0,0,0,0,0,0,0,0.0477399333517287,0,0,0,0,0,0,0,0.0284662712753962,-0.0725962992311264
X600036.CH.EQUITY,0,0,0.0195467792928143,0,0,0,0,0,0,0,0,0.407656458243038,0,0,0,0,0,0,0,0,0,0,0.052421581520311,0.0136518454744872,0,0.124486858191557,0,0,0,0,0,0,0,0.0887729003548909,0,0,0,0,0,0,0,0,0.0571102012205059,0,0,0,0,0,0.26383360399688,0,0,0
X1299.HK.EQUITY,0,0,0,1.73472347597681e-18,0,0.116930559527356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0476324378170805,0.204542007929392,0,0,0.0592899073324318,0,0,0.19365668877355,0,0,0,0,0,0,0,0,0,0,0,0,0.190529599016208,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,-0.0440756235497474,0.256717854074686,0,0,0,-0.252299458181242,0,0,0,0.959434843753565,-0.808067077418902,0,0,0.595634939054514,0,0,0,0,0,0,0,0,0,0,0,0,0.248811862507026,0,0,0,0,0,0,-0.17197229270595,0,0.0418780793849104,0,-0.171236906582874,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.309263967387705,0,0,0,0,0,0,0.126970134774253,0.0943753297385717,0,0.189503607135554,-0.0854951472894072,0,0.0207496788425976,0,0,0,0.154936652018277,0,0,0,0,0,0,0,0.0246645060788417,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0
X601658.CH.Equity,0,0,-0.0431908475701153,0.546738429659209,0,0,0,0,0,0,0,0,0,0,-0.333519741618281,0,0,0,0,0,0,0,0.125111065953512,0,0,0.123278488637403,0,0,0.812500631616434,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,-0.0590160225356469,0,0,0,0,0,0,0,0,-0.100383418596521,0,0,0.0123511842876665
