,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X600036.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601166.CH.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X601601.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X2388.HK.EQUITY,X300059.CH.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X002142.CH.EQUITY,X600016.CH.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X688.HK.EQUITY,X600999.CH.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X267.HK.EQUITY,X600837.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X002736.CH.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X601229.CH.EQUITY,X001979.CH.EQUITY,X600918.CH.Equity,X2881.TT.EQUITY,X601169.CH.EQUITY,CN2YR,CN210SLOPE
X601398.CH.EQUITY,0,0,0.0540761691956287,0.0396838073554648,0.30975732573298,0.0601480973712546,0.0569789711173087,0,0,0,0,0,0,0,0,0,0,0.309739270323323,0,0,0,-0.076108960916171,0,0,0,0,0,0,0,0,0,0.0224340912440588,0,0,0,0,-5.42101086242752e-20,0,0,0,0,0.0617396500599803,0,0.0521699297311897,0,0,0,0.0235551456744097,0,0.162082528281004,0,0.0805210838134374
X601318.CH.EQUITY,0,0,0.0377180100034288,0.137348228026382,0,0,0,0,0.12697608215391,0,0,0.0546674387147112,0.0386426775413207,0,0,0.0249443966969375,1.73472347597681e-18,0.130870388423684,0,0.185616695456589,0,0,0.121956538414718,0,0,0,0,0,0.0203547940227123,0,0.0745134138678035,0,0,0,0,0,0.0060131860761826,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113141766967492,0
X601939.CH.EQUITY,6.93889390390723e-18,0,0,0,0.150144662334466,0,0,0,0,0,0,0.120007119967382,0,0.0642935643345707,0,0,0,0,0.0206692764586544,0,0.000587527731491588,0,-0.0836221599484709,-0.0362332894371024,0.57089075558305,0,0.173182980065337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0492968813805008
X600036.CH.EQUITY,0,0.201073957102411,0,0,0,0,0.134117277763385,0.0967049364386739,0,0,0,0,0.189113659703234,0.0855229598444754,0,0,0,0,0,0,0,0,0,0,0,0.254554640009698,0,0,0,0.0610002505762649,0,0,0,0,0,0,0,0,0,0.0271489578712545,0.01054967985364,0,0,0,0,0,0,0,0,0,0,0.00291731128832567
X601288.CH.EQUITY,0.2152532051894,0.0891705648862241,0,0,0,0.0787597136623647,0,0.382761086388448,0,0,-3.46944695195361e-18,0.0614725933402048,0,-0.0136829213419171,0,0,0.03986068693468,0,0,0,0,0,0,0,0,0,0,0.112542366765727,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0455847050259686,0,0,0,0,0.0805332717307726,0,0,0,-0.108619600736067,0
X601628.CH.EQUITY,0,0,0,-0.0280663692376266,0.0331579108253116,0,0,0,0,0,0.0763712776329507,0,0,-0.091184026354367,0,0,0,0,0.0448139004790768,0,-0.0311952994101299,0,0,0,0,0,0,0,0,0,0,0,0,0,0.697211337984307,0,0,0,0,0,0,0.115537591447748,0,0,0,0,0.186731234806083,0,0,0,0.211802377286803,0
X1299.HK.EQUITY,0,0,-0.0792169578295116,0,0,0,0,-0.0453511037412127,0,0,0.140582515907983,0,0,0,0,0,0,0,0,0,0,0,0.0500167192786222,0.108491283537085,0,0,0,-0.243820505158081,0,0,0,0.0189971289179826,0,0,0,0,0,0,0,0.265606295768653,0,0.236709240388496,0.116458673454013,0.225241695019798,0.0273038554017242,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0.393986548313468,0.17036084795282,0,0,0,0,0,0,0,0,0,0,0,0,0.200394621829376,0,0,0.0116382166271147,0,0,0.168939927878232,0.135773838281449,0.0398849194888458,0,0,0,0,0.0757119054244037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0327716365820908
X5.HK.EQUITY,0,0,0,0,0,0,0,0.0321481047091561,0,0,0.0103079235298562,0.0189045406128509,0,0,0,0,0,0,0,0.207600514327509,0,0.0996033044084362,0,0.128279978995164,0,0,0,0,0.0296060021316908,0,0,0,0,0,0,0,0.012838270936249,0,0.243987773256171,0,-0.0669205514758019,0,0,0.191382738399622,0,0,0,0,0.0830368964436948,0,0,0
X601166.CH.EQUITY,0,0,0.0502887263756977,0.0572485722303939,0,0.0276194314761721,0,0,0,0,0,0.0193900073316104,0.106100101167201,0.0682134630164183,0,0,0,0,0,0,0,0,0,0,0,0.163805321680013,0,0.368978223801383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00490729714384524,0,0,0,0
