,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X388.HK.EQUITY,X16.HK.EQUITY,X688.HK.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X600016.CH.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X601066.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X12.HK.EQUITY,X601211.CH.EQUITY,X001979.CH.EQUITY,X823.HK.EQUITY,X600837.CH.EQUITY,X2882.TT.EQUITY,X300059.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X600999.CH.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X2881.TT.EQUITY,X2886.TT.EQUITY,X000776.CH.EQUITY,CN2YR,CN210SLOPE
X601398.CH.EQUITY,0,0.332836333508243,0,0.339500913550896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.241079862887134,0,0,-0.0518195092150429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0676210300993789,0,0.0102695929454272,0,0,0
X601939.CH.EQUITY,0.35911519165945,0,0,0.288302332630858,0,0,-0.0972029517239428,0,0,0,0.00284550110831899,0,0.141244442201836,-0.0661324381469688,0,0,0,0,0,0,0,0,0,0,0,0.0320022004996766,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20013822822528,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.110835766354276,0,0,0,0,0,0,0,0,0,0,0.041335109919485,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0.268114977626925,0,0,0,0,0,0.109811938408356,0,0,0.0705031702994072,0,0.132735805116417,0,0,0,0,0
X601288.CH.EQUITY,0.454250400593334,0,0,0,0.200323681457137,0,0,0,0,0,0,0,0.0262593607747808,0,0,0,0,0,0,0,0,0.168821080268128,0,0,0,0,0,0.01843092088586,0,0,0,0,0.0292547866280201,0,0,0,0,0,0,0.0067537435590954,0,0.0636458202864249,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0.0971139433505093,0,0.379635347011817,0,0,0,0,0,0.272384602978012,0,0,0,0,0,0,0,0.198329346080659,0,0,0,0,0,0,0,0,0,0,0,0.015819223224979,0,0,0,0,0,0,0,0,0,0,0.0477598101758506,0,0,0,0,0,0,0,0,0,0.0285561299869563,-0.0725354492256434
X600036.CH.EQUITY,0,0,0.0286657928545545,0,0,0,0,0,0,0,0,0.411316232660938,0,0,0,0,0,0,0,0,0,0,0.0629175247436606,0,0.118717812861113,0,0,0,0,0,0,0,0,0.0958197730827132,0,0,0,0.00699731607898528,0,0,0.0555058177195802,0,0,0,0,0,0,0,0.261992921022678,0,0,0.0101385323554562
X1299.HK.EQUITY,0,0,0,-1.73472347597681e-18,0,0.117173462939294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047700258037652,0.205031021640718,0,0,0.0594965567289671,0,0,0.193975163636711,0,0,0,0,0,0,0,0,0,0,0,0,0.191298007799258,-6.93889390390723e-18,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0440917292470873,0.25601690200831,0,0,0,-0.251783757941854,0,0,0,0.957136675720393,-0.802813351434734,0,0,0.59660636870982,0,0,0,0,0,0,0,0,0,0,0,0,0.248290254288008,0,0,0,0,0,0,-0.17149875439861,0,0.042586772371985,0,-0.17168044310176,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.381369710387691,0,0,0,0,0,0,0.173354916313028,0,0,0.15571037576527,-0.049452011419971,0,0,0.0211906620779993,0,0,0.078741162754063,0,0,0,0,0,0,0,0.0425911355821729,0,0,0.0297048826266293,0,0,0,0,0,0,0,0,0,0,0,0
X601658.CH.Equity,0,0,0,0.51450296252673,0,0,0,0,0,0,0,0,0,0,-0.259556687768102,0,0,0,0,0,0,0,0.107742619724022,0,0.143444651438317,0,0,0,0.733234591647294,-0.067127054407556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0837383963387285,0,0,0
X601328.CH.EQUITY,0,0,0,0.348285560826804,0,0,0,0,0,0,0,0,0.166862661640452,0,0,0,0,0,0,0,0.150732866248852,0,0,0,0,0,0,0,0,0,0.116738801782713,0,0,0,0,0.0804049961632685,0.106633087880812,0,0.02671102597621,0,0,0,0,0,0.034680444053021,0,0,0,0,0,-0.023580649109995,0.0183630507603329
X601166.CH.EQUITY,0.0241122340621793,0.0721552077424754,0,0,0,0.270665384416567,0,0,0,0,0.0824870574724585,0,0,0,0,0,0,0,0.10880527746945,0,0.046084153425269,0,0,0,0,0,0,0,0,0,0.153455107758587,0,0,0,0,0,0,0.0160299317337929,0,0,0.0127954914388685,0,0.00607288621723701,0,0.0977539329436658,0,0.0996248327615811,0,0.0324444476840775,0,0,0
X600000.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.315040242444328,0,0,0,0,0,0,0,0,0,0.214979058165557,0,0,0.0241472234502636,0,0.211632656498891,0,0,0,0,0,0,0.0335313154922922,0,0,0,0,0,0.0146960734921417,0,0,0.0189594803501369,0,0.031708598493176,0.0824471297257383,0.0471703027538591,1.73472347597681e-18,0,0,0,0,0.0151502100593105
X000002.CH.EQUITY,0,0,0.190779094837125,0,0,0,0,0,0,0,0.00902827550367002,0,0,0,0,0,0,0,0,0,0,0,-0.00636419470105362,0,-0.0304084646519189,0,0,0,0,0.47838892373322,0,0.210869667845462,0,0,0.180854809800221,0,0,0,0,0,0,0,0,-0.0933907015874091,0,0,0,0,0,0,0,0
X388.HK.EQUITY,0,0,0.217264833204422,0,0,0.00544855963168099,0.466330783288298,0,0,0,0,0,0,0,0,0.000347159348711002,0,0.0160956217535939,0.0350536713119405,0,0,0,0,0,0.0356037428000313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00442335556210216,0,0,0,0,0,0,0,0,0,0,0,0
X16.HK.EQUITY,0,0,0,0,0.00902417362665508,0,0,0,0,0,0,0,0.0143027850720652,0,0.267573328365653,0,0,0,0,0,0.233532866557866,0,0,0,0,0,0,0,0.102355913309822,-0.0633960662320092,0,0,0,-0.0654487113345723,0.202729613069884,0,0,0.249368519910469,0,0,0,0,0,0,0,0,0,0,0.0222492550069413,0,0,0
X688.HK.EQUITY,0,0,0,0,0,0,0.219412423560483,0,0,0.0204493494935191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0223672384780407,0.248574811357812,0.208046233711591,0,0,0,0,0,0,0,0.0894262442065489,0,0,0,0,0,0,0,0,0,0.0991440059833869,0,0,0,0,-0.100658637320354
X600030.CH.EQUITY,0,0,0,0,0,0,-0.0325500861245295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105322751809126,0,0,0,0,0,0.00630819504495453,0,0.163232561659227,0,0,0.254179187542825,0,0,0,0,0,0,0,0.0273018484691934,0.0120886124523471,0.341743754382771,0,0,0,0.136740379712449,0,0
X000001.CH.EQUITY,0,0,0.433772485760739,0,0,0,0,0,0,0,0,6.93889390390723e-18,2.77555756156289e-17,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0.0224486280425965,0,0,0,0.0611516333903761,0,0.0168288990249947,0,0,0,0,0,0,0,0.130334877495691,0,0,0,0,0,0,0.28317153169765,0,0,0,0,0
